Date,Dividend,Split,DividendRaw
1995-02-21,0.075,,
1995-05-26,0.09375,,
1995-08-30,0.09375,,
1995-12-14,0.09375,,
1996-02-21,0.09375,,
1996-05-30,0.09375,,
1996-09-04,0.09375,,
1996-12-12,0.09375,,
1997-02-20,0.09375,,
1997-05-29,0.09375,,
1997-07-14,,2,
1997-09-03,0.094,,
1997-12-24,0.094,,
1998-02-19,0.094,,
1998-05-29,0.094,,
1998-08-31,0.094,,
1998-12-24,0.094,,
1999-02-22,0.094,,
1999-06-04,0.094,,
1999-09-03,0.094,,
1999-12-23,0.094,,
1999-12-31,3.2925,,
2000-02-22,0.094,,
2000-06-05,0.094,,
2000-09-01,0.094,,
2000-12-21,0.094,,
2001-02-20,0.094,,
2001-06-04,0.094,,
2001-08-31,0.094,,
2001-12-21,0.094,,
2002-02-19,0.094,,
2002-06-03,0.094,,
2002-08-30,0.094,,
2002-12-13,0.094,,
2003-02-18,0.094,,
2003-06-02,0.094,,
2003-08-29,0.094,,
2003-12-15,0.094,,
2004-02-23,0.094,,
2004-05-28,0.094,,
2004-08-30,0.094,,
2004-12-20,0.094,,
2005-02-28,0.105,,
2005-06-06,0.105,,
2005-09-02,0.105,,
2005-12-05,0.105,,
2006-02-27,0.125,,
2006-04-10,,2,
2006-06-05,0.125,,
2006-09-01,0.125,,
2006-12-04,0.125,,
2007-02-16,0.175,,
2007-06-04,0.175,,
2007-08-31,0.175,,
2007-12-03,0.175,,
2008-02-15,0.21,,
2008-06-02,0.21,,
2008-08-29,0.21,,
2008-12-01,0.21,,
2009-02-13,0.21,,
2009-06-01,0.21,,
2009-08-31,0.21,,
2009-11-30,0.21,,
2010-02-12,0.21,,
2010-05-28,0.21,,
2010-08-30,0.21,,
2010-11-29,0.21,,
2011-02-14,0.25,,
2011-05-27,0.25,,
2011-08-30,0.25,,
2011-11-29,0.25,,
2012-02-17,0.275,,
2012-05-30,0.275,,
2012-08-29,0.275,,
2012-11-29,0.275,,
2013-02-15,0.313,,
2013-06-03,0.313,,
2013-08-30,0.313,,
2013-12-02,0.313,,
2014-02-14,0.4,,
2014-06-02,0.4,,
2014-08-29,0.4,,
2014-12-01,0.4,,
2015-02-09,0.5,,
2015-06-01,0.5,,
2015-08-31,0.5,,
2015-11-30,0.5,,
2016-02-12,0.5,,
2016-05-27,0.5,,
2016-09-02,0.5,,
2016-12-05,0.5,,
2017-02-13,0.5,,
2017-05-30,0.5,,
2017-09-01,0.5,,
2017-12-05,0.5,,
2018-02-06,0.5,,
2018-06-05,0.5,,
2018-09-04,0.5,,
2018-12-04,0.5,,
2019-02-12,0.5,,
2019-06-04,0.5,,
2019-09-03,0.5,,
2019-12-03,0.5,,
2020-02-11,0.5,,
2020-06-02,0.125,,
2020-09-01,0.125,,
2020-12-01,0.125,,
2021-02-16,0.125,,
2021-06-01,0.125,,
2021-08-31,0.125,,
2021-11-30,0.125,,
2022-02-08,0.125,,
2022-05-31,0.175,,
2022-09-06,0.175,,
2022-12-06,0.175,,
2023-02-07,0.25,,
2023-06-06,0.25,,
2023-09-05,0.25,,
2023-12-05,0.25,,
2024-02-06,0.275,,
2024-06-05,0.275,,
2024-09-04,0.275,,
2024-12-04,0.275,,
2025-02-05,0.285,,
2025-06-04,0.285,,
2025-09-03,0.285,,
2025-12-03,0.285,,
2026-02-11,0.295,,
2026-06-03,0.295,,
2026-09-02,0.295,,
