Date,Shares
2015-12-07,67204700
2016-03-03,67348000
2016-03-31,67590000
2016-05-02,67593000
2016-06-01,67605000
2016-06-06,67616800
2016-06-09,67620000
2016-08-31,67666000
2016-09-06,67661300
2016-09-10,67660000
2016-11-23,67680000
2016-12-05,67670000
2016-12-08,67670000
2017-03-03,67758000
2017-03-30,67990000
2017-04-29,68012000
2017-05-25,68012000
2017-06-06,68016200
2017-06-08,68012000
2017-08-25,68087104
2017-09-05,67872096
2018-11-13,66749900
2018-11-14,66749900
2018-11-15,66749900
2018-11-19,66749900
2018-11-21,66749900
2018-11-22,66749900
2018-11-26,66749900
2018-11-28,66749900
2018-11-29,66749900
2018-12-02,66749900
2018-12-03,65843000
2018-12-04,65843000
2018-12-06,65843000
2018-12-07,65843000
2018-12-09,65843000
2018-12-11,65843000
2018-12-12,65843000
2018-12-14,65843000
2018-12-16,65843000
2018-12-17,65845100
2018-12-19,65845100
2018-12-21,65845100
2018-12-30,65845100
2019-01-05,65845100
2019-01-07,65845100
2019-01-09,65845100
2019-01-10,65845100
2019-01-12,65845100
2019-01-14,65845100
2019-01-16,65845100
2019-01-17,65845100
2019-01-20,65845100
2019-01-22,65845100
2019-01-24,65845100
2019-01-25,65845100
2019-01-26,65845100
2019-01-28,65845100
2019-01-30,65845100
2019-02-04,65845100
2019-02-07,65845100
2019-02-10,65845100
2019-02-11,65845100
2019-02-13,65845100
2019-02-14,65845100
2019-02-15,65845100
2019-02-17,65845100
2019-02-18,65845100
2019-02-20,65845100
2019-02-28,65845100
2019-03-01,65845100
2019-03-07,65845100
2019-03-09,65845100
2019-03-10,66227000
2019-03-11,66227000
2019-03-14,66227000
2019-03-17,66227000
2019-03-18,66227000
2019-03-26,66227000
2019-03-27,66227000
2019-03-29,66227000
2019-04-01,66227000
2019-04-05,66606400
2019-04-09,66606400
2019-04-11,66606400
2019-04-14,66606400
2019-04-15,66606400
2019-04-17,66606400
2019-04-19,66606400
2019-04-21,66606400
2019-04-23,66606400
2019-04-29,66606400
2019-05-01,66606400
2019-05-02,66617400
2019-05-05,66617400
2019-05-07,66617400
2019-05-09,66617400
2019-05-11,66617400
2019-05-12,66617400
2019-05-13,66617400
2019-05-19,66617400
2019-05-20,66617400
2019-05-22,66617400
2019-05-23,66617400
2019-05-28,66617400
2019-06-01,66617400
2019-06-03,66637000
2019-06-04,66637000
2019-06-05,66637000
2019-06-06,66637000
2019-06-10,66637000
2019-06-11,66637000
2019-06-17,65688000
2019-06-19,65688000
2019-06-21,65688000
2019-06-23,65688000
2019-06-24,65688000
2019-06-26,65688000
2019-07-05,63280400
2019-07-06,65688000
2019-07-10,69821104
2019-07-11,65958300
2019-07-12,66764800
2019-07-13,65688000
2019-08-07,68501504
2019-08-08,66352300
2019-08-09,67777000
