Date,Dividend,Split,DividendRaw
2002-04-02,,2,
2007-03-16,,2,
2017-02-15,0.124073,,
2017-05-17,0.124073,,
2017-08-02,0.124073,,
2017-10-12,0.124073,,
2018-02-15,0.124073,,
2018-05-17,0.124073,,
2018-08-02,0.124073,,
2018-09-27,0.124073,,
2019-02-14,0.140616,,
2019-05-16,0.140616,,
2019-07-25,0.140616,,
2019-10-03,0.140616,,
2020-01-30,0.157159,,
2020-05-19,0.157159,,
2020-07-23,0.157159,,
2020-10-01,0.157159,,
2021-02-25,0.173702,,
2021-05-27,0.173702,,
2021-07-29,0.173702,,
2021-10-14,0.173702,,
2022-02-24,0.190245,,
2022-05-26,0.190245,,
2022-07-28,0.190245,,
2022-09-29,0.190245,,
2023-02-23,0.215059,,
2023-05-25,0.215059,,
2023-07-27,0.215059,,
2023-10-26,0.215059,,
2024-02-22,0.239874,,
2024-05-23,0.239874,,
2024-07-26,0.239874,,
2024-09-30,,1.197,
2024-10-25,0.287129,,
2025-02-21,0.316832,,
2025-05-16,,1.01,
2025-05-23,0.32,,
2025-08-22,0.32,,
2025-12-02,0.32,,
2026-02-20,0.36,,
2026-05-22,0.36,,
2026-08-21,0.36,,
