Date,Dividend,Split
2004-03-26,30,
2005-03-28,35,
2006-03-28,40,
2007-03-27,70,
2008-03-26,100,
2008-12-30,,1000
2009-03-26,100,
2010-03-29,80,
2011-03-29,60,
2011-09-28,30,
2012-03-28,30,
2012-09-26,30,
2013-03-27,30,
2013-09-26,30,
2014-03-27,35,
2014-09-26,35,
2015-03-27,40,
2015-09-28,37.5,
2016-03-29,37.5,
2016-09-28,37.5,
2017-03-29,37.5,
2017-09-27,37.5,
2018-03-28,37.5,
2018-09-26,37.5,
2019-03-27,37.5,
2019-09-27,37.5,
2020-03-30,37.5,
2020-09-29,37.5,0.1
2021-03-30,37.5,
2021-09-29,40,
2022-03-30,40,
2022-09-29,42.5,
2023-03-30,42.5,
2023-09-28,50,
2024-03-28,55,
2024-09-27,65,
2025-03-28,75,
2025-09-29,72.5,
2026-03-30,72.5,
