Date,Shares
2018-10-12,1273290
2018-10-14,16696700
2018-10-15,16696700
2018-10-16,16696700
2018-10-18,17859600
2018-10-20,17859600
2018-10-22,17859600
2018-10-29,17859600
2018-11-01,17859600
2018-11-02,17859600
2018-11-05,17859600
2018-11-06,17859600
2018-11-07,17859600
2018-11-09,17859600
2018-11-12,17859600
2018-11-13,17859600
2018-11-14,17859600
2018-11-15,17859600
2018-11-19,17376200
2018-11-21,17376200
2018-11-22,17376200
2018-11-26,17376200
2018-11-28,17376200
2018-11-29,17376200
2018-12-02,17376200
2018-12-03,17376200
2018-12-04,17376200
2018-12-06,17376200
2018-12-07,17376200
2018-12-09,17376200
2018-12-10,17376200
2018-12-11,17376200
2018-12-12,17376200
2018-12-14,17376200
2018-12-16,17376200
2018-12-17,17376200
2018-12-19,17376200
2018-12-21,17376200
2018-12-30,17376200
2018-12-31,17376200
2019-01-05,17376200
2019-01-07,17376200
2019-01-09,17376200
2019-01-10,17376200
2019-01-12,17376200
2019-01-14,17376200
2019-01-16,17376200
2019-01-17,17376200
2019-01-22,17376200
2019-01-23,17376200
2019-01-25,17376200
2019-01-26,17376200
2019-01-28,17376200
2019-01-30,17376200
2019-02-04,17376200
2019-02-07,17376200
2019-02-10,17376200
2019-02-13,17376200
2019-02-15,17376200
2019-02-17,17376200
2019-02-18,17376200
2019-02-20,17376200
2019-02-28,17376200
2019-03-01,17376200
2019-03-07,17376200
2019-03-08,17376200
2019-03-10,17376200
2019-03-11,17376200
2019-03-14,17376200
2019-03-17,17376200
2019-03-18,17376200
2019-03-26,17376200
2019-03-29,17376200
2019-04-01,17376200
2019-04-05,17376200
2019-04-10,17376200
2019-04-14,17376200
2019-04-16,17376200
2019-04-17,17376200
2019-04-18,17376200
2019-04-21,17376200
2019-04-22,17376200
2019-04-29,17376200
2019-04-30,17376200
2019-05-02,17376200
2019-05-05,17376200
2019-05-06,17376200
2019-05-09,17376200
2019-05-10,17376200
2019-05-12,17376200
2019-05-20,17376200
2019-05-22,17376200
2019-05-23,17376200
2019-05-29,17376200
2019-06-03,17376200
2019-06-04,17376200
2019-06-05,17376200
2019-06-06,17376200
2019-06-10,17376200
2019-06-11,17376200
2019-06-12,17376200
2019-06-17,17376200
2019-06-19,17376200
2019-06-21,17376200
2019-06-23,17376200
2019-06-24,17376200
2019-06-26,16525000
2019-06-27,17376200
2019-07-03,17887300
2019-07-04,17376200
2019-07-05,17660100
2019-07-06,17376200
2019-07-11,17407800
2019-07-12,17344700
2019-07-13,17376200
2019-07-24,16577700
2019-07-25,17376200
