Date,Dividend,Split,DividendRaw
1995-03-06,0.215724,,
1995-06-06,0.215724,,
1995-09-06,0.215724,,
1995-12-06,0.215724,,
1996-03-06,0.220518,,
1996-06-05,0.220518,,
1996-09-04,0.220518,,
1996-12-04,0.220518,,
1997-03-05,0.230105,,
1997-04-03,,2,
1997-06-04,0.230105,,
1997-09-03,0.230105,,
1997-12-03,0.230105,,
1998-03-04,0.239693,,
1998-06-03,0.239693,,
1998-09-02,0.239693,,
1998-12-02,0.239693,,
1999-03-03,0.249281,,
1999-06-02,0.249281,,
1999-09-08,0.249281,,
1999-12-08,0.249281,,
2000-03-08,0.258869,,
2000-06-07,0.258869,,
2000-09-06,0.258869,,
2000-12-06,0.258869,,
2001-03-07,0.268456,,
2001-06-06,0.268456,,
2001-09-05,0.268456,,
2001-12-05,0.268456,,
2002-03-06,0.287632,,
2002-06-05,0.287632,,
2002-09-04,0.287632,,
2002-12-04,0.287632,,
2003-03-05,0.325983,,
2003-06-04,0.325983,,
2003-09-03,0.325983,,
2003-12-03,0.325983,,
2004-03-03,0.383509,,
2004-06-02,0.383509,,
2004-09-08,0.383509,,
2004-12-01,1.025887,,
2004-12-08,0.383509,,
2005-03-02,0.431448,,
2005-06-08,0.431448,,
2005-09-07,0.431448,,
2005-12-07,0.431448,,
2006-03-08,0.469799,,
2006-06-07,0.469799,,
2006-09-06,0.469799,,
2006-12-06,0.469799,,
2007-03-07,0.50815,,
2007-06-06,0.50815,,
2007-09-05,0.50815,,
2007-12-05,0.50815,,
2008-03-05,0.556088,,
2008-06-04,0.556088,,
2008-09-03,0.556088,,
2008-12-03,0.556088,,
2009-03-04,0.575264,,
2009-06-03,0.575264,,
2009-09-02,0.575264,,
2009-12-02,0.575264,,
2010-03-03,0.63279,,
2010-06-02,0.63279,,
2010-09-08,0.63279,,
2010-12-08,0.63279,,
2011-03-02,0.671141,,
2011-06-08,0.671141,,
2011-09-07,0.671141,,
2011-12-07,0.671141,,
2012-03-07,0.709492,,
2012-06-06,0.709492,,
2012-09-05,0.709492,,
2012-12-05,0.709492,,
2013-03-06,0.776606,,
2013-06-05,0.776606,,
2013-09-04,0.776606,,
2013-12-04,0.776606,,
2014-03-05,0.805369,,
2014-06-04,0.805369,,
2014-09-03,0.805369,,
2014-11-03,,1.043,
2014-12-03,0.84,,
2015-03-04,0.88,,
2015-06-03,0.88,,
2015-09-02,0.88,,
2015-12-02,0.88,,
2016-03-02,0.92,,
2016-06-08,0.92,,
2016-09-07,0.92,,
2016-12-07,0.92,,
2017-03-08,0.97,,
2017-06-07,0.97,,
2017-09-07,0.97,,
2017-12-07,0.97,,
2018-03-08,1,,
2018-06-07,1,,
2018-09-06,1,,
2018-12-06,1,,
2019-03-07,1.03,,
2019-06-06,1.03,,
2019-09-05,1.03,,
2019-12-05,1.03,,
2020-03-05,1.07,,
2020-06-04,1.07,,
2020-09-03,1.07,,
2020-12-03,1.07,,
2021-03-04,1.14,,
2021-06-03,1.14,,
2021-09-09,1.14,,
2021-12-09,1.14,,
2022-03-03,1.16,,
2022-06-09,1.16,,
2022-09-08,1.16,,
2022-12-08,1.16,,
2023-03-09,1.18,,
2023-06-08,1.18,,
2023-09-07,1.18,,
2023-12-07,1.18,,
2024-03-07,1.22,,
2024-06-07,1.22,,
2024-09-06,1.22,,
2024-12-06,1.22,,
2025-03-07,1.26,,
2025-06-06,1.26,,
2025-09-05,1.26,,
2025-12-05,1.26,,
2026-03-06,1.28,,
2026-06-05,1.28,,
2026-09-04,1.28,,
