Date,Shares
2015-10-28,292751000
2016-02-10,291626000
2016-04-08,290583000
2016-05-04,289853000
2016-07-29,288000000
2016-08-03,287593000
2016-11-02,287681000
2017-01-31,287700000
2017-02-09,288315000
2017-04-05,288100000
2017-05-03,288960992
2017-08-02,288960992
2018-11-12,283048000
2018-11-14,283048000
2018-11-15,283048000
2018-11-19,283048000
2018-11-21,283048000
2018-11-22,283048000
2018-11-26,283048000
2018-11-28,283048000
2018-11-29,283048000
2018-12-02,283048000
2018-12-03,283048000
2018-12-04,283048000
2018-12-06,283048000
2018-12-07,283048000
2018-12-09,283048000
2018-12-11,283048000
2018-12-12,283048000
2018-12-14,283048000
2018-12-16,283048000
2018-12-17,283048000
2018-12-19,283048000
2018-12-21,283048000
2018-12-30,283048000
2019-01-05,283048000
2019-01-07,283048000
2019-01-09,283048000
2019-01-10,283048000
2019-01-12,283048000
2019-01-14,283048000
2019-01-16,283048000
2019-01-20,283048000
2019-01-24,283048000
2019-01-25,283048000
2019-01-26,283048000
2019-01-28,283048000
2019-01-30,283048000
2019-02-07,279500000
2019-02-13,279500000
2019-02-15,278313984
2019-02-17,278313984
2019-02-18,278313984
2019-02-20,278313984
2019-02-28,278313984
2019-03-01,278313984
2019-03-07,278313984
2019-03-09,278313984
2019-03-10,278313984
2019-03-11,278313984
2019-03-14,278313984
2019-03-17,278313984
2019-03-26,278313984
2019-03-29,278313984
2019-04-01,278313984
2019-04-05,278313984
2019-04-09,278313984
2019-04-10,278313984
2019-04-14,278156992
2019-04-17,278156992
2019-04-18,278156992
2019-04-21,278156992
2019-04-22,278156992
2019-04-29,278200000
2019-05-02,278200000
2019-05-05,278548000
2019-05-07,278548000
2019-05-09,278548000
2019-05-10,278548000
2019-05-12,278548000
2019-05-19,278548000
2019-05-22,278548000
2019-05-23,278548000
2019-05-28,278548000
2019-06-03,278548000
2019-06-04,278548000
2019-06-05,278548000
2019-06-06,278548000
2019-06-10,278548000
2019-06-11,278548000
2019-06-12,278548000
2019-06-17,278548000
2019-06-19,278548000
2019-06-21,278548000
2019-06-23,278548000
2019-06-24,278548000
2019-06-26,278548000
2019-07-03,274041984
2019-07-04,278548000
2019-07-06,278548000
2019-07-10,279308000
2019-07-11,276689984
2019-07-12,279220000
2019-07-13,278548000
2019-08-02,278796000
2019-08-05,280864000
2019-08-06,278796000
2019-08-07,286944000
2019-08-08,279419008
2019-08-09,285775008
2019-08-10,278796000
2019-08-23,280612000
2019-08-24,278796000
2019-08-30,275180000
2019-09-02,275076992
2019-09-04,278796000
2019-09-06,275279008
2019-09-09,272248000
2019-09-11,261916000
2019-09-12,278796000
2019-09-13,278796000
2019-09-20,277576992
2019-09-21,278796000
2019-10-04,280624992
2019-10-08,278796000
2019-10-21,281359008
2019-10-22,278796000
2019-10-29,278000000
2019-11-01,277672000
2019-11-05,271716000
2019-11-06,267475008
2019-11-07,273337984
2019-11-08,282156992
2019-11-09,277672000
2019-11-14,270366016
2019-11-15,278641984
2019-11-16,277672000
2019-12-18,279102016
2019-12-19,277672000
2020-01-08,281356992
2020-01-09,279439008
2020-01-10,280651008
2020-01-11,278876000
2020-01-12,277672000
2020-01-30,276600000
2020-02-06,284505984
2020-02-07,276500992
