direction,entry,exit,pnl,open_time,close_time,reason
SHORT,916.70,896.75,19.95,2009-03-30T13:45:00+00:00,2009-04-13T15:48:00+00:00,REV
LONG,896.75,875.25,-21.50,2009-04-13T15:48:00+00:00,2009-04-16T21:57:00+00:00,REV
SHORT,875.25,896.88,-21.63,2009-04-16T21:57:00+00:00,2009-04-23T16:59:00+00:00,REV
LONG,896.88,885.63,-11.25,2009-04-23T16:59:00+00:00,2009-04-30T15:21:00+00:00,REV
SHORT,885.63,908.00,-22.37,2009-04-30T15:21:00+00:00,2009-05-05T14:28:00+00:00,REV
LONG,908.00,958.73,50.73,2009-05-05T14:28:00+00:00,2009-06-05T16:22:00+00:00,REV
SHORT,958.73,941.73,17.00,2009-06-05T16:22:00+00:00,2009-06-26T03:14:00+00:00,REV
LONG,941.73,923.90,-17.83,2009-06-26T03:14:00+00:00,2009-07-06T11:21:00+00:00,REV
SHORT,923.90,927.93,-4.03,2009-07-06T11:21:00+00:00,2009-07-15T09:10:00+00:00,REV
LONG,927.93,944.28,16.35,2009-07-15T09:10:00+00:00,2009-07-28T16:22:00+00:00,REV
SHORT,944.28,959.68,-15.40,2009-07-28T16:22:00+00:00,2009-08-03T14:48:00+00:00,REV
LONG,959.68,950.20,-9.48,2009-08-03T14:48:00+00:00,2009-08-10T15:25:00+00:00,REV
SHORT,950.20,958.23,-8.03,2009-08-10T15:25:00+00:00,2009-08-28T15:27:00+00:00,REV
LONG,958.23,993.08,34.85,2009-08-28T15:27:00+00:00,2009-09-24T17:23:00+00:00,REV
SHORT,993.08,1009.95,-16.87,2009-09-24T17:23:00+00:00,2009-10-05T19:02:00+00:00,REV
LONG,1009.95,1043.58,33.63,2009-10-05T19:02:00+00:00,2009-10-16T15:26:00+00:00,REV
SHORT,1043.58,1060.03,-16.45,2009-10-16T15:26:00+00:00,2009-11-02T16:54:00+00:00,REV
LONG,1060.03,1147.48,87.45,2009-11-02T16:54:00+00:00,2009-12-07T02:12:00+00:00,REV
SHORT,1147.48,1114.00,33.48,2009-12-07T02:12:00+00:00,2010-01-04T11:35:00+00:00,REV
LONG,1114.00,1119.53,5.53,2010-01-04T11:35:00+00:00,2010-01-13T17:31:00+00:00,REV
SHORT,1119.53,1104.30,15.23,2010-01-13T17:31:00+00:00,2010-02-01T20:09:00+00:00,REV
LONG,1104.30,1073.98,-30.32,2010-02-01T20:09:00+00:00,2010-02-04T17:15:00+00:00,REV
SHORT,1073.98,1098.10,-24.12,2010-02-04T17:15:00+00:00,2010-02-15T11:46:00+00:00,REV
LONG,1098.10,1096.90,-1.20,2010-02-15T11:46:00+00:00,2010-02-24T11:03:00+00:00,REV
SHORT,1096.90,1121.33,-24.43,2010-02-24T11:03:00+00:00,2010-03-01T10:03:00+00:00,REV
LONG,1121.33,1113.05,-8.28,2010-03-01T10:03:00+00:00,2010-03-09T15:27:00+00:00,REV
SHORT,1113.05,1128.18,-15.13,2010-03-09T15:27:00+00:00,2010-03-16T22:40:00+00:00,REV
LONG,1128.18,1100.90,-27.28,2010-03-16T22:40:00+00:00,2010-03-22T14:52:00+00:00,REV
SHORT,1100.90,1113.15,-12.25,2010-03-22T14:52:00+00:00,2010-03-29T01:01:00+00:00,REV
LONG,1113.15,1144.75,31.60,2010-03-29T01:01:00+00:00,2010-04-16T17:54:00+00:00,REV
SHORT,1144.75,1158.00,-13.25,2010-04-16T17:54:00+00:00,2010-04-26T01:28:00+00:00,REV
LONG,1158.00,1160.43,2.43,2010-04-26T01:28:00+00:00,2010-05-05T16:10:00+00:00,REV
SHORT,1160.43,1192.48,-32.05,2010-05-05T16:10:00+00:00,2010-05-06T18:51:00+00:00,REV
LONG,1192.48,1206.73,14.25,2010-05-06T18:51:00+00:00,2010-05-19T07:50:00+00:00,REV
SHORT,1206.73,1216.83,-10.10,2010-05-19T07:50:00+00:00,2010-05-27T06:53:00+00:00,REV
LONG,1216.83,1201.98,-14.85,2010-05-27T06:53:00+00:00,2010-06-03T19:28:00+00:00,REV
SHORT,1201.98,1229.03,-27.05,2010-06-03T19:28:00+00:00,2010-06-07T17:43:00+00:00,REV
LONG,1229.03,1228.98,-0.05,2010-06-07T17:43:00+00:00,2010-06-23T16:50:00+00:00,REV
SHORT,1228.98,1213.88,15.10,2010-06-23T16:50:00+00:00,2010-07-13T15:50:00+00:00,REV
LONG,1213.88,1194.28,-19.60,2010-07-13T15:50:00+00:00,2010-07-16T15:30:00+00:00,REV
SHORT,1194.28,1201.28,-7.00,2010-07-16T15:30:00+00:00,2010-07-23T11:25:00+00:00,REV
LONG,1201.28,1175.30,-25.98,2010-07-23T11:25:00+00:00,2010-07-27T16:20:00+00:00,REV
SHORT,1175.30,1190.58,-15.28,2010-07-27T16:20:00+00:00,2010-08-03T18:22:00+00:00,REV
LONG,1190.58,1217.23,26.65,2010-08-03T18:22:00+00:00,2010-08-24T12:57:00+00:00,REV
SHORT,1217.23,1237.55,-20.32,2010-08-24T12:57:00+00:00,2010-08-25T11:56:00+00:00,REV
LONG,1237.55,1237.58,0.03,2010-08-25T11:56:00+00:00,2010-09-10T15:44:00+00:00,REV
SHORT,1237.58,1262.68,-25.10,2010-09-10T15:44:00+00:00,2010-09-14T16:42:00+00:00,REV
LONG,1262.68,1340.55,77.87,2010-09-14T16:42:00+00:00,2010-10-19T16:02:00+00:00,REV
SHORT,1340.55,1349.38,-8.83,2010-10-19T16:02:00+00:00,2010-10-29T15:04:00+00:00,REV
LONG,1349.38,1373.60,24.22,2010-10-29T15:04:00+00:00,2010-11-12T18:50:00+00:00,REV
SHORT,1373.60,1367.98,5.62,2010-11-12T18:50:00+00:00,2010-11-23T09:14:00+00:00,REV
LONG,1367.98,1381.73,13.75,2010-11-23T09:14:00+00:00,2010-12-08T17:12:00+00:00,REV
SHORT,1381.73,1392.38,-10.65,2010-12-08T17:12:00+00:00,2010-12-28T11:53:00+00:00,REV
LONG,1392.38,1382.20,-10.18,2010-12-28T11:53:00+00:00,2011-01-04T17:41:00+00:00,REV
SHORT,1382.20,1387.18,-4.98,2011-01-04T17:41:00+00:00,2011-01-12T10:23:00+00:00,REV
LONG,1387.18,1354.98,-32.20,2011-01-12T10:23:00+00:00,2011-01-20T15:12:00+00:00,REV
SHORT,1354.98,1347.30,7.68,2011-01-20T15:12:00+00:00,2011-02-03T19:01:00+00:00,REV
LONG,1347.30,1410.18,62.88,2011-02-03T19:01:00+00:00,2011-03-10T17:38:00+00:00,REV
SHORT,1410.18,1432.95,-22.77,2011-03-10T17:38:00+00:00,2011-03-21T15:24:00+00:00,REV
LONG,1432.95,1419.35,-13.60,2011-03-21T15:24:00+00:00,2011-03-28T10:14:00+00:00,REV
SHORT,1419.35,1439.78,-20.43,2011-03-28T10:14:00+00:00,2011-04-05T17:35:00+00:00,REV
LONG,1439.78,1451.28,11.50,2011-04-05T17:35:00+00:00,2011-04-12T17:05:00+00:00,REV
SHORT,1451.28,1476.63,-25.35,2011-04-12T17:05:00+00:00,2011-04-15T01:17:00+00:00,REV
LONG,1476.63,1505.98,29.35,2011-04-15T01:17:00+00:00,2011-05-05T12:54:00+00:00,REV
SHORT,1505.98,1515.98,-10.00,2011-05-05T12:54:00+00:00,2011-05-23T01:18:00+00:00,REV
LONG,1515.98,1525.88,9.90,2011-05-23T01:18:00+00:00,2011-06-13T12:07:00+00:00,REV
SHORT,1525.88,1542.28,-16.40,2011-06-13T12:07:00+00:00,2011-06-20T16:33:00+00:00,REV
LONG,1542.28,1521.70,-20.58,2011-06-20T16:33:00+00:00,2011-06-23T15:44:00+00:00,REV
SHORT,1521.70,1514.28,7.42,2011-06-23T15:44:00+00:00,2011-07-05T21:59:00+00:00,REV
LONG,1514.28,1778.85,264.57,2011-07-05T21:59:00+00:00,2011-08-24T17:15:00+00:00,REV
SHORT,1778.85,1840.53,-61.68,2011-08-24T17:15:00+00:00,2011-09-02T10:25:00+00:00,REV
LONG,1840.53,1811.30,-29.23,2011-09-02T10:25:00+00:00,2011-09-07T16:26:00+00:00,REV
SHORT,1811.30,1677.35,133.95,2011-09-07T16:26:00+00:00,2011-10-04T10:06:00+00:00,REV
LONG,1677.35,1652.75,-24.60,2011-10-04T10:06:00+00:00,2011-10-18T14:46:00+00:00,REV
SHORT,1652.75,1676.80,-24.05,2011-10-18T14:46:00+00:00,2011-10-25T17:19:00+00:00,REV
LONG,1676.80,1735.73,58.93,2011-10-25T17:19:00+00:00,2011-11-17T16:48:00+00:00,REV
SHORT,1735.73,1720.82,14.91,2011-11-17T16:48:00+00:00,2011-11-30T01:42:00+00:00,REV
LONG,1720.82,1702.02,-18.80,2011-11-30T01:42:00+00:00,2011-12-12T05:28:00+00:00,REV
SHORT,1702.02,1641.76,60.26,2011-12-12T05:28:00+00:00,2011-12-21T12:22:00+00:00,REV
LONG,1641.76,1589.52,-52.24,2011-12-21T12:22:00+00:00,2011-12-28T02:49:00+00:00,REV
SHORT,1589.52,1607.42,-17.90,2011-12-28T02:49:00+00:00,2012-01-04T02:01:00+00:00,REV
LONG,1607.42,1716.06,108.64,2012-01-04T02:01:00+00:00,2012-02-06T11:03:00+00:00,REV
SHORT,1716.06,1737.49,-21.43,2012-02-06T11:03:00+00:00,2012-02-21T07:49:00+00:00,REV
LONG,1737.49,1749.18,11.69,2012-02-21T07:49:00+00:00,2012-02-29T17:47:00+00:00,REV
SHORT,1749.18,1717.00,32.18,2012-02-29T17:47:00+00:00,2012-03-12T01:08:00+00:00,REV
LONG,1717.00,1663.04,-53.96,2012-03-12T01:08:00+00:00,2012-03-13T22:46:00+00:00,REV
SHORT,1663.04,1670.00,-6.96,2012-03-13T22:46:00+00:00,2012-03-26T15:11:00+00:00,REV
LONG,1670.00,1645.06,-24.94,2012-03-26T15:11:00+00:00,2012-04-03T21:31:00+00:00,REV
SHORT,1645.06,1664.89,-19.83,2012-04-03T21:31:00+00:00,2012-04-12T16:46:00+00:00,REV
LONG,1664.89,1634.36,-30.53,2012-04-12T16:46:00+00:00,2012-04-19T14:30:00+00:00,REV
SHORT,1634.36,1653.82,-19.46,2012-04-19T14:30:00+00:00,2012-04-26T15:30:00+00:00,REV
LONG,1653.82,1641.72,-12.10,2012-04-26T15:30:00+00:00,2012-05-03T09:38:00+00:00,REV
SHORT,1641.72,1595.25,46.47,2012-05-03T09:38:00+00:00,2012-05-18T17:05:00+00:00,REV
LONG,1595.25,1533.28,-61.97,2012-05-18T17:05:00+00:00,2012-05-30T16:41:00+00:00,REV
SHORT,1533.28,1584.16,-50.88,2012-05-30T16:41:00+00:00,2012-06-01T15:45:00+00:00,REV
LONG,1584.16,1605.91,21.75,2012-06-01T15:45:00+00:00,2012-06-20T15:03:00+00:00,REV
SHORT,1605.91,1588.51,17.40,2012-06-20T15:03:00+00:00,2012-06-29T15:25:00+00:00,REV
LONG,1588.51,1576.38,-12.13,2012-06-29T15:25:00+00:00,2012-07-10T20:49:00+00:00,REV
SHORT,1576.38,1591.73,-15.35,2012-07-10T20:49:00+00:00,2012-07-25T13:41:00+00:00,REV
LONG,1591.73,1591.85,0.12,2012-07-25T13:41:00+00:00,2012-08-02T16:30:00+00:00,REV
SHORT,1591.85,1618.56,-26.71,2012-08-02T16:30:00+00:00,2012-08-10T16:15:00+00:00,REV
