direction,entry,exit,pnl,open_time,close_time,reason
SHORT,912.75,930.40,-17.65,2009-03-18T03:17:00+00:00,2009-03-18T21:31:00+00:00,REV
LONG,930.40,935.90,5.50,2009-03-18T21:31:00+00:00,2009-03-24T10:37:00+00:00,REV
SHORT,935.90,944.83,-8.93,2009-03-24T10:37:00+00:00,2009-03-26T15:38:00+00:00,REV
LONG,944.83,917.65,-27.18,2009-03-26T15:38:00+00:00,2009-03-30T13:44:00+00:00,REV
SHORT,917.65,932.90,-15.25,2009-03-30T13:44:00+00:00,2009-04-01T15:39:00+00:00,REV
LONG,932.90,912.15,-20.75,2009-04-01T15:39:00+00:00,2009-04-02T14:02:00+00:00,REV
SHORT,912.15,887.15,25.00,2009-04-02T14:02:00+00:00,2009-04-13T05:22:00+00:00,REV
LONG,887.15,885.98,-1.17,2009-04-13T05:22:00+00:00,2009-04-16T16:37:00+00:00,REV
SHORT,885.98,889.08,-3.10,2009-04-16T16:37:00+00:00,2009-04-21T09:26:00+00:00,REV
LONG,889.08,903.45,14.37,2009-04-21T09:26:00+00:00,2009-04-28T03:07:00+00:00,REV
SHORT,903.45,900.68,2.77,2009-04-28T03:07:00+00:00,2009-05-04T16:30:00+00:00,REV
LONG,900.68,920.68,20.00,2009-05-04T16:30:00+00:00,2009-05-18T16:45:00+00:00,REV
SHORT,920.68,934.33,-13.65,2009-05-18T16:45:00+00:00,2009-05-20T16:33:00+00:00,REV
LONG,934.33,950.50,16.17,2009-05-20T16:33:00+00:00,2009-05-26T11:09:00+00:00,REV
SHORT,950.50,958.68,-8.18,2009-05-26T11:09:00+00:00,2009-05-27T19:03:00+00:00,REV
LONG,958.68,969.28,10.60,2009-05-27T19:03:00+00:00,2009-06-03T19:09:00+00:00,REV
SHORT,969.28,961.98,7.30,2009-06-03T19:09:00+00:00,2009-06-10T10:58:00+00:00,REV
LONG,961.98,946.15,-15.83,2009-06-10T10:58:00+00:00,2009-06-11T15:24:00+00:00,REV
SHORT,946.15,939.73,6.42,2009-06-11T15:24:00+00:00,2009-06-17T22:55:00+00:00,REV
LONG,939.73,929.20,-10.53,2009-06-17T22:55:00+00:00,2009-06-22T12:21:00+00:00,REV
SHORT,929.20,935.15,-5.95,2009-06-22T12:21:00+00:00,2009-06-24T15:42:00+00:00,REV
LONG,935.15,933.55,-1.60,2009-06-24T15:42:00+00:00,2009-06-30T16:15:00+00:00,REV
SHORT,933.55,945.10,-11.55,2009-06-30T16:15:00+00:00,2009-07-01T19:11:00+00:00,REV
LONG,945.10,926.35,-18.75,2009-07-01T19:11:00+00:00,2009-07-06T09:55:00+00:00,REV
SHORT,926.35,918.88,7.47,2009-07-06T09:55:00+00:00,2009-07-13T20:11:00+00:00,REV
LONG,918.88,946.50,27.62,2009-07-13T20:11:00+00:00,2009-07-28T16:22:00+00:00,REV
SHORT,946.50,941.13,5.37,2009-07-28T16:22:00+00:00,2009-07-31T16:43:00+00:00,REV
LONG,941.13,956.05,14.92,2009-07-31T16:43:00+00:00,2009-08-07T15:45:00+00:00,REV
SHORT,956.05,952.43,3.62,2009-08-07T15:45:00+00:00,2009-08-13T09:01:00+00:00,REV
LONG,952.43,941.90,-10.53,2009-08-13T09:01:00+00:00,2009-08-17T09:09:00+00:00,REV
SHORT,941.90,945.25,-3.35,2009-08-17T09:09:00+00:00,2009-08-20T02:58:00+00:00,REV
LONG,945.25,990.80,45.55,2009-08-20T02:58:00+00:00,2009-09-09T21:10:00+00:00,REV
SHORT,990.80,1003.40,-12.60,2009-09-09T21:10:00+00:00,2009-09-11T15:42:00+00:00,REV
LONG,1003.40,993.05,-10.35,2009-09-11T15:42:00+00:00,2009-09-15T15:54:00+00:00,REV
SHORT,993.05,1009.78,-16.73,2009-09-15T15:54:00+00:00,2009-09-16T08:04:00+00:00,REV
LONG,1009.78,1004.20,-5.58,2009-09-16T08:04:00+00:00,2009-09-21T01:01:00+00:00,REV
SHORT,1004.20,1018.03,-13.83,2009-09-21T01:01:00+00:00,2009-09-22T14:10:00+00:00,REV
LONG,1018.03,1002.48,-15.55,2009-09-22T14:10:00+00:00,2009-09-24T17:18:00+00:00,REV
SHORT,1002.48,996.88,5.60,2009-09-24T17:18:00+00:00,2009-09-30T08:02:00+00:00,REV
