Date,Dividend,Split,DividendRaw
1995-03-24,0.350667,,
1995-09-22,0.223667,,
1996-03-22,0.253333,,
1996-09-20,0.240667,,
1997-03-19,0.447333,,
1997-09-17,0.266333,,
1998-03-18,0.512,,
1998-04-08,,3,
1998-09-16,0.283,,
1999-04-07,0.35,,
1999-09-08,0.256,,
2000-03-08,0.522,,
2000-09-06,0.256,,
2000-11-14,1.073,,
2001-02-21,0.522,,
2001-08-22,0.256,,
2002-02-20,0.522,,
2002-08-21,0.256,,
2003-02-19,0.522,,
2003-08-20,0.255,,
2004-02-18,0.54,,
2004-08-11,0.295,,
2005-02-09,0.645,,
2005-08-10,0.38,,
2006-02-08,0.92,,
2006-08-09,0.49,,
2007-02-07,1.23,,
2007-08-08,0.52,,
2008-02-07,1.35,,
2008-08-06,0.55,,
2009-02-04,1.5,,
2009-08-05,0.59,,
2010-02-03,1.71,,
2010-08-04,0.7,,
2011-02-02,1.85,,
2011-08-04,0.85,,
2012-02-15,1.95,,
2012-08-08,0.9,,
2013-02-13,1.9,,
2013-08-14,0.9,,
2014-02-19,1.9,,
2014-08-13,0.9,,
2015-02-18,1.9,,
2015-07-27,,2,
2015-08-12,0.9,,
2016-02-17,1.9,,
2016-08-10,0.9,,
2017-02-15,1.9,,
2017-08-09,0.9,,
2018-02-15,1.9,,
2018-08-09,0.9,,
2019-02-28,1.9,,
2019-08-08,0.9,,
2020-02-27,1.9,,
2020-08-13,0.9,,
2021-02-25,1.9,,
2021-08-12,0.9,,
2022-02-24,1.97,,
2022-08-11,0.93,,
2023-02-23,1.97,,
2023-08-10,0.93,,
2024-02-22,1.97,,
2024-08-09,1,,
2025-02-21,2.1,,
2025-08-08,1.03,,
2026-02-02,,0.5,
2026-02-19,2.153,,
