Date,Dividend,Split,DividendRaw
1997-01-07,,1.5,
2000-02-08,,1.5,
2000-09-27,,1.5,
2002-05-09,,1.5,
2002-11-05,0.01,,
2003-02-05,0.01,,
2003-05-06,0.012,,
2003-08-06,0.012,,
2003-11-06,0.015,,
2004-02-10,0.0175,,
2004-05-11,0.02,,
2004-08-06,0.023,,
2004-11-10,0.026,,
2005-02-09,0.035,,
2005-05-11,0.0475,,
2005-08-10,0.0625,,
2005-11-01,0.08,,
2006-01-31,0.095,,
2006-05-05,0.1075,,
2006-08-01,0.1175,,
2006-11-06,0.125,,
2007-02-12,0.1325,,
2007-05-08,0.14,,
2007-08-07,0.1475,,
2007-11-02,0.155,,
2008-02-05,0.16,,
2008-05-08,0.165,,
2008-08-05,0.169,,
2008-11-12,0.1695,,
2009-02-11,0.1695,,
2009-05-19,0.1695,,
2009-08-18,0.1695,,
2009-11-16,0.17,,
2010-02-16,0.1705,,
2010-05-17,0.171,,
2010-08-17,0.1715,,
2010-11-16,0.172,,
2010-12-09,0.1725,,
2011-05-17,0.173,,
2011-08-16,0.1735,,
2011-11-17,0.174,,
2012-02-16,0.1745,,
2012-05-15,0.175,,
2012-08-20,0.1755,,
2012-11-19,0.176,,
2013-02-19,0.1765,,
2013-05-17,0.1765,,
2013-08-19,0.177,,
2013-11-19,0.177,,
2014-02-19,0.1775,,
2014-05-19,0.178,,
2014-08-19,0.178,,
2014-11-19,0.1785,,
2015-02-19,0.1785,,
2015-05-19,0.179,,
2015-09-09,0.179,,
2015-11-18,0.1795,,
2016-02-18,0.1795,,
2016-05-19,0.18,,
2016-08-18,0.18,,
2016-11-17,0.1805,,
2017-02-16,0.1805,,
2017-05-19,0.181,,
2017-08-17,0.181,,
2017-11-20,0.1815,,
2018-02-20,0.1815,,
2018-05-18,0.182,,
2018-08-20,0.182,,
2018-11-20,0.1825,,
2019-02-20,0.1825,,
2019-05-20,0.183,,
2019-08-20,0.183,,
2019-11-20,0.1835,,
2020-02-20,0.1835,,
2020-05-20,0.184,,
2020-08-20,0.184,,
2020-11-19,0.1845,,
2021-02-19,0.195,,
2021-05-20,0.2065,,
2021-08-19,0.2185,,
2021-10-13,,2,
2021-11-18,0.232,,
2022-02-18,0.253,,
2022-05-19,0.276,,
2022-08-18,0.301,,
2022-11-21,0.328,,
2023-02-17,0.358,,
2023-05-19,0.383,,
2023-08-21,0.41,,
2023-11-21,0.439,,
2024-02-22,0.45,,
2024-05-21,0.452,,
2024-08-22,0.454,,
2024-11-22,0.455,,
2025-02-24,0.455,,
2025-05-22,0.455,,
2025-08-22,0.455,,
2025-11-24,0.455,,
2026-02-23,0.455,,
2026-05-22,0.455,,
2026-08-24,0.455,,
