Date,Dividend,Split,DividendRaw
2005-03-28,22.5,,
2006-03-28,27.5,,
2007-03-27,32.5,,
2008-03-26,32.5,,
2009-03-26,22.5,,
2010-03-29,22.5,,
2011-03-29,22.5,,
2011-09-28,,2,
2012-03-28,22.5,,
2013-03-27,22.5,,
2014-03-27,25,,
2015-03-27,25,,
2016-03-29,30,,
2016-09-28,15,,
2017-03-29,17.5,,
2017-09-27,17.5,,
2018-03-28,20,,
2018-09-26,20,,
2019-03-27,22,,
2019-09-27,22,,
2020-03-30,22,,
2020-09-29,22,,
2021-03-30,22,,
2021-09-29,28,,
2022-03-30,28,,
2022-09-29,31,,
2023-03-30,31,,
2023-09-28,35,,
2024-03-28,35,,
2024-09-27,40,,
2025-03-28,40,,
2025-09-29,62,,
2026-03-30,68,,
