Date,Shares
2015-11-23,400405000
2015-12-18,395808000
2016-02-05,390551000
2016-05-09,385249000
2016-08-08,367457000
2016-11-21,360560000
2016-11-27,360560000
2016-12-22,357716000
2016-12-27,357721000
2017-02-09,356961000
2017-05-08,366984000
2017-05-13,366984000
2017-08-07,375340000
2018-11-14,365929984
2018-11-15,365929984
2018-11-19,365111008
2018-11-21,365111008
2018-11-22,365111008
2018-11-26,365111008
2018-11-28,365111008
2018-11-29,365111008
2018-12-02,365111008
2018-12-03,365111008
2018-12-04,365111008
2018-12-06,365111008
2018-12-07,365111008
2018-12-09,365111008
2018-12-10,365111008
2018-12-11,365111008
2018-12-12,365111008
2018-12-14,365111008
2018-12-16,365111008
2018-12-17,365111008
2018-12-19,365111008
2018-12-21,365640000
2018-12-30,365640000
2019-01-05,365640000
2019-01-07,365640000
2019-01-09,365640000
2019-01-10,365640000
2019-01-12,365640000
2019-01-14,365640000
2019-01-16,365640000
2019-01-20,365640000
2019-01-22,365640000
2019-01-24,365640000
2019-01-25,365640000
2019-01-26,365640000
2019-01-28,365640000
2019-01-30,365640000
2019-02-04,365640000
2019-02-07,365640000
2019-02-10,365267008
2019-02-13,365267008
2019-02-15,365267008
2019-02-17,365267008
2019-02-18,365267008
2019-02-20,365267008
2019-02-28,365267008
2019-03-01,365267008
2019-03-07,365267008
2019-03-09,365267008
2019-03-10,365267008
2019-03-11,365267008
2019-03-14,365267008
2019-03-17,365267008
2019-03-26,365267008
2019-03-29,365267008
2019-04-01,365267008
2019-04-05,365267008
2019-04-09,365267008
2019-04-11,365267008
2019-04-14,365267008
2019-04-15,365267008
2019-04-17,365267008
2019-04-18,365267008
2019-04-21,365267008
2019-04-23,365267008
2019-04-29,365267008
2019-05-02,365267008
2019-05-05,365267008
2019-05-07,365267008
2019-05-09,364814016
2019-05-10,364814016
2019-05-12,364814016
2019-05-19,364814016
2019-05-22,364814016
2019-05-23,364814016
2019-05-28,364814016
2019-06-03,364814016
2019-06-04,364814016
2019-06-05,364814016
2019-06-06,364814016
2019-06-10,364814016
2019-06-11,364814016
2019-06-12,364814016
2019-06-17,364814016
2019-06-19,364814016
2019-06-21,364814016
2019-06-23,364814016
2019-06-24,364814016
2019-06-26,364814016
2019-07-03,366256000
2019-07-04,364814016
2019-07-05,360907008
2019-07-06,364814016
2019-07-10,366900992
2019-07-11,364281984
2019-07-12,362145984
2019-07-13,364814016
2019-07-30,364814016
2019-08-05,367696000
2019-08-06,364814016
2019-08-07,347102016
2019-08-08,375040000
2019-08-09,375219008
2019-08-10,364686016
2019-08-23,372280992
2019-08-24,364686016
2019-08-30,360153984
2019-09-02,355044000
2019-09-04,364686016
2019-09-06,397964000
2019-09-09,394356000
2019-09-11,416528000
2019-09-12,364686016
2019-09-13,364686016
2019-09-20,364272992
2019-09-21,364686016
2019-10-04,365886016
2019-10-08,364686016
2019-10-21,369392000
2019-10-22,364686016
2019-11-05,360720992
2019-11-06,367975008
2019-11-07,372020000
2019-11-08,370998016
2019-11-09,364686016
2019-11-14,365153984
2019-11-15,371235008
2019-11-16,365195008
2019-12-18,366940000
2019-12-19,365195008
2019-12-24,365376000
2020-01-08,364646016
2020-01-09,362296000
2020-01-11,367638016
2020-01-12,365376000
2020-02-06,366334016
2020-02-07,346523008
2020-02-08,365376000
2020-02-10,365038016
2020-02-12,362398016
2020-02-13,362199008
2020-02-14,365038016
2020-03-09,365038016
2020-03-10,365038016
2020-05-06,364320000
2020-05-21,350564000
2020-05-22,364320000
2020-08-05,364260992
2020-08-28,364260992
2020-09-05,374603008
2020-09-06,364260992
2020-09-21,374361984
2020-09-22,364260992
2020-11-07,364260992
2020-11-18,364136000
2020-11-26,364136000
2020-12-01,364136000
2020-12-24,364803008
2021-02-12,364732992
2021-02-15,364732992
2021-03-17,364732992
2021-04-23,367224000
2021-04-24,368811008
2021-04-27,364732992
2021-05-12,364783008
2021-05-18,364783008
2021-06-17,370060992
2021-06-18,364783008
2021-06-29,369244000
2021-07-01,364783008
2021-07-03,365872992
2021-07-13,364783008
2021-07-15,367859008
2021-08-11,364825984
2021-08-18,366407008
2021-10-05,365900992
2021-10-06,364825984
2021-10-19,365974016
2021-10-20,364825984
2021-10-23,359032992
2021-10-26,361366016
2021-10-27,364825984
2021-11-03,361694016
2021-11-06,362633984
2021-11-07,364825984
2021-11-18,364780992
2021-12-02,368044000
2021-12-03,353358016
2021-12-04,364780992
2021-12-24,363080992
2022-02-03,361848992
2022-02-04,363080992
2022-02-08,362465984
2022-02-09,362465984
2022-02-11,362465984
2022-03-04,361324992
2022-03-05,361324992
2022-03-16,370671008
2022-03-18,358537984
2022-03-20,364545984
2022-03-23,362465984
2022-03-28,359964000
2022-05-04,373729984
2022-05-06,362465984
2022-05-11,361548992
2022-05-27,358729984
2022-05-29,361548992
2022-06-03,361016000
2022-06-04,361548992
2022-06-28,361507008
2022-07-01,362558016
2022-07-02,361548992
2022-07-29,367963008
2022-07-30,361548992
2022-08-10,359627008
2022-09-01,359627008
2022-09-03,360591008
2022-09-10,351870016
2022-09-12,359627008
2022-10-21,361964992
2022-10-23,359627008
2022-11-16,359588992
2022-11-25,360552992
2022-11-27,359588992
2022-12-23,357825984
2023-02-08,355625984
2023-03-04,354604992
2023-03-05,355625984
2023-03-07,358531008
2023-03-08,357940992
2023-03-10,360993984
2023-03-15,355625984
2023-03-18,355564992
2023-03-21,355625984
2023-03-30,358084992
2023-04-01,355625984
2023-04-04,355087008
2023-04-05,357241984
2023-04-06,353964992
2023-04-07,355625984
2023-04-21,351240000
2023-04-22,355625984
2023-04-28,355625984
2023-05-04,357856992
2023-05-06,352344992
2023-05-07,355625984
2023-05-09,425447008
2023-05-11,367193984
2023-05-12,340764000
2023-05-13,344040992
2023-05-16,355611008
2023-05-27,353900992
2023-06-08,349444992
2023-06-10,355611008
2023-06-14,352872992
2023-06-23,351519008
2023-06-24,355611008
2023-07-12,360990016
2023-07-15,355611008
2023-07-21,354052992
2023-07-26,355611008
2023-08-22,355560000
2023-10-17,355560000
2023-10-18,355560000
2023-10-19,355560000
2023-10-20,355560000
2023-10-25,355560000
2023-10-27,355560000
2023-10-28,355560000
2023-11-03,355560000
2023-11-04,355560000
2023-11-07,355560000
2023-11-08,354495008
2023-11-09,355560000
2023-11-10,355560000
2023-11-11,355560000
2023-11-14,355240000
2023-11-23,355240000
2023-11-25,355240000
2023-11-28,355240000
2023-11-29,355240000
2023-11-30,355240000
2023-12-02,355240000
2023-12-06,355240000
2023-12-09,355240000
2023-12-12,355240000
2023-12-14,355240000
2023-12-15,354968000
2023-12-16,355240000
2023-12-19,355240000
2023-12-20,355240000
2023-12-21,355240000
2023-12-22,355240000
2023-12-23,353324992
2023-12-26,355240000
2023-12-27,355240000
2023-12-28,355240000
2023-12-29,355240000
2023-12-30,355240000
2024-01-05,355240000
2024-01-06,360224992
2024-01-12,355240000
2024-01-18,355240000
2024-01-25,355240000
2024-01-27,355240000
2024-01-30,355240000
2024-02-03,355240000
2024-02-06,357000000
2024-02-09,357000000
2024-02-10,366438016
2024-02-13,357000000
2024-02-15,357008992
2024-03-05,357008992
2024-03-12,346631008
2024-03-16,357008992
2024-03-22,357008992
2024-03-26,358727008
2024-03-27,357008992
2024-03-28,357495008
2024-03-29,357008992
2024-04-04,355712000
2024-04-09,357008992
2024-04-16,357008992
2024-04-17,357008992
2024-04-25,357008992
2024-04-30,357008992
2024-05-04,357008992
2024-05-06,378491008
2024-05-07,356024992
2024-05-08,356024992
2024-05-09,356024992
2024-05-10,352920992
2024-05-15,352361984
2024-05-16,356024992
2024-05-17,354739008
2024-05-18,356024992
2024-05-21,353575008
2024-05-22,356024992
2024-05-23,356024992
2024-05-24,355907008
2024-05-25,359662016
2024-05-29,356024992
2024-05-30,356024992
2024-05-31,357896000
2024-06-04,356024992
2024-06-07,356088000
2024-06-12,356024992
2024-06-13,362464992
2024-06-15,355299008
2024-06-18,356024992
2024-06-19,356024992
2024-06-21,349935008
2024-06-25,356024992
2024-06-26,356024992
2024-06-28,358927008
2024-06-29,356024992
2024-07-02,356024992
2024-07-03,356024992
2024-07-09,356024992
2024-07-10,356024992
2024-07-11,352744000
2024-07-12,356024992
2024-07-13,356024992
2024-07-16,356024992
2024-07-18,356024992
2024-07-19,356024992
2024-07-24,357708000
2024-07-25,350651008
2024-07-26,356024992
2024-07-27,356024992
2024-08-06,355830016
2024-08-09,355830016
2024-08-10,356926016
2024-08-13,363851008
2024-08-17,353097984
2024-08-20,356113984
2024-08-22,355830016
2024-08-24,355830016
2024-08-27,352112000
2024-08-28,355830016
2024-08-29,361553984
2024-08-30,357711008
2024-08-31,355830016
2024-09-04,353084992
2024-09-05,355830016
2024-09-06,359052992
2024-09-07,351832000
2024-09-10,355830016
2024-09-11,370472992
2024-09-12,364660992
2024-09-16,353240992
2024-09-17,355830016
2024-09-18,356118016
2024-09-20,356636992
2024-09-21,364881984
2024-09-24,355830016
2024-09-25,355830016
2024-09-26,355830016
2024-09-27,355830016
2024-09-28,353624000
2024-10-01,355830016
2024-10-04,362815008
2024-10-05,352912992
2024-10-08,355830016
2024-10-11,355830016
2024-10-12,351959008
2024-10-15,349764992
2024-10-17,355830016
2024-10-18,351073984
2024-10-19,355830016
2024-10-23,355830016
2024-10-25,354926016
2024-10-29,360888992
2024-10-30,355830016
2024-10-31,353047008
2024-11-01,357287008
2024-11-02,355830016
2024-11-05,355830016
2024-11-06,350184992
2024-11-07,356431008
2024-11-08,358556992
2024-11-12,355830016
2024-11-13,355864000
2024-11-14,355864000
2024-11-16,355864000
2024-11-19,355864000
2024-11-20,355864000
2024-11-30,355588992
2024-12-03,355864000
2024-12-04,356696000
2024-12-06,355361984
2024-12-11,357232992
2024-12-13,360051008
2024-12-14,355864000
2024-12-17,360272992
2024-12-19,356172992
2024-12-21,357278016
2025-01-07,356172992
2025-01-11,363982016
2025-01-14,356172992
2025-01-18,356172992
2025-02-04,364076000
2025-02-08,356193984
2025-02-15,356193984
2025-02-21,356193984
2025-02-22,356193984
2025-02-25,356193984
2025-02-26,356193984
2025-02-27,356193984
2025-02-28,356193984
2025-03-01,356193984
2025-03-04,353372000
2025-03-05,356193984
2025-03-06,356193984
2025-03-07,356193984
2025-03-08,356193984
2025-03-10,352225984
2025-03-11,356193984
2025-03-15,356193984
2025-03-19,356193984
2025-03-22,356135008
2025-03-26,358689984
2025-03-27,356193984
2025-03-28,356193984
2025-03-29,356193984
2025-04-01,348156000
2025-04-03,356193984
2025-04-05,356193984
2025-04-08,356193984
2025-04-09,356193984
2025-04-10,354003008
2025-04-11,356193984
2025-04-16,356193984
2025-04-18,356193984
2025-04-22,358655008
2025-04-23,352519008
2025-04-24,356193984
2025-04-25,356193984
2025-04-26,360895008
2025-04-29,356193984
2025-04-30,353431008
2025-05-03,356193984
2025-05-06,356233984
2025-05-07,358343008
2025-05-10,356233984
2025-05-13,356233984
2025-05-14,356233984
2025-05-17,356233984
2025-05-21,356233984
2025-05-23,356233984
2025-05-24,356233984
2025-05-27,354511008
2025-05-28,356233984
2025-05-29,351409984
2025-05-30,355980992
2025-05-31,356233984
2025-06-04,356233984
2025-06-05,356233984
2025-06-06,358684992
2025-06-10,356556992
2025-06-11,356233984
2025-06-12,356233984
2025-06-13,356233984
2025-06-14,361824000
2025-06-16,355649984
2025-06-17,357340992
2025-06-18,358856992
2025-06-19,356233984
2025-06-21,356233984
2025-06-24,356233984
2025-06-26,356233984
2025-06-27,353774016
2025-06-28,356233984
2025-07-01,356233984
2025-07-04,356233984
2025-07-08,356233984
2025-07-09,356233984
2025-07-10,356233984
2025-07-11,358993984
2025-07-12,356233984
2025-07-15,356233984
2025-07-17,356233984
2025-07-22,356233984
2025-07-23,356233984
2025-07-25,356233984
2025-07-26,356233984
2025-07-30,356233984
2025-08-02,354675008
2025-08-05,355768992
2025-08-06,355768992
2025-08-07,355768992
2025-08-08,355768992
2025-08-09,355768992
2025-08-15,355768992
2025-08-19,355768992
2025-08-20,355768992
2025-08-23,355768992
2025-08-29,355768992
2025-09-05,356846016
2025-09-06,355768992
2025-09-09,355768992
2025-09-10,355768992
2025-09-12,351582016
2025-09-16,355768992
2025-09-17,355769387
2025-09-20,358557652
2025-09-23,355305282
2025-09-24,355769387
2025-09-25,355769387
2025-09-26,360468852
2025-09-30,357285824
2025-10-01,355048676
2025-10-02,353940574
2025-10-03,355769387
2025-10-06,354012983
2025-10-07,355769387
2025-10-08,355769387
2025-10-10,355769387
2025-10-15,350720626
2025-10-16,355769387
2025-10-17,355769387
2025-10-18,353600061
2025-10-22,356652864
2025-10-23,355769387
2025-10-24,358746826
2025-10-25,355769387
2025-10-27,350920159
2025-10-28,355769387
2025-10-30,355769387
2025-11-05,355769387
2025-11-11,353054090
2025-11-12,353054090
2025-11-13,353054090
2025-11-14,353054090
2025-11-15,355147038
2025-11-17,353054090
2025-12-19,353056862
2026-02-03,352078966
2026-05-05,352129402
2026-08-04,351801512
2026-08-05,351801512
