Date,Shares
2019-06-05,748814976
2019-06-10,748814976
2019-06-11,748814976
2019-06-17,748814976
2019-06-19,748814976
2019-06-21,748814976
2019-06-23,748814976
2019-06-26,758016000
2019-06-27,748814976
2019-07-03,731406976
2019-07-04,748814976
2019-07-05,753755008
2019-07-06,748814976
2019-07-12,746836992
2019-07-13,748814976
2019-07-24,758526016
2019-07-25,748814976
2019-08-05,743817024
2019-08-06,748814976
2019-08-07,787884032
2019-08-08,752572032
2019-08-09,787771008
2019-08-10,748892992
2019-08-29,760361984
2019-08-30,735281024
2019-09-02,745062016
2019-09-04,748892992
2019-09-06,771523008
2019-09-09,773425024
2019-09-11,768822016
2019-09-12,748892992
2019-09-13,748892992
2019-09-20,748636032
2019-09-21,748892992
2019-10-05,750564992
2019-10-08,745724992
2019-10-09,748892992
2019-10-21,728470976
2019-10-22,748892992
2019-11-05,754614016
2019-11-06,767513984
2019-11-07,761193984
2019-11-08,759740032
2019-11-09,748401024
2019-11-14,720392000
2019-11-15,767606016
2019-11-16,748401024
2019-12-11,751305024
2019-12-12,738974016
2019-12-13,748401024
2019-12-18,727212032
2019-12-19,777755008
2019-12-20,748401024
2020-01-08,758428992
2020-01-09,748401024
2020-01-10,757372992
2020-01-11,754446976
2020-01-12,748401024
2020-01-13,739273984
2020-01-14,748401024
2020-02-03,748577024
2020-02-04,718753024
2020-02-05,748577024
2020-02-07,745744000
2020-02-09,748577024
2020-02-12,746374976
2020-02-13,759126976
2020-02-14,740350976
2020-02-15,748577024
2020-02-18,748577024
2020-02-19,749403008
2020-03-23,749283008
2020-05-09,762838976
2020-05-10,748369984
2020-05-11,748369984
2020-05-21,715560000
2020-05-22,748369984
2020-08-07,748484992
2020-08-10,748569024
2020-08-28,748569024
2020-09-05,766894976
2020-09-21,748569024
2020-11-06,742492032
2020-11-07,742492032
2020-11-09,745016000
2020-11-26,745016000
2021-02-05,743457984
2021-02-13,744062016
2021-03-17,755825984
2021-03-30,740638016
2021-04-23,743718976
2021-04-24,735308032
2021-04-27,740638016
2021-05-08,737100992
2021-05-10,737100992
2021-06-19,737100992
2021-08-10,734185024
2021-08-17,747513024
2021-08-18,734185024
2021-09-11,734185024
2021-11-10,728908992
2021-12-04,731283968
2021-12-05,728908992
2022-02-05,726526976
2022-02-11,726526976
2022-02-12,727020992
2022-02-15,727020992
2022-03-23,732822016
2022-03-24,726774016
2022-05-10,723699968
2022-08-05,729990976
2022-08-06,723699968
2022-08-10,718600000
2022-09-01,718600000
2022-09-02,718600000
2022-09-10,713083008
2022-09-12,718600000
2022-09-17,727619008
2022-09-18,718600000
2022-10-04,693950016
2022-10-08,718600000
2022-10-12,722030016
2022-10-14,718600000
2022-11-10,714492032
2022-11-24,717641024
2022-11-27,714492032
2023-02-06,713419008
2023-02-12,712822976
2023-03-07,712822976
2023-03-14,712604992
2023-03-18,717011008
2023-03-21,712604992
2023-04-25,712953024
2023-04-30,712604992
2023-05-04,720206976
2023-05-06,710873024
2023-05-12,720129024
2023-05-15,717729984
2023-05-16,710873024
2023-05-31,710873024
2023-07-11,753059968
2023-07-15,710873024
2023-07-19,717513984
2023-07-20,710873024
2023-08-22,709763968
2023-08-23,721694016
2023-08-24,709763968
2023-10-03,725505024
2023-10-04,709763968
2023-10-19,709763968
2023-10-22,709763968
2023-10-23,709763968
2023-10-25,715041984
2023-11-08,719702016
2023-11-09,709763968
2023-11-10,704880000
2023-11-11,704729024
2023-12-06,704729024
2023-12-22,704729024
2024-01-05,704729024
2024-01-12,704729024
2024-02-02,701260032
2024-02-13,701782976
2024-03-05,701782976
2024-03-16,701782976
2024-03-19,698880000
2024-03-20,699392000
2024-03-23,707891008
2024-04-12,733980032
2024-04-13,698880000
2024-04-16,700051968
2024-04-17,703468032
2024-04-25,699774976
2024-04-26,698880000
2024-05-03,697800000
