Date,Dividend,Split,DividendRaw
1995-03-13,0.112227,,
1995-06-14,0.112227,,
1995-09-13,0.112227,,
1995-12-13,0.126554,,
1996-02-20,,2,
1996-03-13,0.126554,,
1996-06-13,0.126554,,
1996-06-19,0.126554,,
1996-09-18,0.126554,,
1996-12-11,0.143268,,
1997-03-12,0.143268,,
1997-06-11,0.143268,,
1997-09-10,0.143268,,
1997-12-10,0.157595,,
1998-02-23,,2,
1998-03-11,0.157595,,
1998-06-10,0.157595,,
1998-09-09,0.157595,,
1998-12-09,0.181473,,
1999-03-10,0.181473,,
1999-06-09,0.181473,,
1999-09-08,0.181473,,
1999-12-08,0.210127,,
2000-03-08,0.210127,,
2000-06-07,0.210127,,
2000-09-13,0.210127,,
2000-12-13,0.210127,,
2001-03-14,0.210127,,
2001-06-13,0.210127,,
2001-12-12,0.238781,,
2002-03-13,0.238781,,
2002-06-12,0.238781,,
2002-09-11,0.238781,,
2002-12-11,0.286537,,
2003-03-12,0.286537,,
2003-06-11,0.286537,,
2003-09-10,0.286537,,
2003-12-10,0.382049,,
2004-03-10,0.382049,,
2004-06-09,0.382049,,
2004-09-08,0.382049,,
2004-12-15,0.410703,,
2005-03-09,0.410703,,
2005-06-08,0.410703,,
2005-09-14,0.410703,,
2005-12-14,0.429805,,
2006-03-15,0.429805,,
2006-06-14,0.429805,,
2006-09-13,0.429805,,
2006-12-13,0.429805,,
2007-03-14,0.429805,,
2007-06-13,0.429805,,
2007-09-12,0.429805,,
2007-12-12,0.429805,,
2008-03-12,0.191024,,
2008-06-11,0.191024,,
2008-09-10,,1.0306,
2009-09-09,,1.0159,
2011-03-09,0.01,,
2011-06-08,0.01,,
2011-09-14,0.01,,
2011-12-14,0.01,,
2012-03-14,0.01,,
2012-06-13,0.01,,
2012-09-12,0.01,,
2012-12-12,0.01,,
2013-03-13,0.05,,
2013-06-12,0.05,,
2013-09-11,0.05,,
2013-12-11,0.05,,
2014-03-12,0.05,,
2014-06-11,0.05,,
2014-09-10,0.05,,
2014-12-10,0.05,,
2015-03-11,0.06,,
2015-06-10,0.06,,
2015-09-09,0.06,,
2015-12-09,0.06,,
2016-03-09,0.07,,
2016-06-08,0.07,,
2016-09-07,0.07,,
2016-12-07,0.07,,
2017-03-08,0.09,,
2017-06-07,0.09,,
2017-09-07,0.09,,
2017-11-02,0.09,,
2018-03-08,0.12,,
2018-06-07,0.12,,
2018-09-06,0.12,,
2018-12-13,0.12,,
2019-03-14,0.14,,
2019-06-13,0.14,,
2019-09-12,0.14,,
2019-12-12,0.14,,
2020-03-12,0.15,,
2020-06-11,0.15,,
2020-09-10,0.15,,
2020-12-10,0.15,,
2021-03-11,0.15,,
2021-06-10,0.15,,
2021-09-09,0.15,,
2021-12-09,0.15,,
2022-03-10,0.15,,
2022-06-09,0.15,,
2022-09-08,0.15,,
2022-12-15,0.15,,
2023-03-16,0.15,,
2023-06-15,0.15,,
2023-09-14,0.15,,
2023-12-14,0.15,,
2024-03-14,0.15,,
2024-06-14,0.15,,
2024-09-13,0.15,,
2024-12-13,0.15,,
2025-03-14,0.15,,
2025-06-13,0.15,,
2025-09-12,0.15,,
2025-12-12,0.15,,
2026-03-13,0.17,,
2026-06-12,0.17,,
2026-09-11,0.17,,
