Date,Dividend,Split
2001-03-27,30,
2001-09-25,12.5,
2002-03-26,12.5,
2002-09-25,12.5,
2003-03-26,12.5,
2003-09-25,12.5,
2004-03-26,12.5,
2004-09-27,12.5,
2005-03-28,12.5,
2005-09-27,15,
2006-03-28,20,
2006-09-26,20,
2007-03-27,20,
2007-09-25,20,
2008-03-26,20,
2008-09-25,20,
2009-03-26,20,
2010-03-29,7.5,
2010-09-28,10,
2011-03-29,10,
2011-09-28,10,
2012-03-28,10,
2012-09-26,10,
2013-03-27,15,
2013-09-26,15,
2014-03-27,20,
2014-09-26,20,
2015-03-27,25,
2015-09-28,25,
2016-03-29,25,
2016-09-28,25,
2017-03-29,30,
2017-09-27,30,
2018-03-28,40,
2018-09-26,40,0.2
2019-03-27,40,
2019-09-27,40,
2020-03-30,40,
2020-09-29,40,
2021-03-30,45,
2021-09-29,45,
2022-03-30,55,
2022-09-29,55,
2023-03-30,60,
2023-09-28,60,
2024-03-28,75,
2024-09-27,75,
2025-03-28,85,
2025-09-29,91,
2026-03-30,109,
