month_end,longs,shorts,value_EUR,value_GBP,value_AUD,value_NZD,value_JPY,value_CHF,value_CAD
2019-12-31,"['NZD', 'AUD']","['JPY', 'CHF']",0.0346,0.08,0.1321,0.1042,-0.1066,-0.008,0.096
2020-01-31,"['NZD', 'AUD']","['JPY', 'CHF']",0.0387,0.0763,0.0946,0.0866,-0.1139,-0.0145,0.0813
2020-02-28,"['NZD', 'AUD']","['JPY', 'CHF']",0.0387,0.0763,0.0946,0.0866,-0.1139,-0.0145,0.0813
2020-03-31,"['AUD', 'GBP']","['JPY', 'EUR']",-0.0018,0.0996,0.0901,0.0901,-0.0783,0.0552,0.0271
2020-04-30,"['GBP', 'AUD']","['JPY', 'EUR']",-0.0662,0.1365,0.1528,0.1338,-0.1265,0.0088,0.0684
2020-05-29,"['GBP', 'AUD']","['JPY', 'EUR']",-0.0662,0.1365,0.1528,0.1338,-0.1265,0.0088,0.0684
2020-06-30,"['AUD', 'GBP']","['JPY', 'EUR']",-0.0613,0.1338,0.1221,0.103,-0.161,0.0314,0.0878
2020-07-31,"['AUD', 'GBP']","['JPY', 'EUR']",-0.0615,0.1476,0.0695,0.0271,-0.1596,0.0398,0.0528
2020-08-31,"['CAD', 'GBP']","['JPY', 'EUR']",-0.0795,0.1573,0.0246,-0.0197,-0.1441,0.0233,0.0259
2020-09-30,"['AUD', 'GBP']","['JPY', 'EUR']",-0.0623,0.1527,0.0042,-0.0113,-0.1175,0.0027,0.0006
2020-10-30,"['AUD', 'GBP']","['JPY', 'EUR']",-0.0623,0.1527,0.0042,-0.0113,-0.1175,0.0027,0.0006
2020-11-30,"['AUD', 'GBP']","['JPY', 'EUR']",-0.0504,0.14,0.0081,0.0044,-0.0794,-0.0008,0.0077
2020-12-31,"['AUD', 'GBP']","['JPY', 'EUR']",-0.0749,0.1513,0.0052,-0.026,-0.0857,-0.0035,-0.0062
2021-01-29,"['AUD', 'GBP']","['JPY', 'EUR']",-0.0749,0.1513,0.0052,-0.026,-0.0857,-0.0035,-0.0062
2021-02-26,"['CHF', 'GBP']","['EUR', 'JPY']",-0.065,0.1397,0.0009,-0.0129,-0.0571,0.0035,-0.0471
2021-03-31,"['JPY', 'GBP']","['CAD', 'AUD']",-0.0338,0.073,-0.0435,-0.0428,0.0259,0.0195,-0.0588
2021-04-30,"['GBP', 'JPY']","['EUR', 'NZD']",-0.0423,0.0446,-0.0122,-0.0413,0.0486,0.0403,-0.0358
2021-05-31,"['CHF', 'JPY']","['EUR', 'NZD']",-0.0424,0.0324,-0.0028,-0.0347,0.0802,0.0418,-0.0148
2021-06-30,"['GBP', 'JPY']","['NZD', 'CAD']",-0.0373,0.0453,-0.0412,-0.0444,0.1025,0.0229,-0.0426
2021-07-30,"['GBP', 'JPY']","['NZD', 'CAD']",-0.0373,0.0453,-0.0412,-0.0444,0.1025,0.0229,-0.0426
2021-08-31,"['CHF', 'JPY']","['GBP', 'EUR']",-0.0336,-0.0386,0.0275,0.0104,0.143,0.0335,-0.0193
2021-09-30,"['AUD', 'JPY']","['GBP', 'EUR']",-0.0249,-0.0566,0.0465,0.0071,0.1575,0.0282,-0.0169
2021-10-29,"['AUD', 'JPY']","['GBP', 'EUR']",-0.0249,-0.0566,0.0465,0.0071,0.1575,0.0282,-0.0169
2021-11-30,"['AUD', 'JPY']","['GBP', 'CAD']",-0.0193,-0.1149,0.0432,-0.0076,0.1767,0.0305,-0.0455
2021-12-31,"['AUD', 'JPY']","['GBP', 'CAD']",-0.0222,-0.08,0.0575,0.0097,0.1594,0.0291,-0.0452
2022-01-31,"['AUD', 'JPY']","['GBP', 'EUR']",-0.0292,-0.0541,0.0588,0.0378,0.1038,0.0141,-0.0119
2022-02-28,"['AUD', 'JPY']","['GBP', 'EUR']",-0.0247,-0.0808,0.0647,0.0526,0.1155,0.029,-0.0123
2022-03-31,"['AUD', 'JPY']","['GBP', 'EUR']",-0.0341,-0.0663,0.0862,0.0691,0.1295,0.0391,-0.0037
2022-04-29,"['AUD', 'JPY']","['GBP', 'EUR']",-0.0341,-0.0663,0.0862,0.0691,0.1295,0.0391,-0.0037
2022-05-31,"['CHF', 'JPY']","['GBP', 'CAD']",-0.012,-0.0594,0.0133,-0.0006,0.212,0.0333,-0.057
2022-06-30,"['CHF', 'JPY']","['CAD', 'GBP']",0.0018,-0.0339,0.0123,0.0174,0.1885,0.0456,-0.0766
2022-07-29,"['CHF', 'JPY']","['CAD', 'GBP']",0.0018,-0.0339,0.0123,0.0174,0.1885,0.0456,-0.0766
2022-08-31,"['NZD', 'JPY']","['GBP', 'CAD']",0.0397,-0.0474,0.0508,0.0599,0.2102,0.0127,-0.0167
2022-09-30,"['EUR', 'JPY']","['GBP', 'CHF']",0.0551,-0.0697,0.0323,0.0243,0.2058,-0.0267,-0.0153
2022-10-31,"['EUR', 'JPY']","['CHF', 'GBP']",0.048,-0.012,0.0425,0.031,0.2163,-0.0305,0.0258
2022-11-30,"['AUD', 'JPY']","['GBP', 'CHF']",0.0259,-0.0329,0.0604,0.0333,0.214,-0.021,0.0273
2022-12-30,"['AUD', 'JPY']","['GBP', 'CHF']",0.0259,-0.0329,0.0604,0.0333,0.214,-0.021,0.0273
2023-01-31,"['CAD', 'JPY']","['NZD', 'GBP']",0.0127,-0.0463,0.0136,-0.05,0.1724,-0.0418,0.0263
2023-02-28,"['CAD', 'JPY']","['CHF', 'GBP']",0.02,-0.0175,0.022,-0.0161,0.1578,-0.0287,0.0459
2023-03-31,"['CAD', 'JPY']","['CHF', 'GBP']",0.0187,-0.0167,-0.0054,-0.0127,0.1866,-0.0169,0.0294
2023-04-28,"['CAD', 'JPY']","['CHF', 'GBP']",0.0187,-0.0167,-0.0054,-0.0127,0.1866,-0.0169,0.0294
2023-05-31,"['CAD', 'JPY']","['CHF', 'GBP']",0.0117,-0.0342,0.0057,-0.0065,0.1847,-0.0567,0.0204
2023-06-30,"['CAD', 'JPY']","['CHF', 'GBP']",0.0069,-0.0693,-0.003,-0.043,0.1978,-0.0698,0.0159
2023-07-31,"['EUR', 'JPY']","['GBP', 'CHF']",-0.0034,-0.0968,-0.0195,-0.0314,0.2187,-0.0542,-0.0168
2023-08-31,"['EUR', 'JPY']","['GBP', 'CHF']",-0.0046,-0.1028,-0.0159,-0.0521,0.2207,-0.0725,-0.0155
2023-09-29,"['EUR', 'JPY']","['GBP', 'CHF']",-0.0046,-0.1028,-0.0159,-0.0521,0.2207,-0.0725,-0.0155
2023-10-31,"['EUR', 'JPY']","['GBP', 'NZD']",0.013,-0.087,-0.0129,-0.0513,0.2454,-0.0352,0.0035
2023-11-30,"['CAD', 'JPY']","['GBP', 'NZD']",0.0071,-0.0702,-0.0138,-0.0573,0.2438,-0.0573,0.0182
2023-12-29,"['CAD', 'JPY']","['GBP', 'NZD']",0.0071,-0.0702,-0.0138,-0.0573,0.2438,-0.0573,0.0182
2024-01-31,"['EUR', 'JPY']","['GBP', 'CHF']",-0.0016,-0.101,-0.0352,-0.0396,0.2385,-0.0653,-0.0192
2024-02-29,"['EUR', 'JPY']","['GBP', 'CHF']",-0.0136,-0.0933,-0.0491,-0.0536,0.2628,-0.0791,-0.0145
2024-03-29,"['EUR', 'JPY']","['GBP', 'CHF']",-0.0136,-0.0933,-0.0491,-0.0536,0.2628,-0.0791,-0.0145
2024-04-30,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0284,-0.0758,-0.0585,-0.0357,0.2574,-0.0526,-0.0045
2024-05-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0263,-0.0776,-0.058,-0.0419,0.2648,-0.0458,-0.003
2024-06-28,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0263,-0.0776,-0.058,-0.0419,0.2648,-0.0458,-0.003
2024-07-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0163,-0.1229,-0.0992,-0.0797,0.3089,-0.0397,0.0039
2024-08-30,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0163,-0.1229,-0.0992,-0.0797,0.3089,-0.0397,0.0039
2024-09-30,"['CAD', 'JPY']","['GBP', 'AUD']",-0.023,-0.1462,-0.0851,-0.0598,0.2875,-0.0367,0.0193
2024-10-31,"['CAD', 'JPY']","['GBP', 'NZD']",-0.0272,-0.1344,-0.0835,-0.0859,0.2737,-0.0459,0.0164
2024-11-29,"['CAD', 'JPY']","['GBP', 'NZD']",-0.0272,-0.1344,-0.0835,-0.0859,0.2737,-0.0459,0.0164
2024-12-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0267,-0.0995,-0.0846,-0.0693,0.2785,-0.0555,0.0224
2025-01-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0203,-0.0925,-0.0523,-0.0216,0.2663,-0.0449,0.0444
2025-02-28,"['CAD', 'JPY']","['GBP', 'AUD']",-0.029,-0.0793,-0.0518,-0.012,0.2625,-0.0211,0.0569
2025-03-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.033,-0.0817,-0.0814,-0.0335,0.2495,-0.0145,0.0396
2025-04-30,"['CHF', 'JPY']","['AUD', 'GBP']",-0.017,-0.139,-0.1435,-0.0701,0.2719,0.0153,0.009
2025-05-30,"['CHF', 'JPY']","['AUD', 'GBP']",-0.017,-0.139,-0.1435,-0.0701,0.2719,0.0153,0.009
2025-06-30,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0293,-0.1443,-0.0936,-0.0734,0.2772,-0.0148,-0.0057
2025-07-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.029,-0.1548,-0.0527,-0.0442,0.2675,-0.0272,0.0127
2025-08-29,"['CAD', 'JPY']","['GBP', 'AUD']",-0.029,-0.1548,-0.0527,-0.0442,0.2675,-0.0272,0.0127
2025-09-30,"['CAD', 'JPY']","['GBP', 'NZD']",-0.0232,-0.1223,-0.0234,-0.027,0.277,-0.0178,0.0283
2025-10-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0259,-0.1274,-0.0317,-0.0128,0.2798,-0.0246,0.0303
2025-11-28,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0259,-0.1274,-0.0317,-0.0128,0.2798,-0.0246,0.0303
2025-12-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0277,-0.0998,-0.0365,0.0301,0.2931,-0.0294,0.0454
2026-01-30,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0277,-0.0998,-0.0365,0.0301,0.2931,-0.0294,0.0454
2026-02-27,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0225,-0.1185,-0.0335,0.0322,0.2955,-0.0266,0.0415
2026-03-31,"['CAD', 'JPY']","['GBP', 'AUD']",-0.0296,-0.0921,-0.0662,0.0254,0.2937,-0.0647,0.0504
2026-04-30,"['CAD', 'JPY']","['CHF', 'GBP']",-0.023,-0.0742,-0.0651,0.0373,0.2865,-0.0824,0.0619
2026-05-29,"['CAD', 'JPY']","['CHF', 'GBP']",-0.023,-0.0742,-0.0651,0.0373,0.2865,-0.0824,0.0619
2026-06-30,"['CAD', 'JPY']","['AUD', 'GBP']",-0.0168,-0.0677,-0.0771,0.0438,0.2732,-0.0581,0.0926
2026-07-31,"['CAD', 'JPY']","['AUD', 'GBP']",-0.0165,-0.0639,-0.0743,0.0431,0.2738,-0.0519,0.1038
2026-08-31,"['CAD', 'JPY']","['AUD', 'GBP']",-0.0165,-0.0639,-0.0743,0.0431,0.2738,-0.0519,0.1038
