Date,Open,High,Low,Close
2003-01-28,116.88999938964844,116.88999938964844,116.88999938964844,116.88999938964844
2003-01-29,114.48999786376953,114.48999786376953,114.48999786376953,114.48999786376953
2003-01-30,115.62000274658203,115.62000274658203,115.62000274658203,115.62000274658203
2003-01-31,110.88999938964844,110.88999938964844,110.88999938964844,110.88999938964844
2003-02-03,109.12000274658203,109.12000274658203,109.12000274658203,109.12000274658203
2003-02-04,112.05999755859375,112.05999755859375,112.05999755859375,112.05999755859375
2003-02-05,122.12999725341797,122.12999725341797,122.12999725341797,122.12999725341797
2003-02-06,117.22000122070312,117.22000122070312,117.22000122070312,117.22000122070312
2003-02-07,115.48999786376953,115.48999786376953,115.48999786376953,115.48999786376953
2003-02-10,114.06999969482422,114.06999969482422,114.06999969482422,114.06999969482422
2003-02-11,112.31999969482422,112.31999969482422,112.31999969482422,112.31999969482422
2003-02-12,113.13999938964844,113.13999938964844,113.13999938964844,113.13999938964844
2003-02-13,116.33999633789062,116.33999633789062,116.33999633789062,116.33999633789062
2003-02-18,115.77999877929688,115.77999877929688,115.77999877929688,115.77999877929688
2003-02-19,107.12999725341797,107.12999725341797,107.12999725341797,107.12999725341797
2003-02-20,109.16999816894531,109.16999816894531,109.16999816894531,109.16999816894531
2003-02-21,104.8499984741211,104.8499984741211,104.8499984741211,104.8499984741211
2003-02-24,104.05000305175781,104.05000305175781,104.05000305175781,104.05000305175781
2003-02-25,103.0999984741211,103.0999984741211,103.0999984741211,103.0999984741211
2003-02-26,114.16000366210938,114.16000366210938,114.16000366210938,114.16000366210938
2003-02-27,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781
2003-02-28,105.36000061035156,105.36000061035156,105.36000061035156,105.36000061035156
2003-03-03,101.76000213623047,101.76000213623047,101.76000213623047,101.76000213623047
2003-03-04,100.94000244140625,100.94000244140625,100.94000244140625,100.94000244140625
2003-03-05,103.1500015258789,103.1500015258789,103.1500015258789,103.1500015258789
2003-03-06,102.83999633789062,102.83999633789062,102.83999633789062,102.83999633789062
2003-03-07,104.5999984741211,104.5999984741211,104.5999984741211,104.5999984741211
2003-03-10,105.9800033569336,105.9800033569336,105.9800033569336,105.9800033569336
2003-03-11,104.27999877929688,104.27999877929688,104.27999877929688,104.27999877929688
2003-03-12,104.33000183105469,104.33000183105469,104.33000183105469,104.33000183105469
2003-03-13,110.98999786376953,110.98999786376953,110.98999786376953,110.98999786376953
2003-03-14,110.3499984741211,110.3499984741211,110.3499984741211,110.3499984741211
2003-03-17,118.37000274658203,118.37000274658203,118.37000274658203,118.37000274658203
2003-03-18,124.87999725341797,124.87999725341797,124.87999725341797,124.87999725341797
2003-03-19,130.27999877929688,130.27999877929688,130.27999877929688,130.27999877929688
2003-03-20,125.83000183105469,125.83000183105469,125.83000183105469,125.83000183105469
2003-03-21,124.18000030517578,124.18000030517578,124.18000030517578,124.18000030517578
2003-03-24,119.97000122070312,119.97000122070312,119.97000122070312,119.97000122070312
2003-03-25,116.44999694824219,116.44999694824219,116.44999694824219,116.44999694824219
2003-03-26,116.30000305175781,116.30000305175781,116.30000305175781,116.30000305175781
2003-03-27,115.05999755859375,115.05999755859375,115.05999755859375,115.05999755859375
2003-03-28,114.5,114.5,114.5,114.5
2003-03-31,112.08999633789062,112.08999633789062,112.08999633789062,112.08999633789062
2003-04-01,109.66000366210938,109.66000366210938,109.66000366210938,109.66000366210938
2003-04-02,116.79000091552734,116.79000091552734,116.79000091552734,116.79000091552734
2003-04-03,115.94000244140625,115.94000244140625,115.94000244140625,115.94000244140625
2003-04-04,114.37000274658203,114.37000274658203,114.37000274658203,114.37000274658203
2003-04-07,113.4800033569336,113.4800033569336,113.4800033569336,113.4800033569336
2003-04-08,110.08000183105469,110.08000183105469,110.08000183105469,110.08000183105469
2003-04-09,105.87999725341797,105.87999725341797,105.87999725341797,105.87999725341797
2003-04-10,103.56999969482422,103.56999969482422,103.56999969482422,103.56999969482422
2003-04-11,103.66000366210938,103.66000366210938,103.66000366210938,103.66000366210938
2003-04-14,102.72000122070312,102.72000122070312,102.72000122070312,102.72000122070312
2003-04-15,98.56999969482422,98.56999969482422,98.56999969482422,98.56999969482422
2003-04-16,96.02999877929688,96.02999877929688,96.02999877929688,96.02999877929688
2003-04-17,96.19999694824219,96.19999694824219,96.19999694824219,96.19999694824219
2003-04-21,95.80000305175781,95.80000305175781,95.80000305175781,95.80000305175781
2003-04-22,98.56999969482422,98.56999969482422,98.56999969482422,98.56999969482422
2003-04-23,95.79000091552734,95.79000091552734,95.79000091552734,95.79000091552734
2003-04-24,92.43000030517578,92.43000030517578,92.43000030517578,92.43000030517578
2003-04-25,91.66000366210938,91.66000366210938,91.66000366210938,91.66000366210938
2003-04-28,91.05999755859375,91.05999755859375,91.05999755859375,91.05999755859375
2003-04-29,90.63999938964844,90.63999938964844,90.63999938964844,90.63999938964844
2003-04-30,89.2699966430664,89.2699966430664,89.2699966430664,89.2699966430664
2003-05-01,89.66999816894531,89.66999816894531,89.66999816894531,89.66999816894531
2003-05-02,90.66999816894531,90.66999816894531,90.66999816894531,90.66999816894531
2003-05-05,88.06999969482422,88.06999969482422,88.06999969482422,88.06999969482422
2003-05-06,84.7300033569336,84.7300033569336,84.7300033569336,84.7300033569336
2003-05-07,86.37000274658203,86.37000274658203,86.37000274658203,86.37000274658203
2003-05-08,85.29000091552734,85.29000091552734,85.29000091552734,85.29000091552734
2003-05-09,82.55999755859375,82.55999755859375,82.55999755859375,82.55999755859375
2003-05-12,83.20999908447266,83.20999908447266,83.20999908447266,83.20999908447266
2003-05-13,84.97000122070312,84.97000122070312,84.97000122070312,84.97000122070312
2003-05-14,88.91999816894531,88.91999816894531,88.91999816894531,88.91999816894531
2003-05-15,94.38999938964844,94.38999938964844,94.38999938964844,94.38999938964844
2003-05-16,94.63999938964844,94.63999938964844,94.63999938964844,94.63999938964844
2003-05-19,97.87999725341797,97.87999725341797,97.87999725341797,97.87999725341797
2003-05-20,104.38999938964844,104.38999938964844,104.38999938964844,104.38999938964844
2003-05-21,108.54000091552734,108.54000091552734,108.54000091552734,108.54000091552734
2003-05-22,102.77999877929688,102.77999877929688,102.77999877929688,102.77999877929688
2003-05-23,99.52999877929688,99.52999877929688,99.52999877929688,99.52999877929688
2003-05-27,99.61000061035156,99.61000061035156,99.61000061035156,99.61000061035156
2003-05-28,100.3499984741211,100.3499984741211,100.3499984741211,100.3499984741211
2003-05-29,99.43000030517578,99.43000030517578,99.43000030517578,99.43000030517578
2003-05-30,99.80999755859375,99.80999755859375,99.80999755859375,99.80999755859375
2003-06-02,101.6500015258789,101.6500015258789,101.6500015258789,101.6500015258789
2003-06-04,105.18000030517578,105.18000030517578,105.18000030517578,105.18000030517578
2003-06-05,108.37999725341797,108.37999725341797,108.37999725341797,108.37999725341797
2003-06-06,103.3499984741211,103.3499984741211,103.3499984741211,103.3499984741211
2003-06-09,103.06999969482422,103.06999969482422,103.06999969482422,103.06999969482422
2003-06-11,104.69999694824219,104.69999694824219,104.69999694824219,104.69999694824219
2003-06-12,101.58000183105469,101.58000183105469,101.58000183105469,101.58000183105469
2003-06-13,103.18000030517578,103.18000030517578,103.18000030517578,103.18000030517578
2003-06-16,101.5999984741211,101.5999984741211,101.5999984741211,101.5999984741211
2003-06-17,105.3499984741211,105.3499984741211,105.3499984741211,105.3499984741211
2003-06-18,111.45999908447266,111.45999908447266,111.45999908447266,111.45999908447266
2003-06-19,113.38999938964844,113.38999938964844,113.38999938964844,113.38999938964844
2003-06-23,108.44999694824219,108.44999694824219,108.44999694824219,108.44999694824219
2003-06-24,105.66000366210938,105.66000366210938,105.66000366210938,105.66000366210938
2003-06-25,106.08999633789062,106.08999633789062,106.08999633789062,106.08999633789062
2003-06-26,106.5999984741211,106.5999984741211,106.5999984741211,106.5999984741211
2003-06-27,108.19000244140625,108.19000244140625,108.19000244140625,108.19000244140625
2003-06-30,103.5999984741211,103.5999984741211,103.5999984741211,103.5999984741211
2003-07-01,100.55999755859375,100.55999755859375,100.55999755859375,100.55999755859375
2003-07-02,106.0999984741211,106.0999984741211,106.0999984741211,106.0999984741211
2003-07-03,107.51000213623047,107.51000213623047,107.51000213623047,107.51000213623047
2003-07-07,104.87999725341797,104.87999725341797,104.87999725341797,104.87999725341797
2003-07-09,101.9800033569336,101.9800033569336,101.9800033569336,101.9800033569336
2003-07-10,103.08999633789062,103.08999633789062,103.08999633789062,103.08999633789062
2003-07-11,98.87000274658203,98.87000274658203,98.87000274658203,98.87000274658203
2003-07-14,99.30000305175781,99.30000305175781,99.30000305175781,99.30000305175781
2003-07-15,106.41999816894531,106.41999816894531,106.41999816894531,106.41999816894531
2003-07-16,109.88999938964844,109.88999938964844,109.88999938964844,109.88999938964844
2003-07-17,110.05999755859375,110.05999755859375,110.05999755859375,110.05999755859375
2003-07-18,104.91999816894531,104.91999816894531,104.91999816894531,104.91999816894531
2003-07-21,114.73999786376953,114.73999786376953,114.73999786376953,114.73999786376953
2003-07-22,120.5,120.5,120.5,120.5
2003-07-23,117.19999694824219,117.19999694824219,117.19999694824219,117.19999694824219
2003-07-24,115.12000274658203,115.12000274658203,115.12000274658203,115.12000274658203
2003-07-25,115.93000030517578,115.93000030517578,115.93000030517578,115.93000030517578
2003-07-28,126.36000061035156,126.36000061035156,126.36000061035156,126.36000061035156
2003-07-29,141.44000244140625,141.44000244140625,141.44000244140625,141.44000244140625
2003-07-30,146.99000549316406,146.99000549316406,146.99000549316406,146.99000549316406
2003-07-31,160.86000061035156,160.86000061035156,160.86000061035156,160.86000061035156
2003-08-01,157.22000122070312,157.22000122070312,157.22000122070312,157.22000122070312
2003-08-04,145.7100067138672,145.7100067138672,145.7100067138672,145.7100067138672
2003-08-05,144.5,144.5,144.5,144.5
2003-08-06,144.3800048828125,144.3800048828125,144.3800048828125,144.3800048828125
2003-08-07,129.14999389648438,129.14999389648438,129.14999389648438,129.14999389648438
2003-08-08,130.9600067138672,130.9600067138672,130.9600067138672,130.9600067138672
2003-08-11,139.8300018310547,139.8300018310547,139.8300018310547,139.8300018310547
2003-08-12,131.6699981689453,131.6699981689453,131.6699981689453,131.6699981689453
2003-08-13,144.75,144.75,144.75,144.75
2003-08-14,147.38999938964844,147.38999938964844,147.38999938964844,147.38999938964844
2003-08-15,140.58999633789062,140.58999633789062,140.58999633789062,140.58999633789062
2003-08-18,132.00999450683594,132.00999450683594,132.00999450683594,132.00999450683594
2003-08-19,124.12000274658203,124.12000274658203,124.12000274658203,124.12000274658203
2003-08-20,128.32000732421875,128.32000732421875,128.32000732421875,128.32000732421875
2003-08-22,135.08999633789062,135.08999633789062,135.08999633789062,135.08999633789062
2003-08-25,132.7899932861328,132.7899932861328,132.7899932861328,132.7899932861328
2003-08-26,130.8000030517578,130.8000030517578,130.8000030517578,130.8000030517578
2003-08-27,127.72000122070312,127.72000122070312,127.72000122070312,127.72000122070312
2003-08-28,128.72999572753906,128.72999572753906,128.72999572753906,128.72999572753906
2003-08-29,126.55000305175781,126.55000305175781,126.55000305175781,126.55000305175781
2003-09-02,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562
2003-09-03,134.08999633789062,134.08999633789062,134.08999633789062,134.08999633789062
2003-09-04,127.77999877929688,127.77999877929688,127.77999877929688,127.77999877929688
2003-09-05,124.7300033569336,124.7300033569336,124.7300033569336,124.7300033569336
2003-09-08,120.08999633789062,120.08999633789062,120.08999633789062,120.08999633789062
2003-09-09,125.55999755859375,125.55999755859375,125.55999755859375,125.55999755859375
2003-09-10,118.76000213623047,118.76000213623047,118.76000213623047,118.76000213623047
2003-09-11,120.41000366210938,120.41000366210938,120.41000366210938,120.41000366210938
2003-09-12,120.87000274658203,120.87000274658203,120.87000274658203,120.87000274658203
2003-09-15,119.27999877929688,119.27999877929688,119.27999877929688,119.27999877929688
2003-09-16,118.69999694824219,118.69999694824219,118.69999694824219,118.69999694824219
2003-09-17,117.81999969482422,117.81999969482422,117.81999969482422,117.81999969482422
2003-09-18,116.88999938964844,116.88999938964844,116.88999938964844,116.88999938964844
2003-09-19,112.4000015258789,112.4000015258789,112.4000015258789,112.4000015258789
2003-09-22,115.5,115.5,115.5,115.5
2003-09-23,115.19999694824219,115.19999694824219,115.19999694824219,115.19999694824219
2003-09-24,115.0,115.0,115.0,115.0
2003-09-25,112.69999694824219,112.69999694824219,112.69999694824219,112.69999694824219
2003-09-26,113.5,113.5,113.5,113.5
2003-09-29,115.43000030517578,115.43000030517578,115.43000030517578,115.43000030517578
2003-09-30,116.69000244140625,116.69000244140625,116.69000244140625,116.69000244140625
2003-10-01,118.23999786376953,118.23999786376953,118.23999786376953,118.23999786376953
2003-10-02,122.66000366210938,122.66000366210938,122.66000366210938,122.66000366210938
2003-10-03,124.80000305175781,124.80000305175781,124.80000305175781,124.80000305175781
2003-10-06,121.5999984741211,121.5999984741211,121.5999984741211,121.5999984741211
2003-10-07,119.16000366210938,119.16000366210938,119.16000366210938,119.16000366210938
2003-10-08,121.69999694824219,121.69999694824219,121.69999694824219,121.69999694824219
2003-10-09,120.16000366210938,120.16000366210938,120.16000366210938,120.16000366210938
2003-10-10,118.2699966430664,118.2699966430664,118.2699966430664,118.2699966430664
2003-10-13,118.2699966430664,118.2699966430664,118.2699966430664,118.2699966430664
2003-10-14,118.1500015258789,118.1500015258789,118.1500015258789,118.1500015258789
2003-10-15,122.29000091552734,122.29000091552734,122.29000091552734,122.29000091552734
2003-10-16,127.37999725341797,127.37999725341797,127.37999725341797,127.37999725341797
2003-10-17,125.55000305175781,125.55000305175781,125.55000305175781,125.55000305175781
2003-10-20,124.41000366210938,124.41000366210938,124.41000366210938,124.41000366210938
2003-10-21,117.66000366210938,117.66000366210938,117.66000366210938,117.66000366210938
2003-10-22,118.16999816894531,118.16999816894531,118.16999816894531,118.16999816894531
2003-10-23,120.0999984741211,120.0999984741211,120.0999984741211,120.0999984741211
2003-10-24,119.55999755859375,119.55999755859375,119.55999755859375,119.55999755859375
2003-10-27,118.19999694824219,118.19999694824219,118.19999694824219,118.19999694824219
2003-10-28,116.5199966430664,116.5199966430664,116.5199966430664,116.5199966430664
2003-10-29,111.83999633789062,111.83999633789062,111.83999633789062,111.83999633789062
2003-10-30,119.0199966430664,119.0199966430664,119.0199966430664,119.0199966430664
2003-10-31,118.76000213623047,118.76000213623047,118.76000213623047,118.76000213623047
2003-11-04,116.2300033569336,116.2300033569336,116.2300033569336,116.2300033569336
2003-11-05,119.45999908447266,119.45999908447266,119.45999908447266,119.45999908447266
2003-11-06,123.87999725341797,123.87999725341797,123.87999725341797,123.87999725341797
2003-11-07,120.56999969482422,120.56999969482422,120.56999969482422,120.56999969482422
2003-11-10,117.81999969482422,117.81999969482422,117.81999969482422,117.81999969482422
2003-11-12,115.80999755859375,115.80999755859375,115.80999755859375,115.80999755859375
2003-11-13,113.68000030517578,113.68000030517578,113.68000030517578,113.68000030517578
2003-11-14,114.25,114.25,114.25,114.25
2003-11-17,113.9800033569336,113.9800033569336,113.9800033569336,113.9800033569336
2003-11-18,114.0999984741211,114.0999984741211,114.0999984741211,114.0999984741211
2003-11-19,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211
2003-11-20,114.8499984741211,114.8499984741211,114.8499984741211,114.8499984741211
2003-11-21,114.44000244140625,114.44000244140625,114.44000244140625,114.44000244140625
2003-11-24,109.97000122070312,109.97000122070312,109.97000122070312,109.97000122070312
2003-11-25,106.7300033569336,106.7300033569336,106.7300033569336,106.7300033569336
2003-11-26,104.8499984741211,104.8499984741211,104.8499984741211,104.8499984741211
2003-11-28,104.91000366210938,104.91000366210938,104.91000366210938,104.91000366210938
2003-12-01,113.13999938964844,113.13999938964844,113.13999938964844,113.13999938964844
2003-12-02,116.52999877929688,116.52999877929688,116.52999877929688,116.52999877929688
2003-12-03,117.87999725341797,117.87999725341797,117.87999725341797,117.87999725341797
2003-12-04,120.18000030517578,120.18000030517578,120.18000030517578,120.18000030517578
2003-12-05,116.41999816894531,116.41999816894531,116.41999816894531,116.41999816894531
2003-12-08,113.76000213623047,113.76000213623047,113.76000213623047,113.76000213623047
2003-12-09,115.27999877929688,115.27999877929688,115.27999877929688,115.27999877929688
2003-12-10,112.91000366210938,112.91000366210938,112.91000366210938,112.91000366210938
2003-12-11,109.19999694824219,109.19999694824219,109.19999694824219,109.19999694824219
2003-12-12,111.05000305175781,111.05000305175781,111.05000305175781,111.05000305175781
2003-12-15,111.01000213623047,111.01000213623047,111.01000213623047,111.01000213623047
2003-12-16,110.05000305175781,110.05000305175781,110.05000305175781,110.05000305175781
2003-12-17,109.58000183105469,109.58000183105469,109.58000183105469,109.58000183105469
2003-12-18,107.11000061035156,107.11000061035156,107.11000061035156,107.11000061035156
2003-12-19,109.2300033569336,109.2300033569336,109.2300033569336,109.2300033569336
2003-12-22,114.08999633789062,114.08999633789062,114.08999633789062,114.08999633789062
2003-12-23,115.27999877929688,115.27999877929688,115.27999877929688,115.27999877929688
2003-12-24,116.2300033569336,116.2300033569336,116.2300033569336,116.2300033569336
2003-12-26,116.2300033569336,116.2300033569336,116.2300033569336,116.2300033569336
2003-12-29,116.47000122070312,116.47000122070312,116.47000122070312,116.47000122070312
2003-12-30,116.54000091552734,116.54000091552734,116.54000091552734,116.54000091552734
2003-12-31,117.91000366210938,117.91000366210938,117.91000366210938,117.91000366210938
2004-01-02,118.01000213623047,118.01000213623047,118.01000213623047,118.01000213623047
2004-01-05,113.83999633789062,113.83999633789062,113.83999633789062,113.83999633789062
2004-01-06,108.7699966430664,108.7699966430664,108.7699966430664,108.7699966430664
2004-01-07,110.91000366210938,110.91000366210938,110.91000366210938,110.91000366210938
2004-01-08,109.70999908447266,109.70999908447266,109.70999908447266,109.70999908447266
2004-01-09,102.81999969482422,102.81999969482422,102.81999969482422,102.81999969482422
2004-01-12,100.20999908447266,100.20999908447266,100.20999908447266,100.20999908447266
2004-01-13,97.54000091552734,97.54000091552734,97.54000091552734,97.54000091552734
2004-01-14,100.83000183105469,100.83000183105469,100.83000183105469,100.83000183105469
2004-01-15,103.63999938964844,103.63999938964844,103.63999938964844,103.63999938964844
2004-01-16,104.52999877929688,104.52999877929688,104.52999877929688,104.52999877929688
2004-01-20,102.7300033569336,102.7300033569336,102.7300033569336,102.7300033569336
2004-01-21,103.43000030517578,103.43000030517578,103.43000030517578,103.43000030517578
2004-01-22,105.7300033569336,105.7300033569336,105.7300033569336,105.7300033569336
2004-01-23,112.22000122070312,112.22000122070312,112.22000122070312,112.22000122070312
2004-01-26,114.44000244140625,114.44000244140625,114.44000244140625,114.44000244140625
2004-01-27,111.5999984741211,111.5999984741211,111.5999984741211,111.5999984741211
2004-01-28,116.52999877929688,116.52999877929688,116.52999877929688,116.52999877929688
2004-01-29,124.93000030517578,124.93000030517578,124.93000030517578,124.93000030517578
2004-01-30,116.75,116.75,116.75,116.75
2004-02-02,116.20999908447266,116.20999908447266,116.20999908447266,116.20999908447266
2004-02-03,116.4000015258789,116.4000015258789,116.4000015258789,116.4000015258789
2004-02-04,120.70999908447266,120.70999908447266,120.70999908447266,120.70999908447266
2004-02-05,125.7300033569336,125.7300033569336,125.7300033569336,125.7300033569336
2004-02-06,115.11000061035156,115.11000061035156,115.11000061035156,115.11000061035156
2004-02-09,107.43000030517578,107.43000030517578,107.43000030517578,107.43000030517578
2004-02-10,107.41999816894531,107.41999816894531,107.41999816894531,107.41999816894531
2004-02-11,95.62000274658203,95.62000274658203,95.62000274658203,95.62000274658203
2004-02-12,96.33999633789062,96.33999633789062,96.33999633789062,96.33999633789062
2004-02-13,96.33000183105469,96.33000183105469,96.33000183105469,96.33000183105469
2004-02-17,93.61000061035156,93.61000061035156,93.61000061035156,93.61000061035156
2004-02-18,92.62999725341797,92.62999725341797,92.62999725341797,92.62999725341797
2004-02-19,91.6500015258789,91.6500015258789,91.6500015258789,91.6500015258789
2004-02-20,92.83000183105469,92.83000183105469,92.83000183105469,92.83000183105469
2004-02-23,91.04000091552734,91.04000091552734,91.04000091552734,91.04000091552734
2004-02-24,90.94000244140625,90.94000244140625,90.94000244140625,90.94000244140625
2004-02-25,92.36000061035156,92.36000061035156,92.36000061035156,92.36000061035156
2004-02-26,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219
2004-02-27,90.13999938964844,90.13999938964844,90.13999938964844,90.13999938964844
2004-03-01,90.13999938964844,90.13999938964844,90.13999938964844,90.13999938964844
2004-03-02,96.08000183105469,96.08000183105469,96.08000183105469,96.08000183105469
2004-03-03,104.37000274658203,104.37000274658203,104.37000274658203,104.37000274658203
2004-03-04,100.2300033569336,100.2300033569336,100.2300033569336,100.2300033569336
2004-03-05,92.30000305175781,92.30000305175781,92.30000305175781,92.30000305175781
2004-03-08,91.58000183105469,91.58000183105469,91.58000183105469,91.58000183105469
2004-03-09,93.30000305175781,93.30000305175781,93.30000305175781,93.30000305175781
2004-03-10,95.48999786376953,95.48999786376953,95.48999786376953,95.48999786376953
2004-03-11,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211
2004-03-12,97.75,97.75,97.75,97.75
2004-03-15,96.41000366210938,96.41000366210938,96.41000366210938,96.41000366210938
2004-03-16,95.0199966430664,95.0199966430664,95.0199966430664,95.0199966430664
2004-03-17,96.31999969482422,96.31999969482422,96.31999969482422,96.31999969482422
2004-03-18,97.5999984741211,97.5999984741211,97.5999984741211,97.5999984741211
2004-03-19,97.5999984741211,97.5999984741211,97.5999984741211,97.5999984741211
2004-03-22,97.5999984741211,97.5999984741211,97.5999984741211,97.5999984741211
2004-03-23,96.69999694824219,96.69999694824219,96.69999694824219,96.69999694824219
2004-03-24,96.69999694824219,96.69999694824219,96.69999694824219,96.69999694824219
2004-03-25,97.4000015258789,97.4000015258789,97.4000015258789,97.4000015258789
2004-03-26,105.30000305175781,105.30000305175781,105.30000305175781,105.30000305175781
2004-03-29,101.73999786376953,101.73999786376953,101.73999786376953,101.73999786376953
2004-03-30,102.0,102.0,102.0,102.0
2004-03-31,105.91999816894531,105.91999816894531,105.91999816894531,105.91999816894531
2004-04-01,112.4000015258789,112.4000015258789,112.4000015258789,112.4000015258789
2004-04-02,112.16000366210938,112.16000366210938,112.16000366210938,112.16000366210938
2004-04-05,115.95999908447266,115.95999908447266,115.95999908447266,115.95999908447266
2004-04-06,103.08000183105469,103.08000183105469,103.08000183105469,103.08000183105469
2004-04-07,117.33999633789062,117.33999633789062,117.33999633789062,117.33999633789062
2004-04-08,115.5,115.5,115.5,115.5
2004-04-12,112.13999938964844,112.13999938964844,112.13999938964844,112.13999938964844
2004-04-13,113.12000274658203,113.12000274658203,113.12000274658203,113.12000274658203
2004-04-14,115.30000305175781,115.30000305175781,115.30000305175781,115.30000305175781
2004-04-15,117.56999969482422,117.56999969482422,117.56999969482422,117.56999969482422
2004-04-16,117.45999908447266,117.45999908447266,117.45999908447266,117.45999908447266
2004-04-19,115.08999633789062,115.08999633789062,115.08999633789062,115.08999633789062
2004-04-20,118.3499984741211,118.3499984741211,118.3499984741211,118.3499984741211
2004-04-21,117.79000091552734,117.79000091552734,117.79000091552734,117.79000091552734
2004-04-22,113.13999938964844,113.13999938964844,113.13999938964844,113.13999938964844
2004-04-23,114.68000030517578,114.68000030517578,114.68000030517578,114.68000030517578
2004-04-26,114.20999908447266,114.20999908447266,114.20999908447266,114.20999908447266
2004-04-27,119.97000122070312,119.97000122070312,119.97000122070312,119.97000122070312
2004-04-28,120.23999786376953,120.23999786376953,120.23999786376953,120.23999786376953
2004-04-29,121.55000305175781,121.55000305175781,121.55000305175781,121.55000305175781
2004-04-30,122.93000030517578,122.93000030517578,122.93000030517578,122.93000030517578
2004-05-03,123.05999755859375,123.05999755859375,123.05999755859375,123.05999755859375
2004-05-04,119.9800033569336,119.9800033569336,119.9800033569336,119.9800033569336
2004-05-05,132.99000549316406,132.99000549316406,132.99000549316406,132.99000549316406
2004-05-06,137.80999755859375,137.80999755859375,137.80999755859375,137.80999755859375
