Date,Shares
2015-11-06,67163200
2016-02-16,66015100
2016-02-26,66366900
2016-04-29,66542700
2016-05-06,66542400
2016-08-05,65865000
2016-11-04,63837300
2017-02-14,62735600
2017-02-24,62735600
2017-04-28,62834600
2017-05-05,62151100
2017-08-04,62371300
2018-11-12,62060000
2018-11-14,62060000
2018-11-15,62060000
2018-11-19,62060000
2018-11-21,62060000
2018-11-22,62060000
2018-11-26,62060000
2018-11-28,62060000
2018-11-29,62060000
2018-12-02,62060000
2018-12-03,62060000
2018-12-04,62060000
2018-12-06,62060000
2018-12-07,62060000
2018-12-09,62060000
2018-12-10,62060000
2018-12-11,62060000
2018-12-12,62060000
2018-12-14,62060000
2018-12-16,62060000
2018-12-17,62060000
2018-12-19,62060000
2018-12-21,62060000
2018-12-30,62060000
2019-01-05,62060000
2019-01-07,62060000
2019-01-09,62060000
2019-01-10,62060000
2019-01-12,62060000
2019-01-14,62060000
2019-01-16,62060000
2019-01-17,62060000
2019-01-20,62060000
2019-01-22,62060000
2019-01-24,62060000
2019-01-25,62060000
2019-01-26,62060000
2019-01-28,62060000
2019-01-29,62060000
2019-01-30,62060000
2019-02-04,62060000
2019-02-07,62060000
2019-02-10,62060000
2019-02-11,62060000
2019-02-13,62060000
2019-02-14,62060000
2019-02-15,62060000
2019-02-16,62060000
2019-02-17,62139400
2019-02-19,62139400
2019-02-20,62139400
2019-02-27,62139400
2019-02-28,62129600
2019-03-07,62129600
2019-03-08,62129600
2019-03-10,62129600
2019-03-12,62129600
2019-03-14,62129600
2019-03-17,62129600
2019-03-18,62129600
2019-03-26,62129600
2019-03-29,62129600
2019-04-01,62129600
2019-04-05,62129600
2019-04-06,62129600
2019-04-10,62129600
2019-04-14,62129600
2019-04-16,62129600
2019-04-17,62129600
2019-04-21,62129600
2019-04-29,62297600
2019-04-30,62297600
2019-05-02,62297600
2019-05-04,62297600
2019-05-05,62297600
2019-05-06,62297600
2019-05-09,62298800
2019-05-10,62298800
2019-05-12,62298800
2019-05-14,62298800
2019-05-20,62298800
2019-05-21,62298800
2019-05-22,62298800
2019-05-24,62298800
2019-05-28,62298800
2019-06-01,62298800
2019-06-03,62298800
2019-06-05,62298800
2019-06-08,62298800
2019-06-10,62298800
2019-06-11,62298800
2019-06-12,62298800
2019-06-17,62298800
2019-06-18,62298800
2019-06-20,62298800
2019-06-21,62298800
2019-06-22,62298800
2019-06-23,62298800
2019-06-24,62298800
2019-06-27,62298800
2019-07-02,62298800
2019-07-03,62298800
2019-07-24,62298800
2019-07-25,62298800
2019-07-29,62298800
2019-07-30,62298800
2019-08-12,62373000
2019-08-20,62854900
2019-08-25,62373000
2019-08-30,61985100
2019-09-02,61349300
2019-09-04,62373000
2019-09-07,60571100
2019-09-09,60571100
2019-09-11,60151700
2019-09-12,64150200
2019-09-15,62373000
2019-09-20,61337600
2019-09-21,62373000
2019-10-24,64264100
2019-11-05,65620700
2019-11-07,72002304
2019-11-09,62541900
2019-11-14,62092000
2019-11-15,63258800
2019-11-16,62541900
2019-12-18,62541900
2020-01-10,61788300
2020-01-14,62541900
2020-01-31,61298800
2020-02-01,62541900
2020-02-07,61850800
2020-02-09,62541900
2020-02-12,63074000
2020-02-13,65071000
2020-02-14,63658300
2020-02-16,62541900
2020-02-18,62564700
2020-02-19,61371500
2020-02-22,62564700
2020-02-27,62564700
2020-03-06,59737500
2020-03-07,62567500
2020-05-01,62678900
2020-05-07,62681500
2020-05-08,62681500
2020-05-27,62681500
2020-05-28,62681500
2020-06-16,62681500
2020-06-17,62681500
2020-08-03,62790200
2020-08-06,62789700
2020-08-28,62789700
2020-09-05,62789700
2020-10-30,62841700
2020-11-02,62841700
2020-11-05,62841100
2020-11-26,62841100
2021-02-13,62850600
2021-02-15,62850600
2021-02-26,62861400
2021-03-17,62861400
2021-04-23,63127200
2021-04-24,61423900
2021-04-28,62861400
2021-05-01,62954500
2021-05-03,62954500
2021-05-06,62954500
2021-06-05,60839400
2021-06-06,62954500
2021-06-09,59214600
2021-06-10,64253200
2021-07-23,63343900
2021-07-24,62954500
2021-08-05,63120700
2021-08-18,66390100
2021-08-19,63120700
2021-10-21,63757100
2021-10-22,63120700
2021-11-08,63090000
2022-02-12,63090000
2022-02-18,63719000
2022-02-19,63719000
2022-02-22,63719000
2022-02-24,63783700
2022-03-15,65101200
2022-03-16,63783700
2022-03-22,65273800
2022-03-23,63783700
2022-04-23,64593100
2022-05-04,63935200
2022-05-05,63935200
2022-05-10,63935200
2022-05-11,63830000
2022-08-10,63830900
2022-09-14,63830900
2022-09-15,63830900
2022-09-16,63830900
2022-09-21,63830900
2022-09-23,63830900
2022-10-01,63830900
2022-10-07,63830900
2022-10-11,63830900
2022-10-12,64704000
2022-10-14,63830900
2022-10-18,63830900
2022-10-19,63830900
2022-10-21,64063200
2022-10-22,63830900
2022-11-05,63347900
2022-11-09,63356400
2022-11-13,63356400
2022-11-17,63356400
2022-11-29,63356400
2022-12-07,63356400
2022-12-08,63356400
2022-12-14,63356400
2022-12-17,63356400
2023-01-05,63356400
2023-01-13,63356400
2023-01-19,63356400
2023-01-24,63356400
2023-01-25,63356400
2023-01-26,63356400
2023-01-27,63356400
2023-01-29,63356400
2023-02-07,63356400
2023-02-08,63356400
2023-02-17,61416900
2023-02-24,61887500
2023-03-08,64063700
2023-03-10,61887500
2023-03-18,63200400
2023-03-22,61887500
2023-03-24,63892400
2023-03-25,61887500
2023-03-30,63465900
2023-04-01,61887500
2023-04-06,63273500
2023-04-07,61887500
2023-04-25,63043600
2023-04-26,61887500
2023-05-05,62197600
2023-05-09,62406000
2023-05-11,62406000
2023-05-12,62896500
2023-05-15,62946400
2023-05-17,62193300
2023-06-09,62486300
2023-06-12,62193300
2023-07-12,65005300
2023-07-13,62193300
2023-07-19,62693900
2023-07-20,62193300
2023-08-22,62242600
2023-08-23,63717900
2023-08-24,63393900
2023-08-25,62242600
2023-10-24,62242600
2023-10-25,63347400
2023-10-26,62242600
2023-10-27,62242600
2023-10-28,62242600
2023-11-03,61369500
2023-11-04,61369500
2023-11-07,61369500
2023-11-09,61431600
2023-11-10,61431600
2023-11-11,61431600
2023-11-14,61431600
2023-11-16,61431600
2023-11-17,61431600
2023-11-18,61431600
2023-11-23,61431600
2023-11-28,61431600
2023-11-29,61431600
2023-11-30,61431600
2023-12-05,61431600
2023-12-06,61431600
2023-12-12,61431600
2023-12-13,61431600
2023-12-21,61431600
2023-12-22,61431600
2023-12-23,61746300
2023-12-26,61431600
2023-12-27,61431600
2023-12-28,61431600
2023-12-29,61431600
2023-12-30,61431600
2024-01-05,61431600
2024-01-06,61431600
2024-01-09,61431600
2024-01-13,61431600
2024-01-20,61431600
2024-01-30,61431600
2024-02-01,61431600
2024-02-02,61431600
2024-02-03,61431600
2024-02-06,61431600
2024-02-07,61431600
2024-02-09,61431600
2024-02-10,61542900
2024-02-13,61431600
2024-02-14,61431600
2024-02-15,60137800
2024-02-16,60137800
2024-02-21,60137800
2024-02-23,60269300
2024-03-01,60269300
2024-03-02,60269300
2024-03-05,60269300
2024-03-06,60269300
2024-03-07,60269300
2024-03-12,60269300
2024-03-13,60269300
2024-03-16,60269300
2024-03-19,60269300
2024-03-20,60269300
2024-03-21,60269300
2024-03-28,60269300
2024-04-12,62245400
2024-04-13,60269300
2024-04-16,60269300
2024-04-18,60269300
2024-04-23,60269300
2024-04-25,60269300
2024-04-26,60269300
2024-04-27,60269300
2024-04-30,60269300
2024-05-01,60432300
2024-05-02,60432300
2024-05-04,60432300
2024-05-07,60432300
2024-05-09,60614400
2024-05-11,61337300
2024-05-14,60614400
2024-05-17,61504600
2024-05-18,60614400
2024-05-21,60614400
2024-05-23,61588800
2024-05-24,63831500
2024-05-30,60614400
2024-05-31,60614400
2024-06-01,60614400
2024-06-05,61457800
2024-06-07,60614400
2024-06-12,61210600
2024-06-13,60614400
2024-06-14,60614400
2024-06-15,60614400
2024-06-18,60614400
2024-06-19,60614400
2024-06-21,61182700
2024-06-22,60614400
2024-06-28,60614400
2024-07-02,60614400
2024-07-10,60925800
2024-07-11,60614400
2024-07-12,60614400
2024-07-13,60614400
2024-07-18,60614400
2024-07-19,60614400
2024-07-23,61289600
2024-07-24,60614400
2024-07-26,60614400
2024-07-27,60614400
2024-07-30,60614400
2024-08-01,60161800
2024-08-02,60161800
2024-08-03,60161800
2024-08-07,60161800
2024-08-08,60152700
2024-08-10,60152700
2024-08-12,60618900
2024-08-13,60152700
2024-08-15,60152700
2024-08-17,60152700
2024-08-20,60152700
2024-08-21,60152700
2024-08-23,60152700
2024-08-27,60152700
2024-08-28,60152700
2024-08-29,60152700
2024-08-31,60152700
2024-09-04,60152700
2024-09-06,60152700
2024-09-07,60152700
2024-09-10,60152700
2024-09-11,60152700
2024-09-12,60152700
2024-09-18,60152700
2024-09-19,60152700
2024-09-20,60152700
2024-09-21,60152700
2024-09-24,60152700
2024-09-27,60152700
2024-09-28,60152700
2024-10-01,60152700
2024-10-03,60152700
2024-10-04,60152700
2024-10-05,60152700
2024-10-08,60152700
2024-10-10,60152700
2024-10-12,60152700
2024-10-14,60152700
2024-10-15,60152700
2024-10-17,60152700
2024-10-19,60152700
2024-10-23,60152700
2024-10-25,60199800
2024-10-29,60152700
2024-10-30,60152700
2024-10-31,60152700
2024-11-01,59496900
2024-11-06,59496900
2024-11-07,59497300
2024-11-09,59497300
2024-11-12,59497300
2024-11-13,59497300
2024-11-14,59497300
2024-11-15,59497300
2024-11-22,59497300
2024-11-26,59497300
2024-11-28,59497300
2024-11-30,60192800
2024-12-03,59497300
2024-12-04,59685100
2024-12-10,59497300
2024-12-11,61427800
2024-12-12,59497300
2024-12-14,59497300
2024-12-17,59497300
2024-12-19,59497300
2024-12-20,59497300
2024-12-24,59497300
2024-12-25,59497300
2024-12-28,59497300
2025-01-03,59497300
2025-01-04,59497300
2025-01-08,59497300
2025-01-09,59497300
2025-01-11,59497300
2025-01-14,59497300
2025-01-15,59497300
2025-01-16,59497300
2025-01-17,59497300
2025-01-18,59497300
2025-01-22,59497300
2025-01-23,59497300
2025-01-28,59497300
2025-01-29,59497300
2025-01-31,59497300
2025-02-01,59497300
2025-02-06,59497300
2025-02-08,59497300
2025-02-12,59497300
2025-02-13,59611900
2025-02-15,59611900
2025-02-20,59611900
2025-02-21,59614000
2025-02-25,59614000
2025-02-27,59614000
2025-02-28,59614000
2025-03-01,59614000
2025-03-04,62014400
2025-03-06,59614000
2025-03-07,59614000
2025-03-08,59614000
2025-03-10,61964100
2025-03-11,59614000
2025-03-12,59614000
2025-03-15,59614000
2025-03-18,59614000
2025-03-19,59614000
2025-03-20,59614000
2025-03-21,59614000
2025-03-22,59614000
2025-03-25,59614000
2025-03-26,60270700
