Date,Dividend,Split,DividendRaw
1995-09-22,,0.333333,
1999-06-11,0.0025,,
1999-09-13,0.0025,,
1999-12-13,0.0025,,
2000-03-13,0.0025,,
2000-06-13,0.0025,,
2000-09-13,0.0025,,
2000-12-13,0.0025,,
2001-06-13,0.00625,,
2001-12-12,0.00625,,
2002-06-11,0.00625,,
2002-11-25,,2,
2002-12-12,0.0075,,
2003-06-11,0.0075,,
2003-12-15,0.0075,,
2004-06-10,0.0075,,
2004-12-14,0.0075,,
2005-06-10,0.0075,,
2005-12-14,0.0075,,
2006-06-12,0.0075,,
2006-12-13,0.0075,,
2007-06-11,0.0075,,
2007-12-12,0.0075,,
2008-06-11,0.0075,,
2009-01-14,0.0075,,
2009-07-16,0.0075,,
2010-01-14,0.0075,,
2010-07-16,0.0075,,
2011-01-14,0.0075,,
2011-07-21,0.0075,,
2012-01-23,0.0075,,
2012-07-20,0.0075,,
2013-01-23,0.0075,,
2013-07-22,0.0075,,
2014-01-22,0.0075,,
2014-07-22,0.0075,,
2015-01-21,0.0075,,
2015-07-22,0.0075,,
2016-01-20,0.0075,,
2016-07-20,0.0075,,
2017-01-19,0.0075,,
2017-07-19,0.0075,,
2018-01-22,0.0075,,
2018-07-20,0.0075,,
2019-01-18,0.0075,,
2019-07-22,0.0075,,
2020-01-22,0.0075,,
2020-07-22,0.0075,,
2021-01-21,0.0075,,
2021-07-26,0.0075,,
2022-01-20,0.0075,,
2022-07-26,0.0075,,
2023-01-20,0.0075,,
2023-07-26,0.0075,,
2024-02-20,,4,
