Date,Dividend,Split,DividendRaw
2000-03-28,17,,
2001-03-27,17,,
2002-03-26,10,,
2003-03-26,10,,
2004-03-26,15,,
2005-03-28,17,,
2006-03-28,20,,
2007-03-27,20,,
2008-03-26,24,,
2009-03-26,24,,
2010-03-29,17,,
2011-03-29,20,,
2012-03-28,25,,
2013-03-27,35,,
2013-09-26,20,,
2014-03-27,30,,
2014-09-26,25,,
2015-03-27,35,,
2015-09-28,35,,
2016-03-29,45,,
2016-09-28,40,,
2017-03-29,52,,
2017-09-27,45,,
2018-03-28,62,,
2018-09-26,50,,
2019-03-27,64,,
2019-09-27,55,,
2020-03-30,60,,
2020-09-29,50,,
2021-03-30,60,,
2021-09-29,55,,
2022-03-30,71,,
2022-09-29,60,,
2023-03-30,70,,
2023-09-28,63,,
2024-03-28,80,,
2024-09-27,70,,
2025-03-28,80,,
2025-09-29,75,,
2026-03-30,100,,
