Date,Dividend,Split,DividendRaw
1995-01-03,0.024663,,
1995-04-07,0.029595,,
1995-07-06,0.029595,,
1995-10-11,0.029595,,
1995-12-29,0.029595,,
1996-04-10,0.036172,,
1996-07-10,0.036172,,
1996-10-09,0.036172,,
1997-01-08,0.036172,,
1997-04-09,0.043406,,
1997-07-09,0.043406,,
1997-10-15,0.043406,,
1998-01-07,0.043406,,
1998-04-07,0.051956,,
1998-07-10,,3,
1998-07-22,0.051298,,
1998-10-07,0.051298,,
1999-10-07,0.052285,,
1999-11-12,0.207165,,
2000-12-06,0.207165,,
2001-12-05,0.207165,,
2002-12-11,0.207165,,
2003-12-10,0.207165,,
2004-12-08,0.23676,,
2005-12-08,0.266355,,
2006-12-13,0.305815,,
2007-06-13,,1.01368,
2007-12-05,0.35,,
2008-12-11,0.35,,
2009-12-10,0.35,,
2010-12-09,0.4,,
2011-12-14,0.6,,
2012-12-06,0.75,,
2013-12-12,0.86,,
2014-12-11,1.15,,
2015-07-01,0.66,,
2015-12-10,0.71,,
2016-07-07,0.71,,
2016-12-08,0.78,,
2017-07-06,0.78,,
2017-12-08,0.84,,
2018-07-06,0.84,,
2018-12-07,0.88,,
2019-07-05,0.88,,
2019-12-13,0.88,,
2023-12-08,0.3,,
2024-07-08,0.45,,
2024-12-16,0.5,,
2025-06-24,0.5,,
2025-12-15,0.75,,
2026-06-30,0.75,,
