Date,Dividend,Split,DividendRaw
2014-10-10,0.18,,
2015-02-18,0.18,,
2015-05-13,0.18,,
2015-08-13,0.22,,
2015-11-10,0.22,,
2016-02-17,0.22,,
2016-05-11,0.22,,
2016-08-11,0.28,,
2016-11-09,0.28,,
2017-02-15,0.28,,
2017-05-17,0.28,,
2017-08-16,0.38,,
2017-11-16,0.38,,
2018-02-15,0.38,,
2018-05-17,0.38,,
2018-08-16,0.58,,
2018-11-15,0.58,,
2019-02-21,0.58,,
2019-05-16,0.58,,
2019-08-15,0.68,,
2019-11-14,0.68,,
2020-02-20,0.68,,
2020-05-14,0.68,,
2020-08-13,0.78,,
2020-11-12,0.78,,
2021-02-18,0.78,,
2021-05-13,0.78,,
2021-08-12,1.04,,
2021-11-10,1.04,,
2022-02-17,1.04,,
2022-05-12,1.04,,
2022-08-11,1.25,,
2022-11-09,1.25,,
2023-02-16,1.38,,
2023-05-11,1.38,,
2023-08-10,1.38,,
2023-11-08,1.38,,
2024-02-15,1.6,,
2024-05-16,1.6,,
2024-08-16,1.6,,
2024-11-15,1.6,,
2025-02-14,1.8,,
2025-05-16,1.8,,
2025-08-15,1.8,,
2025-11-14,1.8,,
2026-02-13,2.05,,
2026-05-15,2.05,,
2026-08-14,2.05,,
