Date,Dividend,Split
1995-02-13,0.040625,
1995-05-17,0.040625,
1995-08-16,0.040625,
1995-12-08,0.040625,
1996-02-14,0.040625,
1996-05-23,0.040625,
1996-08-16,0.040625,
1996-12-10,0.040625,
1997-02-18,0.040625,
1997-05-21,0.040625,
1997-08-08,0.040625,
1997-11-19,0.040625,
1998-02-13,0.040625,
1998-05-20,0.046875,
1998-08-11,0.046875,
1998-11-18,0.046875,
1999-02-12,0.046875,
1999-05-18,0.046875,
1999-08-11,0.046875,
1999-11-17,0.046875,
2000-02-14,0.046875,
2000-05-17,0.046875,
2000-08-10,0.046875,
2000-11-21,0.046875,
2001-02-09,0.0125,
2001-05-16,0.0125,
2001-08-14,0.0125,
2001-11-20,0.0125,
2004-11-17,0.025,
2005-01-03,,2
2005-02-16,0.025,
2005-05-18,0.025,
2005-08-10,0.05,
2005-11-10,0.05,
2006-02-13,0.05,
2006-05-17,0.0625,
2006-07-03,,2
2006-08-11,0.0315,
2006-11-21,0.0625,
2007-02-13,0.0625,
2007-05-16,0.0625,
2007-08-13,0.0625,
2007-11-20,0.0625,
2008-02-13,0.0875,
2008-05-16,,2
2008-05-21,0.044,
2008-08-13,0.088,
2008-11-12,0.088,
2009-02-12,0.088,
2009-05-20,0.04,
2009-08-12,0.04,
2009-11-18,0.088,
2010-02-11,0.088,
2010-05-12,0.14,
2010-08-11,0.14,
2010-11-17,0.14,
2011-02-11,0.14,
2011-04-27,0.14,
2011-08-11,0.28,
2011-11-16,0.28,
2012-02-13,0.28,
2012-04-25,0.625,
2012-08-13,0.625,
2012-11-20,0.625,
2013-02-20,0.15,
2013-05-15,0.15,
2013-08-13,0.15,
2013-11-20,0.15,
2014-02-19,0.15,
2014-05-21,0.15,
2014-08-13,0.15,
2014-11-12,0.15,
2019-01-03,0.05,
2019-04-04,0.05,
2019-07-03,0.06,
2019-10-03,0.1,
2020-01-02,0.06,
2020-04-02,0.06,
