Date,Shares
2015-10-26,200726000
2016-02-05,201014000
2016-04-07,202908000
2016-05-03,202935000
2025-02-25,144000000
2025-03-03,144460992
2025-03-04,144000000
2025-03-11,114863000
2025-03-12,114863000
2025-03-13,114863000
2025-03-15,114863000
2025-03-19,144863008
2025-03-20,144863008
2025-03-21,150820000
2025-03-22,144863008
2025-03-26,144863008
2025-03-27,144863008
2025-03-28,144863008
2025-03-29,144863008
2025-04-01,149064000
2025-04-02,144863008
2025-04-03,144863008
2025-04-04,144863008
2025-04-05,144863008
2025-04-09,144863008
2025-04-10,144863008
2025-04-11,144863008
2025-04-12,144863008
2025-04-16,144863008
2025-04-18,148288992
2025-04-22,152368992
2025-04-23,153346000
2025-04-29,145162000
2025-04-30,145162000
2025-05-02,145162000
2025-05-03,145162000
2025-05-04,145299008
2025-05-06,145299008
2025-05-07,145299008
2025-05-08,145299008
2025-05-09,145299008
2025-05-10,145299008
2025-05-13,145299008
2025-05-14,145299008
2025-05-15,145299008
2025-05-20,145299008
2025-05-22,145299008
2025-05-23,145299008
2025-05-30,148807008
2025-05-31,145299008
2025-06-03,145300000
2025-06-06,147900000
2025-06-11,146103008
2025-06-14,145300000
2025-06-17,145695008
2025-06-18,145300000
2025-06-21,145300000
2025-06-24,145300000
2025-06-25,145300000
2025-06-26,145300000
2025-06-27,145300000
2025-06-28,146194000
2025-07-01,145300000
2025-07-02,145300000
2025-07-03,145300000
2025-07-04,145300000
2025-07-08,149124000
2025-07-11,145300000
2025-07-15,145300000
2025-07-18,145300000
2025-07-19,145300000
2025-07-23,145300000
2025-07-25,145300000
2025-07-26,145300000
2025-07-30,145300000
2025-07-31,145300000
2025-08-01,145300000
2025-08-02,145300000
2025-08-05,145300000
2025-08-07,150335008
2025-08-08,145300000
2025-08-09,145300000
2025-08-12,145300000
2025-08-14,145300000
2025-08-15,145300000
2025-08-16,145300000
2025-08-20,146000000
2025-08-22,146000000
2025-08-23,145806000
2025-08-26,145806000
2025-08-27,145806000
2025-08-28,145806000
2025-08-29,145806000
2025-08-30,145806000
2025-09-03,145806000
2025-09-17,145805548
2025-09-18,145805548
2025-09-20,145805548
2025-09-25,145805548
2025-09-26,154372339
2025-09-30,145805548
2025-10-02,145805548
2025-10-06,145805548
2025-10-08,145805548
2025-10-09,146404554
2025-10-11,146404554
2025-10-15,146404554
2025-10-16,146404554
2025-10-17,146404554
2025-10-18,146404554
2025-10-20,146404554
2025-10-24,146404554
2025-10-25,146404554
2025-10-28,146404554
2025-10-29,146404554
2025-10-30,146404554
2025-11-01,146404554
2025-11-06,146404554
2025-11-08,146404554
2025-11-11,146553179
2025-11-12,146553179
2025-11-14,146553179
2025-11-17,146553179
2026-01-31,148000000
2026-02-03,147567249
2026-03-03,147600972
2026-05-02,148000000
2026-05-05,148089758
2026-08-07,148089758
2026-08-19,146419001
