Date,Dividend,Split,DividendRaw
2000-03-28,20,,
2002-03-26,15,,
2003-03-26,20,,
2004-03-26,25,,
2005-03-28,35,,
2006-03-28,40,,
2007-03-27,50,,
2008-03-26,30,,
2009-03-26,30,,
2011-03-29,20,,
2012-03-28,20,,
2013-03-27,30,,
2014-03-27,40,,
2015-03-27,50,,
2016-03-29,60,,
2016-09-28,30,,
2017-03-29,50,,
2017-09-27,40,,
2018-03-28,40,,
2018-09-26,40,,
2019-03-27,50,,
2019-09-27,40,,
2020-03-30,50,,
2020-09-29,,0.1,
2021-03-30,65,,
2021-09-29,40,,
2022-03-30,45,,
2022-09-29,40,,
2023-03-30,10,,
2023-09-28,10,,
2024-03-28,40,,
2024-09-27,20,,
2025-03-28,50,,
2025-09-29,25,,
2026-03-30,55,,
