direction,entry,exit,pnl,open_time,close_time,reason
SHORT,7.804200,7.774060,0.030140,2008-09-08T12:05:00+00:00,2008-10-07T18:14:00+00:00,REV
LONG,7.774060,7.765300,-0.008760,2008-10-07T18:14:00+00:00,2008-10-08T12:42:00+00:00,REV
SHORT,7.765300,7.752260,0.013040,2008-10-08T12:42:00+00:00,2008-11-12T05:02:00+00:00,REV
LONG,7.752260,7.750500,-0.001760,2008-11-12T05:02:00+00:00,2008-11-19T06:07:00+00:00,REV
SHORT,7.750500,7.752160,-0.001660,2008-11-19T06:07:00+00:00,2008-11-21T13:32:00+00:00,REV
LONG,7.752160,7.750600,-0.001560,2008-11-21T13:32:00+00:00,2008-11-28T11:05:00+00:00,REV
SHORT,7.750600,7.751660,-0.001060,2008-11-28T11:05:00+00:00,2008-12-16T18:15:00+00:00,REV
LONG,7.751660,7.750300,-0.001360,2008-12-16T18:15:00+00:00,2008-12-17T10:57:00+00:00,REV
SHORT,7.750300,7.751660,-0.001360,2008-12-17T10:57:00+00:00,2008-12-19T18:12:00+00:00,REV
LONG,7.751660,7.750200,-0.001460,2008-12-19T18:12:00+00:00,2008-12-29T09:44:00+00:00,REV
SHORT,7.750200,7.753760,-0.003560,2008-12-29T09:44:00+00:00,2009-01-05T10:12:00+00:00,REV
LONG,7.753760,7.757200,0.003440,2009-01-05T10:12:00+00:00,2009-01-23T11:44:00+00:00,REV
SHORT,7.757200,7.754460,0.002740,2009-01-23T11:44:00+00:00,2009-02-17T02:34:00+00:00,REV
LONG,7.754460,7.753000,-0.001460,2009-02-17T02:34:00+00:00,2009-02-23T04:04:00+00:00,REV
SHORT,7.753000,7.755860,-0.002860,2009-02-23T04:04:00+00:00,2009-02-27T16:02:00+00:00,REV
LONG,7.755860,7.752800,-0.003060,2009-02-27T16:02:00+00:00,2009-03-16T00:00:00+00:00,REV
SHORT,7.752800,7.751260,0.001540,2009-03-16T00:00:00+00:00,2009-03-31T22:18:00+00:00,REV
LONG,7.751260,7.750100,-0.001160,2009-03-31T22:18:00+00:00,2009-04-02T15:15:00+00:00,REV
SHORT,7.750100,7.751460,-0.001360,2009-04-02T15:15:00+00:00,2009-04-03T12:38:00+00:00,REV
LONG,7.751460,7.750200,-0.001260,2009-04-03T12:38:00+00:00,2009-04-14T18:50:00+00:00,REV
SHORT,7.750200,7.750860,-0.000660,2009-04-14T18:50:00+00:00,2009-04-28T15:59:00+00:00,REV
LONG,7.750860,7.750100,-0.000760,2009-04-28T15:59:00+00:00,2009-04-30T12:53:00+00:00,REV
SHORT,7.750100,7.751160,-0.001060,2009-04-30T12:53:00+00:00,2009-05-06T06:19:00+00:00,REV
LONG,7.751160,7.750900,-0.000260,2009-05-06T06:19:00+00:00,2009-05-25T14:46:00+00:00,REV
SHORT,7.750900,7.753860,-0.002960,2009-05-25T14:46:00+00:00,2009-05-27T22:07:00+00:00,REV
LONG,7.753860,7.750900,-0.002960,2009-05-27T22:07:00+00:00,2009-05-29T14:14:00+00:00,REV
SHORT,7.750900,7.751160,-0.000260,2009-05-29T14:14:00+00:00,2009-06-23T05:41:00+00:00,REV
LONG,7.751160,7.749700,-0.001460,2009-06-23T05:41:00+00:00,2009-06-24T19:42:00+00:00,REV
SHORT,7.749700,7.750560,-0.000860,2009-06-24T19:42:00+00:00,2009-07-01T09:09:00+00:00,REV
