direction,entry,exit,pnl,open_time,close_time,reason
LONG,0.880090,0.871500,-0.008590,2007-10-26T04:06:00+00:00,2007-11-01T16:42:00+00:00,REV
SHORT,0.871500,0.869890,0.001610,2007-11-01T16:42:00+00:00,2007-11-14T21:21:00+00:00,REV
LONG,0.869890,0.858200,-0.011690,2007-11-14T21:21:00+00:00,2007-11-21T12:04:00+00:00,REV
SHORT,0.858200,0.877090,-0.018890,2007-11-21T12:04:00+00:00,2007-11-28T15:01:00+00:00,REV
LONG,0.877090,0.876500,-0.000590,2007-11-28T15:01:00+00:00,2007-12-14T18:30:00+00:00,REV
SHORT,0.876500,0.866890,0.009610,2007-12-14T18:30:00+00:00,2007-12-31T17:58:00+00:00,REV
LONG,0.866890,0.895000,0.028110,2007-12-31T17:58:00+00:00,2008-01-21T12:56:00+00:00,REV
SHORT,0.895000,0.896490,-0.001490,2008-01-21T12:56:00+00:00,2008-01-31T16:53:00+00:00,REV
LONG,0.896490,0.894100,-0.002390,2008-01-31T16:53:00+00:00,2008-02-08T14:00:00+00:00,REV
SHORT,0.894100,0.908490,-0.014390,2008-02-08T14:00:00+00:00,2008-02-15T17:10:00+00:00,REV
LONG,0.908490,0.920100,0.011610,2008-02-15T17:10:00+00:00,2008-02-26T14:08:00+00:00,REV
SHORT,0.920100,0.925690,-0.005590,2008-02-26T14:08:00+00:00,2008-03-12T18:51:00+00:00,REV
LONG,0.925690,0.924700,-0.000990,2008-03-12T18:51:00+00:00,2008-04-03T14:30:00+00:00,REV
SHORT,0.924700,0.938290,-0.013590,2008-04-03T14:30:00+00:00,2008-04-07T17:59:00+00:00,REV
LONG,0.938290,0.939300,0.001010,2008-04-07T17:59:00+00:00,2008-04-16T09:21:00+00:00,REV
SHORT,0.939300,0.950690,-0.011390,2008-04-16T09:21:00+00:00,2008-04-22T10:59:00+00:00,REV
LONG,0.950690,0.941700,-0.008990,2008-04-22T10:59:00+00:00,2008-04-30T13:44:00+00:00,REV
SHORT,0.941700,0.956790,-0.015090,2008-04-30T13:44:00+00:00,2008-05-05T08:21:00+00:00,REV
LONG,0.956790,0.944100,-0.012690,2008-05-05T08:21:00+00:00,2008-05-13T16:37:00+00:00,REV
SHORT,0.944100,0.956990,-0.012890,2008-05-13T16:37:00+00:00,2008-05-19T00:00:00+00:00,REV
LONG,0.956990,0.940800,-0.016190,2008-05-19T00:00:00+00:00,2008-05-29T17:18:00+00:00,REV
SHORT,0.940800,1.041890,-0.101090,2008-05-29T17:18:00+00:00,2008-06-02T00:00:00+00:00,REV
LONG,1.041890,0.979700,-0.062190,2008-06-02T00:00:00+00:00,2008-06-09T00:00:00+00:00,REV
SHORT,0.979700,0.968490,0.011210,2008-06-09T00:00:00+00:00,2008-06-20T10:57:00+00:00,REV
LONG,0.968490,0.969000,0.000510,2008-06-20T10:57:00+00:00,2008-07-08T09:32:00+00:00,REV
SHORT,0.969000,0.982190,-0.013190,2008-07-08T09:32:00+00:00,2008-07-15T10:52:00+00:00,REV
LONG,0.982190,0.973000,-0.009190,2008-07-15T10:52:00+00:00,2008-07-23T12:58:00+00:00,REV
