direction,entry,exit,pnl,open_time,close_time,reason
LONG,186.99,186.45,-0.54,2002-05-06T10:02:00+00:00,2002-05-07T03:57:00+00:00,REV
SHORT,186.45,187.17,-0.72,2002-05-07T03:57:00+00:00,2002-05-07T11:34:00+00:00,REV
LONG,187.17,186.82,-0.35,2002-05-07T11:34:00+00:00,2002-05-13T01:59:00+00:00,REV
SHORT,186.82,181.76,5.06,2002-05-13T01:59:00+00:00,2002-05-27T02:40:00+00:00,REV
LONG,181.76,181.69,-0.07,2002-05-27T02:40:00+00:00,2002-05-28T02:01:00+00:00,REV
SHORT,181.69,182.26,-0.57,2002-05-28T02:01:00+00:00,2002-05-28T17:28:00+00:00,REV
LONG,182.26,181.58,-0.68,2002-05-28T17:28:00+00:00,2002-05-29T05:36:00+00:00,REV
SHORT,181.58,182.01,-0.43,2002-05-29T05:36:00+00:00,2002-05-30T00:19:00+00:00,REV
LONG,182.01,181.04,-0.97,2002-05-30T00:19:00+00:00,2002-06-03T02:01:00+00:00,REV
SHORT,181.04,181.27,-0.23,2002-06-03T02:01:00+00:00,2002-06-04T20:08:00+00:00,REV
LONG,181.27,183.57,2.30,2002-06-04T20:08:00+00:00,2002-06-17T04:17:00+00:00,REV
SHORT,183.57,184.23,-0.66,2002-06-17T04:17:00+00:00,2002-06-18T05:01:00+00:00,REV
LONG,184.23,182.09,-2.14,2002-06-18T05:01:00+00:00,2002-06-24T01:58:00+00:00,REV
SHORT,182.09,183.28,-1.19,2002-06-24T01:58:00+00:00,2002-06-26T02:38:00+00:00,REV
LONG,183.28,182.31,-0.97,2002-06-26T02:38:00+00:00,2002-06-26T05:39:00+00:00,REV
SHORT,182.31,183.53,-1.22,2002-06-26T05:39:00+00:00,2002-07-01T02:24:00+00:00,REV
LONG,183.53,183.18,-0.35,2002-07-01T02:24:00+00:00,2002-07-03T12:20:00+00:00,REV
SHORT,183.18,183.23,-0.05,2002-07-03T12:20:00+00:00,2002-07-09T03:43:00+00:00,REV
LONG,183.23,182.10,-1.13,2002-07-09T03:43:00+00:00,2002-07-10T20:57:00+00:00,REV
SHORT,182.10,182.68,-0.58,2002-07-10T20:57:00+00:00,2002-07-15T20:21:00+00:00,REV
LONG,182.68,182.52,-0.16,2002-07-15T20:21:00+00:00,2002-07-19T15:56:00+00:00,REV
SHORT,182.52,183.76,-1.24,2002-07-19T15:56:00+00:00,2002-07-22T18:36:00+00:00,REV
LONG,183.76,183.09,-0.67,2002-07-22T18:36:00+00:00,2002-07-24T14:35:00+00:00,REV
SHORT,183.09,186.13,-3.04,2002-07-24T14:35:00+00:00,2002-07-29T01:57:00+00:00,REV
LONG,186.13,186.91,0.78,2002-07-29T01:57:00+00:00,2002-08-01T09:37:00+00:00,REV
SHORT,186.91,185.51,1.40,2002-08-01T09:37:00+00:00,2002-08-09T00:47:00+00:00,REV
LONG,185.51,184.14,-1.37,2002-08-09T00:47:00+00:00,2002-08-09T13:14:00+00:00,REV
SHORT,184.14,180.86,3.28,2002-08-09T13:14:00+00:00,2002-08-16T17:44:00+00:00,REV
LONG,180.86,180.87,0.01,2002-08-16T17:44:00+00:00,2002-08-21T09:11:00+00:00,REV
SHORT,180.87,181.78,-0.91,2002-08-21T09:11:00+00:00,2002-08-22T02:15:00+00:00,REV
LONG,181.78,181.75,-0.03,2002-08-22T02:15:00+00:00,2002-08-26T03:02:00+00:00,REV
SHORT,181.75,182.33,-0.58,2002-08-26T03:02:00+00:00,2002-08-29T00:22:00+00:00,REV
LONG,182.33,182.94,0.61,2002-08-29T00:22:00+00:00,2002-09-03T02:06:00+00:00,REV
SHORT,182.94,183.39,-0.45,2002-09-03T02:06:00+00:00,2002-09-04T00:15:00+00:00,REV
LONG,183.39,184.33,0.94,2002-09-04T00:15:00+00:00,2002-09-09T05:51:00+00:00,REV
SHORT,184.33,185.89,-1.56,2002-09-09T05:51:00+00:00,2002-09-10T17:28:00+00:00,REV
LONG,185.89,186.44,0.55,2002-09-10T17:28:00+00:00,2002-09-13T09:37:00+00:00,REV
SHORT,186.44,187.74,-1.30,2002-09-13T09:37:00+00:00,2002-09-13T15:22:00+00:00,REV
LONG,187.74,188.14,0.40,2002-09-13T15:22:00+00:00,2002-09-17T03:05:00+00:00,REV
SHORT,188.14,188.98,-0.84,2002-09-17T03:05:00+00:00,2002-09-18T09:17:00+00:00,REV
LONG,188.98,187.64,-1.34,2002-09-18T09:17:00+00:00,2002-09-18T10:37:00+00:00,REV
SHORT,187.64,189.25,-1.61,2002-09-18T10:37:00+00:00,2002-09-19T11:26:00+00:00,REV
LONG,189.25,191.11,1.86,2002-09-19T11:26:00+00:00,2002-09-25T07:35:00+00:00,REV
