direction,entry,exit,pnl,open_time,close_time,reason
SHORT,1.658800,1.635090,0.023710,2000-06-06T10:58:00+00:00,2000-06-21T03:59:00+00:00,REV
LONG,1.635090,1.636300,0.001210,2000-06-21T03:59:00+00:00,2000-06-27T21:45:00+00:00,REV
SHORT,1.636300,1.633990,0.002310,2000-06-27T21:45:00+00:00,2000-07-11T18:58:00+00:00,REV
LONG,1.633990,1.656100,0.022110,2000-07-11T18:58:00+00:00,2000-07-25T12:02:00+00:00,REV
SHORT,1.656100,1.667290,-0.011190,2000-07-25T12:02:00+00:00,2000-07-28T10:26:00+00:00,REV
LONG,1.667290,1.701400,0.034110,2000-07-28T10:26:00+00:00,2000-08-11T10:08:00+00:00,REV
SHORT,1.701400,1.724790,-0.023390,2000-08-11T10:08:00+00:00,2000-08-14T04:18:00+00:00,REV
LONG,1.724790,1.703300,-0.021490,2000-08-14T04:18:00+00:00,2000-08-18T10:47:00+00:00,REV
SHORT,1.703300,1.720490,-0.017190,2000-08-18T10:47:00+00:00,2000-08-18T15:54:00+00:00,REV
LONG,1.720490,1.719500,-0.000990,2000-08-18T15:54:00+00:00,2000-08-24T00:43:00+00:00,REV
SHORT,1.719500,1.725890,-0.006390,2000-08-24T00:43:00+00:00,2000-08-29T15:36:00+00:00,REV
LONG,1.725890,1.767900,0.042010,2000-08-29T15:36:00+00:00,2000-09-12T07:51:00+00:00,REV
SHORT,1.767900,1.776490,-0.008590,2000-09-12T07:51:00+00:00,2000-09-15T15:31:00+00:00,REV
LONG,1.776490,1.773000,-0.003490,2000-09-15T15:31:00+00:00,2000-09-21T10:31:00+00:00,REV
SHORT,1.773000,1.738990,0.034010,2000-09-21T10:31:00+00:00,2000-09-29T14:13:00+00:00,REV
LONG,1.738990,1.739800,0.000810,2000-09-29T14:13:00+00:00,2000-10-11T05:03:00+00:00,REV
SHORT,1.739800,1.755890,-0.016090,2000-10-11T05:03:00+00:00,2000-10-13T18:05:00+00:00,REV
LONG,1.755890,1.796100,0.040210,2000-10-13T18:05:00+00:00,2000-10-30T10:55:00+00:00,REV
SHORT,1.796100,1.780590,0.015510,2000-10-30T10:55:00+00:00,2000-11-08T19:16:00+00:00,REV
LONG,1.780590,1.753000,-0.027590,2000-11-08T19:16:00+00:00,2000-11-10T00:52:00+00:00,REV
