direction,entry,exit,pnl,open_time,close_time,reason
SHORT,1.476400,1.464900,0.011500,2002-03-05T11:19:00+00:00,2002-03-27T10:16:00+00:00,REV
LONG,1.464900,1.461800,-0.003100,2002-03-27T10:16:00+00:00,2002-04-01T16:05:00+00:00,REV
SHORT,1.461800,1.464900,-0.003100,2002-04-01T16:05:00+00:00,2002-04-08T02:05:00+00:00,REV
LONG,1.464900,1.465800,0.000900,2002-04-08T02:05:00+00:00,2002-04-15T02:00:00+00:00,REV
SHORT,1.465800,1.469600,-0.003800,2002-04-15T02:00:00+00:00,2002-04-16T11:02:00+00:00,REV
LONG,1.469600,1.466300,-0.003300,2002-04-16T11:02:00+00:00,2002-04-22T01:59:00+00:00,REV
SHORT,1.466300,1.457500,0.008800,2002-04-22T01:59:00+00:00,2002-05-06T16:23:00+00:00,REV
LONG,1.457500,1.453600,-0.003900,2002-05-06T16:23:00+00:00,2002-05-08T00:05:00+00:00,REV
SHORT,1.453600,1.456800,-0.003200,2002-05-08T00:05:00+00:00,2002-05-14T17:54:00+00:00,REV
LONG,1.456800,1.454600,-0.002200,2002-05-14T17:54:00+00:00,2002-05-20T01:59:00+00:00,REV
SHORT,1.454600,1.454300,0.000300,2002-05-20T01:59:00+00:00,2002-05-23T06:47:00+00:00,REV
LONG,1.454300,1.474700,0.020400,2002-05-23T06:47:00+00:00,2002-06-18T21:01:00+00:00,REV
SHORT,1.474700,1.477900,-0.003200,2002-06-18T21:01:00+00:00,2002-06-19T05:31:00+00:00,REV
LONG,1.477900,1.473800,-0.004100,2002-06-19T05:31:00+00:00,2002-06-19T15:21:00+00:00,REV
SHORT,1.473800,1.470700,0.003100,2002-06-19T15:21:00+00:00,2002-07-01T02:50:00+00:00,REV
LONG,1.470700,1.467500,-0.003200,2002-07-01T02:50:00+00:00,2002-07-02T10:21:00+00:00,REV
SHORT,1.467500,1.467100,0.000400,2002-07-02T10:21:00+00:00,2002-07-08T02:00:00+00:00,REV
LONG,1.467100,1.469200,0.002100,2002-07-08T02:00:00+00:00,2002-07-11T05:29:00+00:00,REV
SHORT,1.469200,1.455100,0.014100,2002-07-11T05:29:00+00:00,2002-07-29T16:00:00+00:00,REV
LONG,1.455100,1.451300,-0.003800,2002-07-29T16:00:00+00:00,2002-08-01T00:52:00+00:00,REV
SHORT,1.451300,1.453600,-0.002300,2002-08-01T00:52:00+00:00,2002-08-05T10:20:00+00:00,REV
LONG,1.453600,1.469800,0.016200,2002-08-05T10:20:00+00:00,2002-08-27T15:10:00+00:00,REV
SHORT,1.469800,1.472500,-0.002700,2002-08-27T15:10:00+00:00,2002-08-30T18:01:00+00:00,REV
LONG,1.472500,1.468200,-0.004300,2002-08-30T18:01:00+00:00,2002-09-03T16:29:00+00:00,REV
SHORT,1.468200,1.461400,0.006800,2002-09-03T16:29:00+00:00,2002-09-10T13:18:00+00:00,REV
LONG,1.461400,1.466000,0.004600,2002-09-10T13:18:00+00:00,2002-09-19T03:06:00+00:00,REV
