direction,entry,exit,pnl,open_time,close_time,reason
SHORT,1.415900,1.443340,-0.027440,2008-09-08T04:35:00+00:00,2008-09-11T10:26:00+00:00,REV
LONG,1.443340,1.424600,-0.018740,2008-09-11T10:26:00+00:00,2008-09-22T00:47:00+00:00,REV
SHORT,1.424600,1.429340,-0.004740,2008-09-22T00:47:00+00:00,2008-09-26T10:15:00+00:00,REV
LONG,1.429340,1.464700,0.035360,2008-09-26T10:15:00+00:00,2008-10-30T07:43:00+00:00,REV
SHORT,1.464700,1.490240,-0.025540,2008-10-30T07:43:00+00:00,2008-11-06T17:50:00+00:00,REV
LONG,1.490240,1.517400,0.027160,2008-11-06T17:50:00+00:00,2008-11-24T13:19:00+00:00,REV
SHORT,1.517400,1.532640,-0.015240,2008-11-24T13:19:00+00:00,2008-12-02T08:46:00+00:00,REV
LONG,1.532640,1.511900,-0.020740,2008-12-02T08:46:00+00:00,2008-12-08T11:02:00+00:00,REV
SHORT,1.511900,1.453240,0.058660,2008-12-08T11:02:00+00:00,2009-01-02T05:11:00+00:00,REV
LONG,1.453240,1.482900,0.029660,2009-01-02T05:11:00+00:00,2009-01-19T01:18:00+00:00,REV
SHORT,1.482900,1.499840,-0.016940,2009-01-19T01:18:00+00:00,2009-01-20T02:16:00+00:00,REV
LONG,1.499840,1.501500,0.001660,2009-01-20T02:16:00+00:00,2009-02-06T11:16:00+00:00,REV
SHORT,1.501500,1.512140,-0.010640,2009-02-06T11:16:00+00:00,2009-02-12T10:36:00+00:00,REV
LONG,1.512140,1.541300,0.029160,2009-02-12T10:36:00+00:00,2009-03-09T03:45:00+00:00,REV
SHORT,1.541300,1.517740,0.023560,2009-03-09T03:45:00+00:00,2009-03-30T00:34:00+00:00,REV
LONG,1.517740,1.503000,-0.014740,2009-03-30T00:34:00+00:00,2009-04-02T15:41:00+00:00,REV
SHORT,1.503000,1.472840,0.030160,2009-04-02T15:41:00+00:00,2009-05-18T00:03:00+00:00,REV
LONG,1.472840,1.455800,-0.017040,2009-05-18T00:03:00+00:00,2009-05-21T05:50:00+00:00,REV
SHORT,1.455800,1.453340,0.002460,2009-05-21T05:50:00+00:00,2009-06-05T20:21:00+00:00,REV
LONG,1.453340,1.451100,-0.002240,2009-06-05T20:21:00+00:00,2009-06-29T23:19:00+00:00,REV
SHORT,1.451100,1.456340,-0.005240,2009-06-29T23:19:00+00:00,2009-07-06T09:42:00+00:00,REV
LONG,1.456340,1.456600,0.000260,2009-07-06T09:42:00+00:00,2009-07-15T02:50:00+00:00,REV
SHORT,1.456600,1.445240,0.011360,2009-07-15T02:50:00+00:00,2009-07-29T17:54:00+00:00,REV
LONG,1.445240,1.436700,-0.008540,2009-07-29T17:54:00+00:00,2009-08-03T03:03:00+00:00,REV
SHORT,1.436700,1.440940,-0.004240,2009-08-03T03:03:00+00:00,2009-08-10T10:36:00+00:00,REV
LONG,1.440940,1.439400,-0.001540,2009-08-10T10:36:00+00:00,2009-08-20T21:13:00+00:00,REV
SHORT,1.439400,1.419740,0.019660,2009-08-20T21:13:00+00:00,2009-09-24T21:00:00+00:00,REV
LONG,1.419740,1.407300,-0.012440,2009-09-24T21:00:00+00:00,2009-09-30T12:24:00+00:00,REV
SHORT,1.407300,1.399340,0.007960,2009-09-30T12:24:00+00:00,2009-10-22T11:44:00+00:00,REV
LONG,1.399340,1.395300,-0.004040,2009-10-22T11:44:00+00:00,2009-11-04T17:45:00+00:00,REV
SHORT,1.395300,1.390940,0.004360,2009-11-04T17:45:00+00:00,2009-11-19T10:14:00+00:00,REV
LONG,1.390940,1.382100,-0.008840,2009-11-19T10:14:00+00:00,2009-11-25T10:03:00+00:00,REV
SHORT,1.382100,1.391440,-0.009340,2009-11-25T10:03:00+00:00,2009-11-27T09:38:00+00:00,REV
LONG,1.391440,1.403400,0.011960,2009-11-27T09:38:00+00:00,2009-12-29T10:33:00+00:00,REV
SHORT,1.403400,1.392840,0.010560,2009-12-29T10:33:00+00:00,2010-01-20T03:56:00+00:00,REV
LONG,1.392840,1.414700,0.021860,2010-01-20T03:56:00+00:00,2010-02-11T02:32:00+00:00,REV
SHORT,1.414700,1.416840,-0.002140,2010-02-11T02:32:00+00:00,2010-02-19T08:51:00+00:00,REV
LONG,1.416840,1.404100,-0.012740,2010-02-19T08:51:00+00:00,2010-03-01T02:15:00+00:00,REV
SHORT,1.404100,1.398440,0.005660,2010-03-01T02:15:00+00:00,2010-03-19T18:15:00+00:00,REV
LONG,1.398440,1.398000,-0.000440,2010-03-19T18:15:00+00:00,2010-03-30T02:44:00+00:00,REV
SHORT,1.398000,1.375840,0.022160,2010-03-30T02:44:00+00:00,2010-04-28T11:03:00+00:00,REV
LONG,1.375840,1.366000,-0.009840,2010-04-28T11:03:00+00:00,2010-04-30T09:34:00+00:00,REV
SHORT,1.366000,1.379940,-0.013940,2010-04-30T09:34:00+00:00,2010-05-04T19:56:00+00:00,REV
LONG,1.379940,1.397900,0.017960,2010-05-04T19:56:00+00:00,2010-05-28T15:05:00+00:00,REV
SHORT,1.397900,1.416740,-0.018840,2010-05-28T15:05:00+00:00,2010-06-07T02:06:00+00:00,REV
LONG,1.416740,1.401000,-0.015740,2010-06-07T02:06:00+00:00,2010-06-11T02:57:00+00:00,REV
SHORT,1.401000,1.394840,0.006160,2010-06-11T02:57:00+00:00,2010-06-25T07:41:00+00:00,REV
LONG,1.394840,1.385100,-0.009740,2010-06-25T07:41:00+00:00,2010-07-06T19:14:00+00:00,REV
SHORT,1.385100,1.354640,0.030460,2010-07-06T19:14:00+00:00,2010-08-10T13:30:00+00:00,REV
LONG,1.354640,1.351000,-0.003640,2010-08-10T13:30:00+00:00,2010-08-18T14:26:00+00:00,REV
SHORT,1.351000,1.362040,-0.011040,2010-08-18T14:26:00+00:00,2010-08-24T09:54:00+00:00,REV
LONG,1.362040,1.352900,-0.009140,2010-08-24T09:54:00+00:00,2010-08-27T18:07:00+00:00,REV
SHORT,1.352900,1.310940,0.041960,2010-08-27T18:07:00+00:00,2010-10-19T21:04:00+00:00,REV
LONG,1.310940,1.294100,-0.016840,2010-10-19T21:04:00+00:00,2010-10-25T03:59:00+00:00,REV
SHORT,1.294100,1.291640,0.002460,2010-10-25T03:59:00+00:00,2010-11-10T00:29:00+00:00,REV
LONG,1.291640,1.293600,0.001960,2010-11-10T00:29:00+00:00,2010-11-22T03:21:00+00:00,REV
