direction,entry,exit,pnl,open_time,close_time,reason
SHORT,1.784000,1.791740,-0.007740,2002-08-23T13:51:00+00:00,2002-08-29T16:50:00+00:00,REV
LONG,1.791740,1.791200,-0.000540,2002-08-29T16:50:00+00:00,2002-09-09T08:25:00+00:00,REV
SHORT,1.791200,1.786740,0.004460,2002-09-09T08:25:00+00:00,2002-09-18T10:32:00+00:00,REV
LONG,1.786740,1.790500,0.003760,2002-09-18T10:32:00+00:00,2002-09-25T21:26:00+00:00,REV
SHORT,1.790500,1.808940,-0.018440,2002-09-25T21:26:00+00:00,2002-09-30T04:36:00+00:00,REV
LONG,1.808940,1.800400,-0.008540,2002-09-30T04:36:00+00:00,2002-10-04T15:31:00+00:00,REV
SHORT,1.800400,1.809440,-0.009040,2002-10-04T15:31:00+00:00,2002-10-10T09:17:00+00:00,REV
LONG,1.809440,1.793500,-0.015940,2002-10-10T09:17:00+00:00,2002-10-15T12:16:00+00:00,REV
SHORT,1.793500,1.766640,0.026860,2002-10-15T12:16:00+00:00,2002-10-29T17:11:00+00:00,REV
LONG,1.766640,1.789500,0.022860,2002-10-29T17:11:00+00:00,2002-11-14T13:33:00+00:00,REV
SHORT,1.789500,1.801240,-0.011740,2002-11-14T13:33:00+00:00,2002-11-19T15:30:00+00:00,REV
LONG,1.801240,1.785500,-0.015740,2002-11-19T15:30:00+00:00,2002-11-21T02:11:00+00:00,REV
SHORT,1.785500,1.786240,-0.000740,2002-11-21T02:11:00+00:00,2002-11-27T15:28:00+00:00,REV
LONG,1.786240,1.767500,-0.018740,2002-11-27T15:28:00+00:00,2002-12-02T12:24:00+00:00,REV
SHORT,1.767500,1.784540,-0.017040,2002-12-02T12:24:00+00:00,2002-12-03T02:40:00+00:00,REV
LONG,1.784540,1.838000,0.053460,2002-12-03T02:40:00+00:00,2003-01-03T00:24:00+00:00,REV
SHORT,1.838000,1.810740,0.027260,2003-01-03T00:24:00+00:00,2003-01-21T03:50:00+00:00,REV
LONG,1.810740,1.828000,0.017260,2003-01-21T03:50:00+00:00,2003-02-05T19:29:00+00:00,REV
SHORT,1.828000,1.784740,0.043260,2003-02-05T19:29:00+00:00,2003-03-05T20:59:00+00:00,REV
LONG,1.784740,1.795100,0.010360,2003-03-05T20:59:00+00:00,2003-03-14T19:24:00+00:00,REV
SHORT,1.795100,1.795840,-0.000740,2003-03-14T19:24:00+00:00,2003-03-28T18:09:00+00:00,REV
LONG,1.795840,1.786400,-0.009440,2003-03-28T18:09:00+00:00,2003-04-03T01:24:00+00:00,REV
SHORT,1.786400,1.787840,-0.001440,2003-04-03T01:24:00+00:00,2003-04-14T16:09:00+00:00,REV
LONG,1.787840,1.771000,-0.016840,2003-04-14T16:09:00+00:00,2003-04-16T13:52:00+00:00,REV
SHORT,1.771000,1.775040,-0.004040,2003-04-16T13:52:00+00:00,2003-04-23T18:59:00+00:00,REV
LONG,1.775040,1.777200,0.002160,2003-04-23T18:59:00+00:00,2003-05-13T03:03:00+00:00,REV
SHORT,1.777200,1.786440,-0.009240,2003-05-13T03:03:00+00:00,2003-05-21T19:43:00+00:00,REV
LONG,1.786440,1.797400,0.010960,2003-05-21T19:43:00+00:00,2003-06-02T05:20:00+00:00,REV
