direction,entry,exit,pnl,open_time,close_time,reason
SHORT,1.475300,1.465500,0.009800,2002-03-06T15:46:00+00:00,2002-03-27T10:24:00+00:00,REV
LONG,1.465500,1.461000,-0.004500,2002-03-27T10:24:00+00:00,2002-04-03T21:21:00+00:00,REV
SHORT,1.461000,1.464900,-0.003900,2002-04-03T21:21:00+00:00,2002-04-08T02:05:00+00:00,REV
LONG,1.464900,1.465800,0.000900,2002-04-08T02:05:00+00:00,2002-04-22T03:01:00+00:00,REV
SHORT,1.465800,1.457700,0.008100,2002-04-22T03:01:00+00:00,2002-05-07T14:54:00+00:00,REV
LONG,1.457700,1.453600,-0.004100,2002-05-07T14:54:00+00:00,2002-05-20T02:00:00+00:00,REV
SHORT,1.453600,1.454900,-0.001300,2002-05-20T02:00:00+00:00,2002-05-23T06:57:00+00:00,REV
LONG,1.454900,1.473900,0.019000,2002-05-23T06:57:00+00:00,2002-06-18T21:01:00+00:00,REV
SHORT,1.473900,1.470700,0.003200,2002-06-18T21:01:00+00:00,2002-07-01T02:50:00+00:00,REV
LONG,1.470700,1.465300,-0.005400,2002-07-01T02:50:00+00:00,2002-07-03T04:27:00+00:00,REV
SHORT,1.465300,1.470700,-0.005400,2002-07-03T04:27:00+00:00,2002-07-08T23:20:00+00:00,REV
LONG,1.470700,1.468600,-0.002100,2002-07-08T23:20:00+00:00,2002-07-15T12:52:00+00:00,REV
SHORT,1.468600,1.457900,0.010700,2002-07-15T12:52:00+00:00,2002-07-29T21:58:00+00:00,REV
LONG,1.457900,1.467400,0.009500,2002-07-29T21:58:00+00:00,2002-08-27T20:12:00+00:00,REV
SHORT,1.467400,1.472600,-0.005200,2002-08-27T20:12:00+00:00,2002-08-30T18:01:00+00:00,REV
LONG,1.472600,1.468100,-0.004500,2002-08-30T18:01:00+00:00,2002-09-03T16:29:00+00:00,REV
SHORT,1.468100,1.462300,0.005800,2002-09-03T16:29:00+00:00,2002-09-11T11:51:00+00:00,REV
LONG,1.462300,1.465700,0.003400,2002-09-11T11:51:00+00:00,2002-09-19T17:15:00+00:00,REV
SHORT,1.465700,1.466500,-0.000800,2002-09-19T17:15:00+00:00,2002-09-26T16:33:00+00:00,REV
LONG,1.466500,1.461900,-0.004600,2002-09-26T16:33:00+00:00,2002-09-30T13:27:00+00:00,REV
SHORT,1.461900,1.464200,-0.002300,2002-09-30T13:27:00+00:00,2002-10-08T10:05:00+00:00,REV
LONG,1.464200,1.461000,-0.003200,2002-10-08T10:05:00+00:00,2002-10-14T02:12:00+00:00,REV
SHORT,1.461000,1.465500,-0.004500,2002-10-14T02:12:00+00:00,2002-10-15T10:34:00+00:00,REV
LONG,1.465500,1.467700,0.002200,2002-10-15T10:34:00+00:00,2002-10-23T09:07:00+00:00,REV
