direction,entry,exit,pnl,open_time,close_time,reason
LONG,0.937930,0.953500,0.015570,2000-06-01T00:00:00+00:00,2000-06-08T17:42:00+00:00,REV
SHORT,0.953500,0.954830,-0.001330,2000-06-08T17:42:00+00:00,2000-06-12T12:40:00+00:00,REV
LONG,0.954830,0.953700,-0.001130,2000-06-12T12:40:00+00:00,2000-06-12T13:10:00+00:00,REV
SHORT,0.953700,0.956530,-0.002830,2000-06-12T13:10:00+00:00,2000-06-13T09:30:00+00:00,REV
LONG,0.956530,0.957400,0.000870,2000-06-13T09:30:00+00:00,2000-06-15T00:34:00+00:00,REV
SHORT,0.957400,0.960730,-0.003330,2000-06-15T00:34:00+00:00,2000-06-16T17:00:00+00:00,REV
LONG,0.960730,0.964700,0.003970,2000-06-16T17:00:00+00:00,2000-06-19T01:59:00+00:00,REV
SHORT,0.964700,0.964930,-0.000230,2000-06-19T01:59:00+00:00,2000-06-19T02:17:00+00:00,REV
LONG,0.964930,0.956700,-0.008230,2000-06-19T02:17:00+00:00,2000-06-20T09:05:00+00:00,REV
SHORT,0.956700,0.939930,0.016770,2000-06-20T09:05:00+00:00,2000-06-27T09:13:00+00:00,REV
LONG,0.939930,0.950900,0.010970,2000-06-27T09:13:00+00:00,2000-07-03T12:04:00+00:00,REV
SHORT,0.950900,0.951630,-0.000730,2000-07-03T12:04:00+00:00,2000-07-05T01:58:00+00:00,REV
LONG,0.951630,0.951300,-0.000330,2000-07-05T01:58:00+00:00,2000-07-06T20:05:00+00:00,REV
SHORT,0.951300,0.952630,-0.001330,2000-07-06T20:05:00+00:00,2000-07-10T08:15:00+00:00,REV
LONG,0.952630,0.949600,-0.003030,2000-07-10T08:15:00+00:00,2000-07-12T08:52:00+00:00,REV
SHORT,0.949600,0.938930,0.010670,2000-07-12T08:52:00+00:00,2000-07-17T05:48:00+00:00,REV
LONG,0.938930,0.934200,-0.004730,2000-07-17T05:48:00+00:00,2000-07-18T17:13:00+00:00,REV
SHORT,0.934200,0.926630,0.007570,2000-07-18T17:13:00+00:00,2000-07-20T02:16:00+00:00,REV
LONG,0.926630,0.931900,0.005270,2000-07-20T02:16:00+00:00,2000-07-24T18:48:00+00:00,REV
SHORT,0.931900,0.937830,-0.005930,2000-07-24T18:48:00+00:00,2000-07-25T10:11:00+00:00,REV
LONG,0.937830,0.938100,0.000270,2000-07-25T10:11:00+00:00,2000-07-27T15:28:00+00:00,REV
SHORT,0.938100,0.908430,0.029670,2000-07-27T15:28:00+00:00,2000-08-07T02:05:00+00:00,REV
LONG,0.908430,0.907900,-0.000530,2000-08-07T02:05:00+00:00,2000-08-07T02:15:00+00:00,REV
SHORT,0.907900,0.903630,0.004270,2000-08-07T02:15:00+00:00,2000-08-10T08:42:00+00:00,REV
LONG,0.903630,0.902700,-0.000930,2000-08-10T08:42:00+00:00,2000-08-14T04:07:00+00:00,REV
SHORT,0.902700,0.907130,-0.004430,2000-08-14T04:07:00+00:00,2000-08-15T02:18:00+00:00,REV
LONG,0.907130,0.911900,0.004770,2000-08-15T02:18:00+00:00,2000-08-18T15:21:00+00:00,REV
SHORT,0.911900,0.902230,0.009670,2000-08-18T15:21:00+00:00,2000-08-24T00:48:00+00:00,REV
LONG,0.902230,0.899300,-0.002930,2000-08-24T00:48:00+00:00,2000-08-25T05:41:00+00:00,REV
SHORT,0.899300,0.906030,-0.006730,2000-08-25T05:41:00+00:00,2000-08-25T17:19:00+00:00,REV
LONG,0.906030,0.898800,-0.007230,2000-08-25T17:19:00+00:00,2000-08-29T04:53:00+00:00,REV
SHORT,0.898800,0.895130,0.003670,2000-08-29T04:53:00+00:00,2000-08-31T00:07:00+00:00,REV
LONG,0.895130,0.887200,-0.007930,2000-08-31T00:07:00+00:00,2000-08-31T17:42:00+00:00,REV
SHORT,0.887200,0.897530,-0.010330,2000-08-31T17:42:00+00:00,2000-09-01T17:02:00+00:00,REV
LONG,0.897530,0.898400,0.000870,2000-09-01T17:02:00+00:00,2000-09-05T01:59:00+00:00,REV
SHORT,0.898400,0.869130,0.029270,2000-09-05T01:59:00+00:00,2000-09-13T09:51:00+00:00,REV
LONG,0.869130,0.858100,-0.011030,2000-09-13T09:51:00+00:00,2000-09-14T07:41:00+00:00,REV
SHORT,0.858100,0.870630,-0.012530,2000-09-14T07:41:00+00:00,2000-09-14T11:20:00+00:00,REV
LONG,0.870630,0.856500,-0.014130,2000-09-14T11:20:00+00:00,2000-09-15T21:46:00+00:00,REV
SHORT,0.856500,0.852230,0.004270,2000-09-15T21:46:00+00:00,2000-09-21T10:23:00+00:00,REV
LONG,0.852230,0.878400,0.026170,2000-09-21T10:23:00+00:00,2000-09-28T22:25:00+00:00,REV
SHORT,0.878400,0.884130,-0.005730,2000-09-28T22:25:00+00:00,2000-10-02T01:59:00+00:00,REV
LONG,0.884130,0.881700,-0.002430,2000-10-02T01:59:00+00:00,2000-10-02T15:01:00+00:00,REV
SHORT,0.881700,0.878830,0.002870,2000-10-02T15:01:00+00:00,2000-10-05T15:07:00+00:00,REV
LONG,0.878830,0.871900,-0.006930,2000-10-05T15:07:00+00:00,2000-10-05T16:34:00+00:00,REV
SHORT,0.871900,0.871030,0.000870,2000-10-05T16:34:00+00:00,2000-10-10T10:22:00+00:00,REV
LONG,0.871030,0.868500,-0.002530,2000-10-10T10:22:00+00:00,2000-10-10T17:32:00+00:00,REV
SHORT,0.868500,0.875130,-0.006630,2000-10-10T17:32:00+00:00,2000-10-11T09:35:00+00:00,REV
LONG,0.875130,0.867900,-0.007230,2000-10-11T09:35:00+00:00,2000-10-12T00:11:00+00:00,REV
SHORT,0.867900,0.856130,0.011770,2000-10-12T00:11:00+00:00,2000-10-17T22:00:00+00:00,REV
LONG,0.856130,0.847800,-0.008330,2000-10-17T22:00:00+00:00,2000-10-18T17:44:00+00:00,REV
SHORT,0.847800,0.844730,0.003070,2000-10-18T17:44:00+00:00,2000-10-20T02:26:00+00:00,REV
LONG,0.844730,0.838200,-0.006530,2000-10-20T02:26:00+00:00,2000-10-20T17:07:00+00:00,REV
