direction,entry,exit,pnl,open_time,close_time,reason
SHORT,114.12,114.03,0.09,2002-03-07T06:54:00+00:00,2002-03-18T02:04:00+00:00,REV
LONG,114.03,116.07,2.04,2002-03-18T02:04:00+00:00,2002-03-27T11:15:00+00:00,REV
SHORT,116.07,117.11,-1.04,2002-03-27T11:15:00+00:00,2002-04-01T15:43:00+00:00,REV
LONG,117.11,115.78,-1.33,2002-04-01T15:43:00+00:00,2002-04-08T01:59:00+00:00,REV
SHORT,115.78,116.19,-0.41,2002-04-08T01:59:00+00:00,2002-04-15T02:00:00+00:00,REV
LONG,116.19,115.39,-0.80,2002-04-15T02:00:00+00:00,2002-04-22T15:00:00+00:00,REV
SHORT,115.39,115.89,-0.50,2002-04-22T15:00:00+00:00,2002-04-30T03:38:00+00:00,REV
LONG,115.89,116.27,0.38,2002-04-30T03:38:00+00:00,2002-05-13T17:16:00+00:00,REV
SHORT,116.27,115.67,0.60,2002-05-13T17:16:00+00:00,2002-05-28T17:10:00+00:00,REV
LONG,115.67,117.52,1.85,2002-05-28T17:10:00+00:00,2002-06-17T02:44:00+00:00,REV
SHORT,117.52,118.81,-1.29,2002-06-17T02:44:00+00:00,2002-06-20T03:11:00+00:00,REV
LONG,118.81,117.69,-1.12,2002-06-20T03:11:00+00:00,2002-06-26T18:44:00+00:00,REV
SHORT,117.69,117.59,0.10,2002-06-26T18:44:00+00:00,2002-07-16T12:05:00+00:00,REV
LONG,117.59,116.99,-0.60,2002-07-16T12:05:00+00:00,2002-07-23T03:31:00+00:00,REV
SHORT,116.99,117.34,-0.35,2002-07-23T03:31:00+00:00,2002-07-29T01:57:00+00:00,REV
LONG,117.34,117.02,-0.32,2002-07-29T01:57:00+00:00,2002-08-01T09:21:00+00:00,REV
SHORT,117.02,117.45,-0.43,2002-08-01T09:21:00+00:00,2002-08-09T11:32:00+00:00,REV
LONG,117.45,116.56,-0.89,2002-08-09T11:32:00+00:00,2002-08-09T16:53:00+00:00,REV
SHORT,116.56,116.57,-0.01,2002-08-09T16:53:00+00:00,2002-08-22T16:19:00+00:00,REV
LONG,116.57,116.00,-0.57,2002-08-22T16:19:00+00:00,2002-08-27T08:00:00+00:00,REV
SHORT,116.00,116.50,-0.50,2002-08-27T08:00:00+00:00,2002-08-29T01:33:00+00:00,REV
LONG,116.50,116.26,-0.24,2002-08-29T01:33:00+00:00,2002-09-09T05:11:00+00:00,REV
SHORT,116.26,117.51,-1.25,2002-09-09T05:11:00+00:00,2002-09-12T03:53:00+00:00,REV
LONG,117.51,119.92,2.41,2002-09-12T03:53:00+00:00,2002-09-26T01:59:00+00:00,REV
SHORT,119.92,120.56,-0.64,2002-09-26T01:59:00+00:00,2002-10-01T03:46:00+00:00,REV
LONG,120.56,121.79,1.23,2002-10-01T03:46:00+00:00,2002-10-17T04:36:00+00:00,REV
SHORT,121.79,122.26,-0.47,2002-10-17T04:36:00+00:00,2002-10-22T12:02:00+00:00,REV
LONG,122.26,121.32,-0.94,2002-10-22T12:02:00+00:00,2002-10-23T14:49:00+00:00,REV
SHORT,121.32,121.74,-0.42,2002-10-23T14:49:00+00:00,2002-11-01T13:10:00+00:00,REV
LONG,121.74,121.50,-0.24,2002-11-01T13:10:00+00:00,2002-11-08T16:08:00+00:00,REV
SHORT,121.50,121.34,0.16,2002-11-08T16:08:00+00:00,2002-11-15T11:37:00+00:00,REV
LONG,121.34,122.29,0.95,2002-11-15T11:37:00+00:00,2002-11-25T03:21:00+00:00,REV
SHORT,122.29,121.61,0.68,2002-11-25T03:21:00+00:00,2002-11-29T08:37:00+00:00,REV
LONG,121.61,123.54,1.93,2002-11-29T08:37:00+00:00,2002-12-06T16:23:00+00:00,REV
SHORT,123.54,125.25,-1.71,2002-12-06T16:23:00+00:00,2002-12-12T18:55:00+00:00,REV
LONG,125.25,123.98,-1.27,2002-12-12T18:55:00+00:00,2002-12-13T15:43:00+00:00,REV
SHORT,123.98,124.38,-0.40,2002-12-13T15:43:00+00:00,2002-12-26T14:03:00+00:00,REV
LONG,124.38,124.82,0.44,2002-12-26T14:03:00+00:00,2003-01-14T16:04:00+00:00,REV
SHORT,124.82,125.67,-0.85,2003-01-14T16:04:00+00:00,2003-01-17T17:42:00+00:00,REV
LONG,125.67,129.17,3.50,2003-01-17T17:42:00+00:00,2003-02-07T15:36:00+00:00,REV
SHORT,129.17,130.50,-1.33,2003-02-07T15:36:00+00:00,2003-02-13T10:30:00+00:00,REV
LONG,130.50,129.51,-0.99,2003-02-13T10:30:00+00:00,2003-02-17T02:38:00+00:00,REV
SHORT,129.51,127.67,1.84,2003-02-17T02:38:00+00:00,2003-03-03T02:21:00+00:00,REV
LONG,127.67,128.05,0.38,2003-03-03T02:21:00+00:00,2003-03-07T19:31:00+00:00,REV
SHORT,128.05,129.38,-1.33,2003-03-07T19:31:00+00:00,2003-03-11T11:46:00+00:00,REV
