direction,entry,exit,pnl,open_time,close_time,reason
SHORT,1.635400,1.642590,-0.007190,2000-06-07T10:42:00+00:00,2000-06-22T11:23:00+00:00,REV
LONG,1.642590,1.633400,-0.009190,2000-06-22T11:23:00+00:00,2000-06-29T15:38:00+00:00,REV
SHORT,1.633400,1.634490,-0.001090,2000-06-29T15:38:00+00:00,2000-07-12T08:49:00+00:00,REV
LONG,1.634490,1.653300,0.018810,2000-07-12T08:49:00+00:00,2000-07-25T12:30:00+00:00,REV
SHORT,1.653300,1.670490,-0.017190,2000-07-25T12:30:00+00:00,2000-07-28T10:32:00+00:00,REV
LONG,1.670490,1.699400,0.028910,2000-07-28T10:32:00+00:00,2000-08-11T12:57:00+00:00,REV
SHORT,1.699400,1.724790,-0.025390,2000-08-11T12:57:00+00:00,2000-08-14T04:18:00+00:00,REV
LONG,1.724790,1.756500,0.031710,2000-08-14T04:18:00+00:00,2000-09-14T11:19:00+00:00,REV
SHORT,1.756500,1.790290,-0.033790,2000-09-14T11:19:00+00:00,2000-09-18T05:20:00+00:00,REV
LONG,1.790290,1.762800,-0.027490,2000-09-18T05:20:00+00:00,2000-09-22T00:01:00+00:00,REV
SHORT,1.762800,1.743190,0.019610,2000-09-22T00:01:00+00:00,2000-10-05T15:53:00+00:00,REV
LONG,1.743190,1.791400,0.048210,2000-10-05T15:53:00+00:00,2000-11-01T09:17:00+00:00,REV
SHORT,1.791400,1.785290,0.006110,2000-11-01T09:17:00+00:00,2000-11-16T17:01:00+00:00,REV
LONG,1.785290,1.788700,0.003410,2000-11-16T17:01:00+00:00,2000-11-27T17:00:00+00:00,REV
SHORT,1.788700,1.719290,0.069410,2000-11-27T17:00:00+00:00,2000-12-13T05:19:00+00:00,REV
LONG,1.719290,1.690600,-0.028690,2000-12-13T05:19:00+00:00,2000-12-14T23:01:00+00:00,REV
SHORT,1.690600,1.635890,0.054710,2000-12-14T23:01:00+00:00,2001-01-22T02:00:00+00:00,REV
LONG,1.635890,1.635500,-0.000390,2001-01-22T02:00:00+00:00,2001-01-31T22:41:00+00:00,REV
SHORT,1.635500,1.658690,-0.023190,2001-01-31T22:41:00+00:00,2001-02-07T02:39:00+00:00,REV
LONG,1.658690,1.668500,0.009810,2001-02-07T02:39:00+00:00,2001-02-28T13:42:00+00:00,REV
SHORT,1.668500,1.661190,0.007310,2001-02-28T13:42:00+00:00,2001-03-12T13:58:00+00:00,REV
LONG,1.661190,1.707600,0.046410,2001-03-12T13:58:00+00:00,2001-04-03T21:20:00+00:00,REV
SHORT,1.707600,1.721390,-0.013790,2001-04-03T21:20:00+00:00,2001-04-11T14:47:00+00:00,REV
LONG,1.721390,1.702500,-0.018890,2001-04-11T14:47:00+00:00,2001-04-20T00:08:00+00:00,REV
SHORT,1.702500,1.718890,-0.016390,2001-04-20T00:08:00+00:00,2001-04-27T16:22:00+00:00,REV
LONG,1.718890,1.729500,0.010610,2001-04-27T16:22:00+00:00,2001-05-16T16:26:00+00:00,REV
SHORT,1.729500,1.753190,-0.023690,2001-05-16T16:26:00+00:00,2001-05-22T04:47:00+00:00,REV
LONG,1.753190,1.775500,0.022310,2001-05-22T04:47:00+00:00,2001-06-06T01:00:00+00:00,REV
SHORT,1.775500,1.802190,-0.026690,2001-06-06T01:00:00+00:00,2001-06-07T14:46:00+00:00,REV
LONG,1.802190,1.782200,-0.019990,2001-06-07T14:46:00+00:00,2001-06-14T17:22:00+00:00,REV
SHORT,1.782200,1.786390,-0.004190,2001-06-14T17:22:00+00:00,2001-06-28T15:28:00+00:00,REV
LONG,1.786390,1.788900,0.002510,2001-06-28T15:28:00+00:00,2001-07-10T09:47:00+00:00,REV
SHORT,1.788900,1.670290,0.118610,2001-07-10T09:47:00+00:00,2001-08-23T13:59:00+00:00,REV
LONG,1.670290,1.657100,-0.013190,2001-08-23T13:59:00+00:00,2001-08-30T18:35:00+00:00,REV
SHORT,1.657100,1.680090,-0.022990,2001-08-30T18:35:00+00:00,2001-09-04T08:02:00+00:00,REV
LONG,1.680090,1.671700,-0.008390,2001-09-04T08:02:00+00:00,2001-09-11T16:39:00+00:00,REV
SHORT,1.671700,1.607290,0.064410,2001-09-11T16:39:00+00:00,2001-09-26T16:15:00+00:00,REV
LONG,1.607290,1.606300,-0.000990,2001-09-26T16:15:00+00:00,2001-10-08T10:06:00+00:00,REV
SHORT,1.606300,1.627490,-0.021190,2001-10-08T10:06:00+00:00,2001-10-10T12:37:00+00:00,REV
LONG,1.627490,1.637100,0.009610,2001-10-10T12:37:00+00:00,2001-10-29T15:07:00+00:00,REV
SHORT,1.637100,1.646890,-0.009790,2001-10-29T15:07:00+00:00,2001-11-07T00:03:00+00:00,REV
LONG,1.646890,1.626500,-0.020390,2001-11-07T00:03:00+00:00,2001-11-12T16:30:00+00:00,REV
SHORT,1.626500,1.647590,-0.021090,2001-11-12T16:30:00+00:00,2001-11-13T03:29:00+00:00,REV
LONG,1.647590,1.647000,-0.000590,2001-11-13T03:29:00+00:00,2001-11-28T08:19:00+00:00,REV
SHORT,1.647000,1.668490,-0.021490,2001-11-28T08:19:00+00:00,2001-12-10T14:10:00+00:00,REV
LONG,1.668490,1.648200,-0.020290,2001-12-10T14:10:00+00:00,2001-12-12T04:47:00+00:00,REV
SHORT,1.648200,1.663690,-0.015490,2001-12-12T04:47:00+00:00,2001-12-24T13:28:00+00:00,REV
LONG,1.663690,1.638300,-0.025390,2001-12-24T13:28:00+00:00,2002-01-02T15:27:00+00:00,REV
SHORT,1.638300,1.670390,-0.032090,2002-01-02T15:27:00+00:00,2002-01-15T20:08:00+00:00,REV
LONG,1.670390,1.695400,0.025010,2002-01-15T20:08:00+00:00,2002-02-05T09:26:00+00:00,REV
SHORT,1.695400,1.708290,-0.012890,2002-02-05T09:26:00+00:00,2002-02-26T19:35:00+00:00,REV
LONG,1.708290,1.692200,-0.016090,2002-02-26T19:35:00+00:00,2002-03-06T15:46:00+00:00,REV
SHORT,1.692200,1.669690,0.022510,2002-03-06T15:46:00+00:00,2002-03-26T12:47:00+00:00,REV
LONG,1.669690,1.658400,-0.011290,2002-03-26T12:47:00+00:00,2002-04-03T17:23:00+00:00,REV
SHORT,1.658400,1.611290,0.047110,2002-04-03T17:23:00+00:00,2002-05-14T15:39:00+00:00,REV
LONG,1.611290,1.578600,-0.032690,2002-05-14T15:39:00+00:00,2002-05-20T02:00:00+00:00,REV
SHORT,1.578600,1.499690,0.078910,2002-05-20T02:00:00+00:00,2002-07-04T05:32:00+00:00,REV
LONG,1.499690,1.479200,-0.020490,2002-07-04T05:32:00+00:00,2002-07-10T09:46:00+00:00,REV
SHORT,1.479200,1.463190,0.016010,2002-07-10T09:46:00+00:00,2002-07-23T07:36:00+00:00,REV
