direction,entry,exit,pnl,open_time,close_time,reason
LONG,1.189900,1.200000,0.010100,2007-10-17T01:24:00+00:00,2007-11-05T13:06:00+00:00,REV
SHORT,1.200000,1.131600,0.068400,2007-11-05T13:06:00+00:00,2007-12-17T06:47:00+00:00,REV
LONG,1.131600,1.129500,-0.002100,2007-12-17T06:47:00+00:00,2007-12-21T00:09:00+00:00,REV
SHORT,1.129500,1.140600,-0.011100,2007-12-21T00:09:00+00:00,2007-12-26T15:31:00+00:00,REV
LONG,1.140600,1.133300,-0.007300,2007-12-26T15:31:00+00:00,2007-12-28T04:21:00+00:00,REV
SHORT,1.133300,1.142000,-0.008700,2007-12-28T04:21:00+00:00,2007-12-31T17:59:00+00:00,REV
LONG,1.142000,1.133700,-0.008300,2007-12-31T17:59:00+00:00,2008-01-07T23:50:00+00:00,REV
SHORT,1.133700,1.144700,-0.011000,2008-01-07T23:50:00+00:00,2008-01-08T17:23:00+00:00,REV
LONG,1.144700,1.135500,-0.009200,2008-01-08T17:23:00+00:00,2008-01-15T22:02:00+00:00,REV
SHORT,1.135500,1.144100,-0.008600,2008-01-15T22:02:00+00:00,2008-01-16T12:28:00+00:00,REV
LONG,1.144100,1.140300,-0.003800,2008-01-16T12:28:00+00:00,2008-01-22T17:11:00+00:00,REV
SHORT,1.140300,1.144700,-0.004400,2008-01-22T17:11:00+00:00,2008-02-04T07:03:00+00:00,REV
LONG,1.144700,1.136900,-0.007800,2008-02-04T07:03:00+00:00,2008-02-07T00:13:00+00:00,REV
SHORT,1.136900,1.148200,-0.011300,2008-02-07T00:13:00+00:00,2008-02-12T01:33:00+00:00,REV
LONG,1.148200,1.146700,-0.001500,2008-02-12T01:33:00+00:00,2008-02-21T17:16:00+00:00,REV
SHORT,1.146700,1.150200,-0.003500,2008-02-21T17:16:00+00:00,2008-02-27T17:02:00+00:00,REV
LONG,1.150200,1.160100,0.009900,2008-02-27T17:02:00+00:00,2008-03-11T04:25:00+00:00,REV
SHORT,1.160100,1.144600,0.015500,2008-03-11T04:25:00+00:00,2008-03-26T16:39:00+00:00,REV
LONG,1.144600,1.194400,0.049800,2008-03-26T16:39:00+00:00,2008-05-02T09:27:00+00:00,REV
SHORT,1.194400,1.207600,-0.013200,2008-05-02T09:27:00+00:00,2008-05-07T21:57:00+00:00,REV
LONG,1.207600,1.228600,0.021000,2008-05-07T21:57:00+00:00,2008-05-22T06:20:00+00:00,REV
SHORT,1.228600,1.225900,0.002700,2008-05-22T06:20:00+00:00,2008-05-28T17:57:00+00:00,REV
LONG,1.225900,1.214000,-0.011900,2008-05-28T17:57:00+00:00,2008-06-02T11:53:00+00:00,REV
SHORT,1.214000,1.227300,-0.013300,2008-06-02T11:53:00+00:00,2008-06-04T06:42:00+00:00,REV
LONG,1.227300,1.247800,0.020500,2008-06-04T06:42:00+00:00,2008-06-12T04:32:00+00:00,REV
SHORT,1.247800,1.252800,-0.005000,2008-06-12T04:32:00+00:00,2008-06-20T17:34:00+00:00,REV
LONG,1.252800,1.258300,0.005500,2008-06-20T17:34:00+00:00,2008-06-30T15:54:00+00:00,REV
SHORT,1.258300,1.268800,-0.010500,2008-06-30T15:54:00+00:00,2008-07-03T13:03:00+00:00,REV
LONG,1.268800,1.265300,-0.003500,2008-07-03T13:03:00+00:00,2008-07-09T00:00:00+00:00,REV
SHORT,1.265300,1.271900,-0.006600,2008-07-09T00:00:00+00:00,2008-07-10T10:59:00+00:00,REV
LONG,1.271900,1.264700,-0.007200,2008-07-10T10:59:00+00:00,2008-07-16T09:33:00+00:00,REV
SHORT,1.264700,1.276200,-0.011500,2008-07-16T09:33:00+00:00,2008-07-17T20:36:00+00:00,REV
LONG,1.276200,1.283500,0.007300,2008-07-17T20:36:00+00:00,2008-07-30T17:35:00+00:00,REV
SHORT,1.283500,1.277600,0.005900,2008-07-30T17:35:00+00:00,2008-08-08T06:12:00+00:00,REV
LONG,1.277600,1.260200,-0.017400,2008-08-08T06:12:00+00:00,2008-08-08T22:43:00+00:00,REV
SHORT,1.260200,1.228300,0.031900,2008-08-08T22:43:00+00:00,2008-08-26T01:45:00+00:00,REV
LONG,1.228300,1.221700,-0.006600,2008-08-26T01:45:00+00:00,2008-08-28T02:07:00+00:00,REV
SHORT,1.221700,1.231200,-0.009500,2008-08-28T02:07:00+00:00,2008-09-05T01:13:00+00:00,REV
LONG,1.231200,1.213200,-0.018000,2008-09-05T01:13:00+00:00,2008-09-05T15:35:00+00:00,REV
SHORT,1.213200,1.226400,-0.013200,2008-09-05T15:35:00+00:00,2008-09-11T04:33:00+00:00,REV
LONG,1.226400,1.209500,-0.016900,2008-09-11T04:33:00+00:00,2008-09-16T10:39:00+00:00,REV
