direction,entry,exit,pnl,open_time,close_time,reason
LONG,2.312580,2.291900,-0.020680,2002-08-23T00:29:00+00:00,2002-08-27T17:32:00+00:00,REV
SHORT,2.291900,2.309280,-0.017380,2002-08-27T17:32:00+00:00,2002-08-29T17:41:00+00:00,REV
LONG,2.309280,2.299200,-0.010080,2002-08-29T17:41:00+00:00,2002-09-04T03:12:00+00:00,REV
SHORT,2.299200,2.317380,-0.018180,2002-09-04T03:12:00+00:00,2002-09-09T04:02:00+00:00,REV
LONG,2.317380,2.328800,0.011420,2002-09-09T04:02:00+00:00,2002-09-17T22:13:00+00:00,REV
SHORT,2.328800,2.330480,-0.001680,2002-09-17T22:13:00+00:00,2002-09-24T13:22:00+00:00,REV
LONG,2.330480,2.321800,-0.008680,2002-09-24T13:22:00+00:00,2002-09-30T13:26:00+00:00,REV
SHORT,2.321800,2.332980,-0.011180,2002-09-30T13:26:00+00:00,2002-10-04T15:55:00+00:00,REV
LONG,2.332980,2.318800,-0.014180,2002-10-04T15:55:00+00:00,2002-10-09T15:46:00+00:00,REV
SHORT,2.318800,2.325880,-0.007080,2002-10-09T15:46:00+00:00,2002-10-15T15:14:00+00:00,REV
LONG,2.325880,2.321900,-0.003980,2002-10-15T15:14:00+00:00,2002-10-22T19:02:00+00:00,REV
SHORT,2.321900,2.298580,0.023320,2002-10-22T19:02:00+00:00,2002-11-07T15:39:00+00:00,REV
LONG,2.298580,2.294500,-0.004080,2002-11-07T15:39:00+00:00,2002-11-15T22:46:00+00:00,REV
SHORT,2.294500,2.313280,-0.018780,2002-11-15T22:46:00+00:00,2002-11-19T19:38:00+00:00,REV
LONG,2.313280,2.305100,-0.008180,2002-11-19T19:38:00+00:00,2002-11-26T19:00:00+00:00,REV
SHORT,2.305100,2.313080,-0.007980,2002-11-26T19:00:00+00:00,2002-12-02T02:55:00+00:00,REV
LONG,2.313080,2.298200,-0.014880,2002-12-02T02:55:00+00:00,2002-12-06T16:06:00+00:00,REV
SHORT,2.298200,2.241480,0.056720,2002-12-06T16:06:00+00:00,2003-01-03T15:48:00+00:00,REV
LONG,2.241480,2.232200,-0.009280,2003-01-03T15:48:00+00:00,2003-01-08T20:02:00+00:00,REV
SHORT,2.232200,2.213480,0.018720,2003-01-08T20:02:00+00:00,2003-01-23T10:38:00+00:00,REV
LONG,2.213480,2.231800,0.018320,2003-01-23T10:38:00+00:00,2003-02-04T11:16:00+00:00,REV
SHORT,2.231800,2.137680,0.094120,2003-02-04T11:16:00+00:00,2003-03-06T11:07:00+00:00,REV
LONG,2.137680,2.163800,0.026120,2003-03-06T11:07:00+00:00,2003-03-27T19:25:00+00:00,REV
SHORT,2.163800,2.164680,-0.000880,2003-03-27T19:25:00+00:00,2003-04-03T01:00:00+00:00,REV
LONG,2.164680,2.155100,-0.009580,2003-04-03T01:00:00+00:00,2003-04-08T18:15:00+00:00,REV
SHORT,2.155100,2.183580,-0.028480,2003-04-08T18:15:00+00:00,2003-04-10T23:07:00+00:00,REV
LONG,2.183580,2.178400,-0.005180,2003-04-10T23:07:00+00:00,2003-04-16T10:38:00+00:00,REV
SHORT,2.178400,2.182680,-0.004280,2003-04-16T10:38:00+00:00,2003-04-29T09:28:00+00:00,REV
LONG,2.182680,2.162800,-0.019880,2003-04-29T09:28:00+00:00,2003-05-01T17:10:00+00:00,REV
SHORT,2.162800,2.121580,0.041220,2003-05-01T17:10:00+00:00,2003-05-14T09:15:00+00:00,REV
LONG,2.121580,2.115500,-0.006080,2003-05-14T09:15:00+00:00,2003-05-21T01:08:00+00:00,REV
SHORT,2.115500,2.126580,-0.011080,2003-05-21T01:08:00+00:00,2003-05-28T18:46:00+00:00,REV
LONG,2.126580,2.161100,0.034520,2003-05-28T18:46:00+00:00,2003-06-13T20:39:00+00:00,REV
SHORT,2.161100,2.201580,-0.040480,2003-06-13T20:39:00+00:00,2003-06-17T16:32:00+00:00,REV
LONG,2.201580,2.199100,-0.002480,2003-06-17T16:32:00+00:00,2003-06-23T13:03:00+00:00,REV
SHORT,2.199100,2.223180,-0.024080,2003-06-23T13:03:00+00:00,2003-06-25T17:37:00+00:00,REV
LONG,2.223180,2.240500,0.017320,2003-06-25T17:37:00+00:00,2003-07-08T19:50:00+00:00,REV
SHORT,2.240500,2.182380,0.058120,2003-07-08T19:50:00+00:00,2003-07-25T09:54:00+00:00,REV
