direction,entry,exit,pnl,open_time,close_time,reason
LONG,100.25,101.44,1.19,2007-03-20T04:05:00+00:00,2007-03-26T04:03:00+00:00,REV
SHORT,101.44,101.96,-0.52,2007-03-26T04:03:00+00:00,2007-03-27T02:41:00+00:00,REV
LONG,101.96,101.63,-0.33,2007-03-27T02:41:00+00:00,2007-03-28T04:27:00+00:00,REV
SHORT,101.63,102.05,-0.42,2007-03-28T04:27:00+00:00,2007-03-30T03:11:00+00:00,REV
LONG,102.05,102.32,0.27,2007-03-30T03:11:00+00:00,2007-04-05T05:09:00+00:00,REV
SHORT,102.32,103.06,-0.74,2007-04-05T05:09:00+00:00,2007-04-05T14:02:00+00:00,REV
LONG,103.06,103.48,0.42,2007-04-05T14:02:00+00:00,2007-04-10T01:57:00+00:00,REV
SHORT,103.48,103.78,-0.30,2007-04-10T01:57:00+00:00,2007-04-10T13:18:00+00:00,REV
LONG,103.78,104.55,0.77,2007-04-10T13:18:00+00:00,2007-04-13T09:39:00+00:00,REV
SHORT,104.55,105.12,-0.57,2007-04-13T09:39:00+00:00,2007-04-13T18:08:00+00:00,REV
LONG,105.12,105.12,-0.00,2007-04-13T18:08:00+00:00,2007-04-18T00:44:00+00:00,REV
SHORT,105.12,105.29,-0.17,2007-04-18T00:44:00+00:00,2007-04-20T06:23:00+00:00,REV
LONG,105.29,105.29,-0.00,2007-04-20T06:23:00+00:00,2007-04-24T05:11:00+00:00,REV
SHORT,105.29,105.99,-0.70,2007-04-24T05:11:00+00:00,2007-04-24T12:47:00+00:00,REV
LONG,105.99,107.56,1.57,2007-04-24T12:47:00+00:00,2007-05-02T08:59:00+00:00,REV
SHORT,107.56,108.29,-0.73,2007-05-02T08:59:00+00:00,2007-05-02T15:17:00+00:00,REV
LONG,108.29,108.48,0.19,2007-05-02T15:17:00+00:00,2007-05-07T01:31:00+00:00,REV
SHORT,108.48,109.09,-0.61,2007-05-07T01:31:00+00:00,2007-05-08T00:04:00+00:00,REV
LONG,109.09,108.34,-0.75,2007-05-08T00:04:00+00:00,2007-05-08T15:33:00+00:00,REV
SHORT,108.34,108.75,-0.41,2007-05-08T15:33:00+00:00,2007-05-10T00:00:00+00:00,REV
LONG,108.75,108.11,-0.64,2007-05-10T00:00:00+00:00,2007-05-10T19:43:00+00:00,REV
SHORT,108.11,108.32,-0.21,2007-05-10T19:43:00+00:00,2007-05-14T00:01:00+00:00,REV
LONG,108.32,111.85,3.53,2007-05-14T00:01:00+00:00,2007-05-25T02:13:00+00:00,REV
SHORT,111.85,112.55,-0.70,2007-05-25T02:13:00+00:00,2007-05-25T16:36:00+00:00,REV
LONG,112.55,112.55,-0.00,2007-05-25T16:36:00+00:00,2007-05-29T04:31:00+00:00,REV
SHORT,112.55,112.90,-0.35,2007-05-29T04:31:00+00:00,2007-05-29T16:01:00+00:00,REV
LONG,112.90,114.86,1.96,2007-05-29T16:01:00+00:00,2007-06-05T13:40:00+00:00,REV
SHORT,114.86,114.73,0.13,2007-06-05T13:40:00+00:00,2007-06-07T09:01:00+00:00,REV
LONG,114.73,113.87,-0.86,2007-06-07T09:01:00+00:00,2007-06-07T20:36:00+00:00,REV
SHORT,113.87,114.89,-1.02,2007-06-07T20:36:00+00:00,2007-06-08T20:54:00+00:00,REV
LONG,114.89,114.36,-0.53,2007-06-08T20:54:00+00:00,2007-06-12T17:30:00+00:00,REV
SHORT,114.36,115.04,-0.68,2007-06-12T17:30:00+00:00,2007-06-13T22:38:00+00:00,REV
LONG,115.04,115.00,-0.04,2007-06-13T22:38:00+00:00,2007-06-18T15:43:00+00:00,REV
SHORT,115.00,116.05,-1.05,2007-06-18T15:43:00+00:00,2007-06-19T17:47:00+00:00,REV
LONG,116.05,115.60,-0.45,2007-06-19T17:47:00+00:00,2007-06-21T15:29:00+00:00,REV
SHORT,115.60,116.18,-0.58,2007-06-21T15:29:00+00:00,2007-06-22T17:24:00+00:00,REV
LONG,116.18,115.11,-1.07,2007-06-22T17:24:00+00:00,2007-06-25T12:59:00+00:00,REV
SHORT,115.11,115.35,-0.24,2007-06-25T12:59:00+00:00,2007-06-28T08:56:00+00:00,REV
LONG,115.35,115.57,0.22,2007-06-28T08:56:00+00:00,2007-07-02T10:16:00+00:00,REV
SHORT,115.57,116.23,-0.66,2007-07-02T10:16:00+00:00,2007-07-03T08:56:00+00:00,REV
LONG,116.23,115.43,-0.80,2007-07-03T08:56:00+00:00,2007-07-03T17:18:00+00:00,REV
SHORT,115.43,116.11,-0.68,2007-07-03T17:18:00+00:00,2007-07-05T01:51:00+00:00,REV
LONG,116.11,117.49,1.38,2007-07-05T01:51:00+00:00,2007-07-10T02:54:00+00:00,REV
SHORT,117.49,116.31,1.18,2007-07-10T02:54:00+00:00,2007-07-12T15:09:00+00:00,REV
LONG,116.31,116.29,-0.02,2007-07-12T15:09:00+00:00,2007-07-16T00:32:00+00:00,REV
SHORT,116.29,117.14,-0.85,2007-07-16T00:32:00+00:00,2007-07-17T15:32:00+00:00,REV
LONG,117.14,116.59,-0.55,2007-07-17T15:32:00+00:00,2007-07-18T14:42:00+00:00,REV
SHORT,116.59,117.27,-0.68,2007-07-18T14:42:00+00:00,2007-07-19T15:44:00+00:00,REV
LONG,117.27,116.43,-0.84,2007-07-19T15:44:00+00:00,2007-07-20T17:19:00+00:00,REV
SHORT,116.43,116.46,-0.03,2007-07-20T17:19:00+00:00,2007-07-24T15:31:00+00:00,REV
LONG,116.46,115.12,-1.34,2007-07-24T15:31:00+00:00,2007-07-25T18:15:00+00:00,REV
SHORT,115.12,111.70,3.42,2007-07-25T18:15:00+00:00,2007-07-31T00:29:00+00:00,REV
LONG,111.70,111.05,-0.65,2007-07-31T00:29:00+00:00,2007-08-01T00:15:00+00:00,REV
SHORT,111.05,112.78,-1.73,2007-08-01T00:15:00+00:00,2007-08-02T01:12:00+00:00,REV
LONG,112.78,111.81,-0.97,2007-08-02T01:12:00+00:00,2007-08-03T23:13:00+00:00,REV
SHORT,111.81,113.35,-1.54,2007-08-03T23:13:00+00:00,2007-08-07T00:46:00+00:00,REV
LONG,113.35,112.55,-0.80,2007-08-07T00:46:00+00:00,2007-08-09T13:57:00+00:00,REV
SHORT,112.55,112.72,-0.17,2007-08-09T13:57:00+00:00,2007-08-13T16:03:00+00:00,REV
LONG,112.72,111.46,-1.26,2007-08-13T16:03:00+00:00,2007-08-14T09:58:00+00:00,REV
SHORT,111.46,108.19,3.27,2007-08-14T09:58:00+00:00,2007-08-17T16:12:00+00:00,REV
LONG,108.19,107.26,-0.93,2007-08-17T16:12:00+00:00,2007-08-22T01:26:00+00:00,REV
SHORT,107.26,109.13,-1.87,2007-08-22T01:26:00+00:00,2007-08-23T02:04:00+00:00,REV
LONG,109.13,109.86,0.73,2007-08-23T02:04:00+00:00,2007-08-28T00:02:00+00:00,REV
SHORT,109.86,109.79,0.07,2007-08-28T00:02:00+00:00,2007-08-30T00:21:00+00:00,REV
LONG,109.79,109.63,-0.16,2007-08-30T00:21:00+00:00,2007-09-04T10:24:00+00:00,REV
SHORT,109.63,110.38,-0.75,2007-09-04T10:24:00+00:00,2007-09-04T17:36:00+00:00,REV
LONG,110.38,109.22,-1.16,2007-09-04T17:36:00+00:00,2007-09-05T21:12:00+00:00,REV
