direction,entry,exit,pnl,open_time,close_time,reason
SHORT,114.26,113.66,0.60,2002-03-07T06:29:00+00:00,2002-03-13T18:38:00+00:00,REV
LONG,113.66,116.23,2.57,2002-03-13T18:38:00+00:00,2002-03-26T16:04:00+00:00,REV
SHORT,116.23,116.84,-0.61,2002-03-26T16:04:00+00:00,2002-04-01T15:11:00+00:00,REV
LONG,116.84,115.78,-1.06,2002-04-01T15:11:00+00:00,2002-04-08T01:59:00+00:00,REV
SHORT,115.78,115.55,0.23,2002-04-08T01:59:00+00:00,2002-04-11T04:51:00+00:00,REV
LONG,115.55,115.56,0.01,2002-04-11T04:51:00+00:00,2002-04-22T13:57:00+00:00,REV
SHORT,115.56,115.82,-0.26,2002-04-22T13:57:00+00:00,2002-04-30T03:23:00+00:00,REV
LONG,115.82,115.30,-0.52,2002-04-30T03:23:00+00:00,2002-05-02T01:22:00+00:00,REV
SHORT,115.30,116.51,-1.21,2002-05-02T01:22:00+00:00,2002-05-06T02:01:00+00:00,REV
LONG,116.51,116.27,-0.24,2002-05-06T02:01:00+00:00,2002-05-13T17:16:00+00:00,REV
SHORT,116.27,115.23,1.04,2002-05-13T17:16:00+00:00,2002-05-28T10:31:00+00:00,REV
LONG,115.23,117.56,2.33,2002-05-28T10:31:00+00:00,2002-06-17T02:33:00+00:00,REV
SHORT,117.56,118.43,-0.87,2002-06-17T02:33:00+00:00,2002-06-19T00:46:00+00:00,REV
LONG,118.43,118.00,-0.43,2002-06-19T00:46:00+00:00,2002-06-24T01:58:00+00:00,REV
SHORT,118.00,118.82,-0.82,2002-06-24T01:58:00+00:00,2002-06-24T06:48:00+00:00,REV
LONG,118.82,117.69,-1.13,2002-06-24T06:48:00+00:00,2002-06-26T18:44:00+00:00,REV
SHORT,117.69,117.14,0.55,2002-06-26T18:44:00+00:00,2002-07-16T03:54:00+00:00,REV
LONG,117.14,117.02,-0.12,2002-07-16T03:54:00+00:00,2002-07-22T05:09:00+00:00,REV
SHORT,117.02,117.34,-0.32,2002-07-22T05:09:00+00:00,2002-07-29T01:57:00+00:00,REV
LONG,117.34,117.02,-0.32,2002-07-29T01:57:00+00:00,2002-07-31T21:58:00+00:00,REV
SHORT,117.02,117.45,-0.43,2002-07-31T21:58:00+00:00,2002-08-08T13:22:00+00:00,REV
