direction,entry,exit,pnl,open_time,close_time,reason
SHORT,78.84,79.29,-0.45,2002-08-27T08:34:00+00:00,2002-08-28T00:50:00+00:00,REV
LONG,79.29,82.10,2.81,2002-08-28T00:50:00+00:00,2002-09-25T12:40:00+00:00,REV
SHORT,82.10,82.77,-0.67,2002-09-25T12:40:00+00:00,2002-10-01T02:38:00+00:00,REV
LONG,82.77,83.14,0.37,2002-10-01T02:38:00+00:00,2002-10-16T10:50:00+00:00,REV
SHORT,83.14,83.42,-0.28,2002-10-16T10:50:00+00:00,2002-10-22T19:33:00+00:00,REV
LONG,83.42,82.54,-0.88,2002-10-22T19:33:00+00:00,2002-10-24T06:01:00+00:00,REV
SHORT,82.54,83.13,-0.59,2002-10-24T06:01:00+00:00,2002-11-01T02:54:00+00:00,REV
LONG,83.13,83.05,-0.08,2002-11-01T02:54:00+00:00,2002-11-08T15:35:00+00:00,REV
SHORT,83.05,83.02,0.03,2002-11-08T15:35:00+00:00,2002-11-15T22:56:00+00:00,REV
LONG,83.02,83.15,0.13,2002-11-15T22:56:00+00:00,2002-11-22T18:51:00+00:00,REV
SHORT,83.15,82.46,0.69,2002-11-22T18:51:00+00:00,2002-11-29T08:30:00+00:00,REV
LONG,82.46,84.07,1.61,2002-11-29T08:30:00+00:00,2002-12-06T16:23:00+00:00,REV
SHORT,84.07,84.84,-0.77,2002-12-06T16:23:00+00:00,2002-12-12T18:46:00+00:00,REV
LONG,84.84,84.23,-0.61,2002-12-12T18:46:00+00:00,2002-12-13T15:30:00+00:00,REV
SHORT,84.23,84.90,-0.67,2002-12-13T15:30:00+00:00,2002-12-17T20:08:00+00:00,REV
LONG,84.90,85.37,0.47,2002-12-17T20:08:00+00:00,2003-01-08T15:51:00+00:00,REV
SHORT,85.37,86.16,-0.79,2003-01-08T15:51:00+00:00,2003-01-10T05:16:00+00:00,REV
LONG,86.16,85.60,-0.56,2003-01-10T05:16:00+00:00,2003-01-14T12:36:00+00:00,REV
SHORT,85.60,86.01,-0.41,2003-01-14T12:36:00+00:00,2003-01-17T05:52:00+00:00,REV
LONG,86.01,87.02,1.01,2003-01-17T05:52:00+00:00,2003-01-30T10:59:00+00:00,REV
SHORT,87.02,87.90,-0.88,2003-01-30T10:59:00+00:00,2003-01-30T21:35:00+00:00,REV
LONG,87.90,88.29,0.39,2003-01-30T21:35:00+00:00,2003-02-14T19:04:00+00:00,REV
