direction,entry,exit,pnl,open_time,close_time,reason
SHORT,114.47,113.66,0.81,2002-03-07T06:16:00+00:00,2002-03-12T07:00:00+00:00,REV
LONG,113.66,116.26,2.60,2002-03-12T07:00:00+00:00,2002-03-26T16:03:00+00:00,REV
SHORT,116.26,116.02,0.24,2002-03-26T16:03:00+00:00,2002-04-01T02:03:00+00:00,REV
LONG,116.02,116.88,0.86,2002-04-01T02:03:00+00:00,2002-04-03T04:04:00+00:00,REV
SHORT,116.88,115.45,1.43,2002-04-03T04:04:00+00:00,2002-04-11T03:55:00+00:00,REV
LONG,115.45,115.66,0.21,2002-04-11T03:55:00+00:00,2002-04-16T10:09:00+00:00,REV
SHORT,115.66,116.30,-0.64,2002-04-16T10:09:00+00:00,2002-04-17T11:02:00+00:00,REV
LONG,116.30,116.17,-0.13,2002-04-17T11:02:00+00:00,2002-04-22T01:59:00+00:00,REV
SHORT,116.17,116.51,-0.34,2002-04-22T01:59:00+00:00,2002-04-22T03:43:00+00:00,REV
LONG,116.51,115.20,-1.31,2002-04-22T03:43:00+00:00,2002-04-29T02:01:00+00:00,REV
SHORT,115.20,115.76,-0.56,2002-04-29T02:01:00+00:00,2002-04-29T15:28:00+00:00,REV
LONG,115.76,115.46,-0.30,2002-04-29T15:28:00+00:00,2002-05-01T16:23:00+00:00,REV
SHORT,115.46,116.51,-1.05,2002-05-01T16:23:00+00:00,2002-05-06T02:01:00+00:00,REV
LONG,116.51,116.47,-0.04,2002-05-06T02:01:00+00:00,2002-05-08T18:34:00+00:00,REV
SHORT,116.47,116.74,-0.27,2002-05-08T18:34:00+00:00,2002-05-13T10:31:00+00:00,REV
LONG,116.74,116.36,-0.38,2002-05-13T10:31:00+00:00,2002-05-13T16:07:00+00:00,REV
SHORT,116.36,116.53,-0.17,2002-05-13T16:07:00+00:00,2002-05-16T04:37:00+00:00,REV
LONG,116.53,115.94,-0.59,2002-05-16T04:37:00+00:00,2002-05-20T02:00:00+00:00,REV
SHORT,115.94,115.10,0.84,2002-05-20T02:00:00+00:00,2002-05-28T10:02:00+00:00,REV
LONG,115.10,115.93,0.83,2002-05-28T10:02:00+00:00,2002-06-03T02:00:00+00:00,REV
SHORT,115.93,116.43,-0.50,2002-06-03T02:00:00+00:00,2002-06-04T00:21:00+00:00,REV
LONG,116.43,116.43,0.00,2002-06-04T00:21:00+00:00,2002-06-06T00:39:00+00:00,REV
SHORT,116.43,117.46,-1.03,2002-06-06T00:39:00+00:00,2002-06-10T01:58:00+00:00,REV
LONG,117.46,118.53,1.07,2002-06-10T01:58:00+00:00,2002-06-13T00:45:00+00:00,REV
SHORT,118.53,117.62,0.91,2002-06-13T00:45:00+00:00,2002-06-18T04:45:00+00:00,REV
LONG,117.62,118.00,0.38,2002-06-18T04:45:00+00:00,2002-06-24T01:58:00+00:00,REV
SHORT,118.00,118.82,-0.82,2002-06-24T01:58:00+00:00,2002-06-24T06:48:00+00:00,REV
LONG,118.82,117.74,-1.08,2002-06-24T06:48:00+00:00,2002-06-26T18:44:00+00:00,REV
SHORT,117.74,118.82,-1.08,2002-06-26T18:44:00+00:00,2002-07-01T01:57:00+00:00,REV
LONG,118.82,118.42,-0.40,2002-07-01T01:57:00+00:00,2002-07-02T04:24:00+00:00,REV
SHORT,118.42,117.52,0.90,2002-07-02T04:24:00+00:00,2002-07-09T02:24:00+00:00,REV
LONG,117.52,116.88,-0.64,2002-07-09T02:24:00+00:00,2002-07-10T14:44:00+00:00,REV
SHORT,116.88,116.81,0.07,2002-07-10T14:44:00+00:00,2002-07-15T18:26:00+00:00,REV
LONG,116.81,117.05,0.24,2002-07-15T18:26:00+00:00,2002-07-19T23:29:00+00:00,REV
SHORT,117.05,117.34,-0.29,2002-07-19T23:29:00+00:00,2002-07-29T01:57:00+00:00,REV
LONG,117.34,117.22,-0.12,2002-07-29T01:57:00+00:00,2002-07-31T11:27:00+00:00,REV
SHORT,117.22,117.60,-0.38,2002-07-31T11:27:00+00:00,2002-08-02T02:39:00+00:00,REV
LONG,117.60,117.22,-0.38,2002-08-02T02:39:00+00:00,2002-08-05T02:06:00+00:00,REV
SHORT,117.22,117.37,-0.15,2002-08-05T02:06:00+00:00,2002-08-08T03:24:00+00:00,REV
