direction,entry,exit,pnl,open_time,close_time,reason
LONG,1.436040,1.423100,-0.012940,2008-09-03T07:14:00+00:00,2008-09-08T03:09:00+00:00,REV
SHORT,1.423100,1.438740,-0.015640,2008-09-08T03:09:00+00:00,2008-09-10T23:44:00+00:00,REV
LONG,1.438740,1.430100,-0.008640,2008-09-10T23:44:00+00:00,2008-09-12T17:48:00+00:00,REV
SHORT,1.430100,1.439840,-0.009740,2008-09-12T17:48:00+00:00,2008-09-16T21:39:00+00:00,REV
LONG,1.439840,1.427400,-0.012440,2008-09-16T21:39:00+00:00,2008-09-19T16:37:00+00:00,REV
SHORT,1.427400,1.428340,-0.000940,2008-09-19T16:37:00+00:00,2008-09-26T10:12:00+00:00,REV
LONG,1.428340,1.466600,0.038260,2008-09-26T10:12:00+00:00,2008-10-13T09:52:00+00:00,REV
SHORT,1.466600,1.480340,-0.013740,2008-10-13T09:52:00+00:00,2008-10-16T00:36:00+00:00,REV
LONG,1.480340,1.473500,-0.006840,2008-10-16T00:36:00+00:00,2008-10-21T04:58:00+00:00,REV
SHORT,1.473500,1.484740,-0.011240,2008-10-21T04:58:00+00:00,2008-10-21T19:32:00+00:00,REV
LONG,1.484740,1.499300,0.014560,2008-10-21T19:32:00+00:00,2008-10-28T21:33:00+00:00,REV
SHORT,1.499300,1.487940,0.011360,2008-10-28T21:33:00+00:00,2008-11-06T17:02:00+00:00,REV
LONG,1.487940,1.526400,0.038460,2008-11-06T17:02:00+00:00,2008-11-24T01:53:00+00:00,REV
SHORT,1.526400,1.514740,0.011660,2008-11-24T01:53:00+00:00,2008-12-01T02:44:00+00:00,REV
LONG,1.514740,1.523300,0.008560,2008-12-01T02:44:00+00:00,2008-12-04T00:00:00+00:00,REV
SHORT,1.523300,1.448440,0.074860,2008-12-04T00:00:00+00:00,2009-01-02T04:07:00+00:00,REV
LONG,1.448440,1.485300,0.036860,2009-01-02T04:07:00+00:00,2009-01-19T00:49:00+00:00,REV
SHORT,1.485300,1.497640,-0.012340,2009-01-19T00:49:00+00:00,2009-01-20T00:09:00+00:00,REV
LONG,1.497640,1.495900,-0.001740,2009-01-20T00:09:00+00:00,2009-01-22T00:53:00+00:00,REV
SHORT,1.495900,1.508540,-0.012640,2009-01-22T00:53:00+00:00,2009-01-29T19:14:00+00:00,REV
LONG,1.508540,1.506700,-0.001840,2009-01-29T19:14:00+00:00,2009-02-03T22:10:00+00:00,REV
SHORT,1.506700,1.507540,-0.000840,2009-02-03T22:10:00+00:00,2009-02-10T21:27:00+00:00,REV
LONG,1.507540,1.522100,0.014560,2009-02-10T21:27:00+00:00,2009-02-23T04:22:00+00:00,REV
SHORT,1.522100,1.534240,-0.012140,2009-02-23T04:22:00+00:00,2009-02-26T02:07:00+00:00,REV
LONG,1.534240,1.546700,0.012460,2009-02-26T02:07:00+00:00,2009-03-04T18:13:00+00:00,REV
SHORT,1.546700,1.541740,0.004960,2009-03-04T18:13:00+00:00,2009-03-13T09:39:00+00:00,REV
