direction,entry,exit,pnl,open_time,close_time,reason
LONG,1.802740,1.789600,-0.013140,2002-08-21T09:35:00+00:00,2002-08-23T00:29:00+00:00,REV
SHORT,1.789600,1.784140,0.005460,2002-08-23T00:29:00+00:00,2002-08-29T07:57:00+00:00,REV
LONG,1.784140,1.817000,0.032860,2002-08-29T07:57:00+00:00,2002-09-05T01:02:00+00:00,REV
SHORT,1.817000,1.834840,-0.017840,2002-09-05T01:02:00+00:00,2002-09-05T09:05:00+00:00,REV
LONG,1.834840,1.815200,-0.019640,2002-09-05T09:05:00+00:00,2002-09-06T15:31:00+00:00,REV
SHORT,1.815200,1.782440,0.032760,2002-09-06T15:31:00+00:00,2002-09-13T02:59:00+00:00,REV
LONG,1.782440,1.764800,-0.017640,2002-09-13T02:59:00+00:00,2002-09-16T04:11:00+00:00,REV
SHORT,1.764800,1.775440,-0.010640,2002-09-16T04:11:00+00:00,2002-09-17T22:40:00+00:00,REV
LONG,1.775440,1.796100,0.020660,2002-09-17T22:40:00+00:00,2002-09-25T09:45:00+00:00,REV
SHORT,1.796100,1.807340,-0.011240,2002-09-25T09:45:00+00:00,2002-09-26T11:49:00+00:00,REV
LONG,1.807340,1.788000,-0.019340,2002-09-26T11:49:00+00:00,2002-09-26T18:14:00+00:00,REV
SHORT,1.788000,1.806140,-0.018140,2002-09-26T18:14:00+00:00,2002-09-30T02:02:00+00:00,REV
LONG,1.806140,1.804900,-0.001240,2002-09-30T02:02:00+00:00,2002-10-02T00:22:00+00:00,REV
SHORT,1.804900,1.817240,-0.012340,2002-10-02T00:22:00+00:00,2002-10-03T09:21:00+00:00,REV
LONG,1.817240,1.804900,-0.012340,2002-10-03T09:21:00+00:00,2002-10-04T03:34:00+00:00,REV
SHORT,1.804900,1.793140,0.011760,2002-10-04T03:34:00+00:00,2002-10-08T19:22:00+00:00,REV
LONG,1.793140,1.796400,0.003260,2002-10-08T19:22:00+00:00,2002-10-11T15:40:00+00:00,REV
SHORT,1.796400,1.806840,-0.010440,2002-10-11T15:40:00+00:00,2002-10-14T04:40:00+00:00,REV
LONG,1.806840,1.804100,-0.002740,2002-10-14T04:40:00+00:00,2002-10-15T10:26:00+00:00,REV
SHORT,1.804100,1.768640,0.035460,2002-10-15T10:26:00+00:00,2002-10-22T16:51:00+00:00,REV
LONG,1.768640,1.763300,-0.005340,2002-10-22T16:51:00+00:00,2002-10-24T00:28:00+00:00,REV
SHORT,1.763300,1.765240,-0.001940,2002-10-24T00:28:00+00:00,2002-10-29T17:10:00+00:00,REV
LONG,1.765240,1.778100,0.012860,2002-10-29T17:10:00+00:00,2002-11-04T02:00:00+00:00,REV
SHORT,1.778100,1.780740,-0.002640,2002-11-04T02:00:00+00:00,2002-11-05T00:51:00+00:00,REV
LONG,1.780740,1.777500,-0.003240,2002-11-05T00:51:00+00:00,2002-11-06T08:43:00+00:00,REV
SHORT,1.777500,1.785240,-0.007740,2002-11-06T08:43:00+00:00,2002-11-07T19:29:00+00:00,REV
LONG,1.785240,1.795100,0.009860,2002-11-07T19:29:00+00:00,2002-11-14T08:33:00+00:00,REV
SHORT,1.795100,1.794240,0.000860,2002-11-14T08:33:00+00:00,2002-11-18T02:06:00+00:00,REV
LONG,1.794240,1.793600,-0.000640,2002-11-18T02:06:00+00:00,2002-11-20T09:44:00+00:00,REV
SHORT,1.793600,1.777240,0.016360,2002-11-20T09:44:00+00:00,2002-11-26T20:24:00+00:00,REV
LONG,1.777240,1.768800,-0.008440,2002-11-26T20:24:00+00:00,2002-11-29T01:59:00+00:00,REV
SHORT,1.768800,1.780340,-0.011540,2002-11-29T01:59:00+00:00,2002-12-02T20:12:00+00:00,REV
LONG,1.780340,1.781800,0.001460,2002-12-02T20:12:00+00:00,2002-12-05T02:53:00+00:00,REV
SHORT,1.781800,1.787540,-0.005740,2002-12-05T02:53:00+00:00,2002-12-06T05:34:00+00:00,REV
LONG,1.787540,1.795500,0.007960,2002-12-06T05:34:00+00:00,2002-12-12T09:11:00+00:00,REV
SHORT,1.795500,1.803540,-0.008040,2002-12-12T09:11:00+00:00,2002-12-12T18:43:00+00:00,REV
LONG,1.803540,1.809100,0.005560,2002-12-12T18:43:00+00:00,2002-12-19T18:53:00+00:00,REV
SHORT,1.809100,1.820240,-0.011140,2002-12-19T18:53:00+00:00,2002-12-20T16:54:00+00:00,REV
LONG,1.820240,1.835300,0.015060,2002-12-20T16:54:00+00:00,2003-01-06T02:04:00+00:00,REV
SHORT,1.835300,1.822040,0.013260,2003-01-06T02:04:00+00:00,2003-01-08T19:19:00+00:00,REV
LONG,1.822040,1.813200,-0.008840,2003-01-08T19:19:00+00:00,2003-01-10T14:54:00+00:00,REV
SHORT,1.813200,1.816940,-0.003740,2003-01-10T14:54:00+00:00,2003-01-14T14:45:00+00:00,REV
LONG,1.816940,1.798900,-0.018040,2003-01-14T14:45:00+00:00,2003-01-15T01:52:00+00:00,REV
SHORT,1.798900,1.806740,-0.007840,2003-01-15T01:52:00+00:00,2003-01-20T10:43:00+00:00,REV
LONG,1.806740,1.818500,0.011760,2003-01-20T10:43:00+00:00,2003-01-23T11:23:00+00:00,REV
SHORT,1.818500,1.832840,-0.014340,2003-01-23T11:23:00+00:00,2003-01-27T10:34:00+00:00,REV
LONG,1.832840,1.836800,0.003960,2003-01-27T10:34:00+00:00,2003-01-29T17:28:00+00:00,REV
SHORT,1.836800,1.843640,-0.006840,2003-01-29T17:28:00+00:00,2003-01-31T02:55:00+00:00,REV
LONG,1.843640,1.834700,-0.008940,2003-01-31T02:55:00+00:00,2003-02-05T04:07:00+00:00,REV
SHORT,1.834700,1.835940,-0.001240,2003-02-05T04:07:00+00:00,2003-02-07T23:28:00+00:00,REV
LONG,1.835940,1.822700,-0.013240,2003-02-07T23:28:00+00:00,2003-02-10T11:42:00+00:00,REV
SHORT,1.822700,1.824640,-0.001940,2003-02-10T11:42:00+00:00,2003-02-13T00:14:00+00:00,REV
LONG,1.824640,1.816000,-0.008640,2003-02-13T00:14:00+00:00,2003-02-17T02:11:00+00:00,REV
SHORT,1.816000,1.782440,0.033560,2003-02-17T02:11:00+00:00,2003-02-27T13:00:00+00:00,REV
LONG,1.782440,1.774200,-0.008240,2003-02-27T13:00:00+00:00,2003-02-27T15:55:00+00:00,REV
SHORT,1.774200,1.784140,-0.009940,2003-02-27T15:55:00+00:00,2003-02-28T14:13:00+00:00,REV
LONG,1.784140,1.772500,-0.011640,2003-02-28T14:13:00+00:00,2003-02-28T18:39:00+00:00,REV
SHORT,1.772500,1.779640,-0.007140,2003-02-28T18:39:00+00:00,2003-03-04T10:34:00+00:00,REV
LONG,1.779640,1.820300,0.040660,2003-03-04T10:34:00+00:00,2003-03-13T20:54:00+00:00,REV
SHORT,1.820300,1.797840,0.022460,2003-03-13T20:54:00+00:00,2003-03-20T17:30:00+00:00,REV
LONG,1.797840,1.783000,-0.014840,2003-03-20T17:30:00+00:00,2003-03-21T15:39:00+00:00,REV
SHORT,1.783000,1.794340,-0.011340,2003-03-21T15:39:00+00:00,2003-03-24T11:40:00+00:00,REV
LONG,1.794340,1.784600,-0.009740,2003-03-24T11:40:00+00:00,2003-03-26T00:20:00+00:00,REV
SHORT,1.784600,1.790240,-0.005640,2003-03-26T00:20:00+00:00,2003-03-28T11:54:00+00:00,REV
LONG,1.790240,1.799900,0.009660,2003-03-28T11:54:00+00:00,2003-04-02T08:18:00+00:00,REV
SHORT,1.799900,1.788740,0.011160,2003-04-02T08:18:00+00:00,2003-04-08T08:42:00+00:00,REV
LONG,1.788740,1.777000,-0.011740,2003-04-08T08:42:00+00:00,2003-04-09T17:08:00+00:00,REV
SHORT,1.777000,1.782040,-0.005040,2003-04-09T17:08:00+00:00,2003-04-14T11:40:00+00:00,REV
LONG,1.782040,1.778000,-0.004040,2003-04-14T11:40:00+00:00,2003-04-16T01:23:00+00:00,REV
SHORT,1.778000,1.783740,-0.005740,2003-04-16T01:23:00+00:00,2003-04-17T01:16:00+00:00,REV
LONG,1.783740,1.769700,-0.014040,2003-04-17T01:16:00+00:00,2003-04-17T19:26:00+00:00,REV
SHORT,1.769700,1.774140,-0.004440,2003-04-17T19:26:00+00:00,2003-04-22T12:48:00+00:00,REV
LONG,1.774140,1.766100,-0.008040,2003-04-22T12:48:00+00:00,2003-04-22T14:48:00+00:00,REV
SHORT,1.766100,1.774540,-0.008440,2003-04-22T14:48:00+00:00,2003-04-23T18:46:00+00:00,REV
LONG,1.774540,1.779200,0.004660,2003-04-23T18:46:00+00:00,2003-04-28T11:50:00+00:00,REV
SHORT,1.779200,1.782940,-0.003740,2003-04-28T11:50:00+00:00,2003-04-30T02:41:00+00:00,REV
LONG,1.782940,1.777600,-0.005340,2003-04-30T02:41:00+00:00,2003-05-01T16:17:00+00:00,REV
SHORT,1.777600,1.782040,-0.004440,2003-05-01T16:17:00+00:00,2003-05-06T01:45:00+00:00,REV
LONG,1.782040,1.774600,-0.007440,2003-05-06T01:45:00+00:00,2003-05-06T04:55:00+00:00,REV
SHORT,1.774600,1.786040,-0.011440,2003-05-06T04:55:00+00:00,2003-05-07T16:27:00+00:00,REV
LONG,1.786040,1.779600,-0.006440,2003-05-07T16:27:00+00:00,2003-05-12T21:22:00+00:00,REV
SHORT,1.779600,1.786340,-0.006740,2003-05-12T21:22:00+00:00,2003-05-15T19:00:00+00:00,REV
LONG,1.786340,1.771400,-0.014940,2003-05-15T19:00:00+00:00,2003-05-16T14:28:00+00:00,REV
