direction,entry,exit,pnl,open_time,close_time,reason
LONG,1.550890,1.540400,-0.010490,2007-03-26T18:32:00+00:00,2007-03-30T10:08:00+00:00,REV
SHORT,1.540400,1.548890,-0.008490,2007-03-30T10:08:00+00:00,2007-04-04T18:55:00+00:00,REV
LONG,1.548890,1.540500,-0.008390,2007-04-04T18:55:00+00:00,2007-04-06T16:03:00+00:00,REV
SHORT,1.540500,1.542990,-0.002490,2007-04-06T16:03:00+00:00,2007-04-16T01:10:00+00:00,REV
LONG,1.542990,1.530900,-0.012090,2007-04-16T01:10:00+00:00,2007-04-19T13:59:00+00:00,REV
SHORT,1.530900,1.503090,0.027810,2007-04-19T13:59:00+00:00,2007-05-11T14:00:00+00:00,REV
LONG,1.503090,1.494000,-0.009090,2007-05-11T14:00:00+00:00,2007-05-15T12:18:00+00:00,REV
SHORT,1.494000,1.460690,0.033310,2007-05-15T12:18:00+00:00,2007-05-29T14:05:00+00:00,REV
LONG,1.460690,1.450700,-0.009990,2007-05-29T14:05:00+00:00,2007-05-29T16:21:00+00:00,REV
SHORT,1.450700,1.426690,0.024010,2007-05-29T16:21:00+00:00,2007-06-15T18:29:00+00:00,REV
LONG,1.426690,1.425600,-0.001090,2007-06-15T18:29:00+00:00,2007-06-21T12:52:00+00:00,REV
SHORT,1.425600,1.440890,-0.015290,2007-06-21T12:52:00+00:00,2007-06-22T08:50:00+00:00,REV
LONG,1.440890,1.437500,-0.003390,2007-06-22T08:50:00+00:00,2007-06-28T08:47:00+00:00,REV
SHORT,1.437500,1.444190,-0.006690,2007-06-28T08:47:00+00:00,2007-07-03T17:34:00+00:00,REV
LONG,1.444190,1.435700,-0.008490,2007-07-03T17:34:00+00:00,2007-07-06T08:42:00+00:00,REV
SHORT,1.435700,1.445690,-0.009990,2007-07-06T08:42:00+00:00,2007-07-10T16:50:00+00:00,REV
LONG,1.445690,1.440300,-0.005390,2007-07-10T16:50:00+00:00,2007-07-16T10:08:00+00:00,REV
