direction,entry,exit,pnl,open_time,close_time,reason
LONG,0.616980,0.616000,-0.000980,2002-03-07T06:17:00+00:00,2002-03-25T02:00:00+00:00,REV
SHORT,0.616000,0.615680,0.000320,2002-03-25T02:00:00+00:00,2002-04-02T00:07:00+00:00,REV
LONG,0.615680,0.610800,-0.004880,2002-04-02T00:07:00+00:00,2002-04-02T01:26:00+00:00,REV
SHORT,0.610800,0.614080,-0.003280,2002-04-02T01:26:00+00:00,2002-04-17T10:21:00+00:00,REV
LONG,0.614080,0.612700,-0.001380,2002-04-17T10:21:00+00:00,2002-04-23T04:10:00+00:00,REV
SHORT,0.612700,0.619880,-0.007180,2002-04-23T04:10:00+00:00,2002-04-30T00:08:00+00:00,REV
LONG,0.619880,0.642600,0.022720,2002-04-30T00:08:00+00:00,2002-06-11T16:31:00+00:00,REV
SHORT,0.642600,0.642580,0.000020,2002-06-11T16:31:00+00:00,2002-06-19T16:31:00+00:00,REV
LONG,0.642580,0.641800,-0.000780,2002-06-19T16:31:00+00:00,2002-07-02T20:22:00+00:00,REV
SHORT,0.641800,0.643580,-0.001780,2002-07-02T20:22:00+00:00,2002-07-15T18:03:00+00:00,REV
LONG,0.643580,0.640700,-0.002880,2002-07-15T18:03:00+00:00,2002-07-22T05:08:00+00:00,REV
SHORT,0.640700,0.631480,0.009220,2002-07-22T05:08:00+00:00,2002-08-01T17:14:00+00:00,REV
LONG,0.631480,0.636300,0.004820,2002-08-01T17:14:00+00:00,2002-08-15T00:45:00+00:00,REV
SHORT,0.636300,0.641880,-0.005580,2002-08-15T00:45:00+00:00,2002-08-20T10:46:00+00:00,REV
LONG,0.641880,0.637500,-0.004380,2002-08-20T10:46:00+00:00,2002-08-22T18:39:00+00:00,REV
SHORT,0.637500,0.641280,-0.003780,2002-08-22T18:39:00+00:00,2002-08-27T17:18:00+00:00,REV
LONG,0.641280,0.637600,-0.003680,2002-08-27T17:18:00+00:00,2002-08-29T17:09:00+00:00,REV
SHORT,0.637600,0.630580,0.007020,2002-08-29T17:09:00+00:00,2002-09-17T10:20:00+00:00,REV
LONG,0.630580,0.630200,-0.000380,2002-09-17T10:20:00+00:00,2002-09-23T18:15:00+00:00,REV
SHORT,0.630200,0.630280,-0.000080,2002-09-23T18:15:00+00:00,2002-09-30T12:55:00+00:00,REV
LONG,0.630280,0.627100,-0.003180,2002-09-30T12:55:00+00:00,2002-10-04T16:12:00+00:00,REV
SHORT,0.627100,0.630680,-0.003580,2002-10-04T16:12:00+00:00,2002-10-08T20:32:00+00:00,REV
LONG,0.630680,0.631100,0.000420,2002-10-08T20:32:00+00:00,2002-10-17T04:10:00+00:00,REV
SHORT,0.631100,0.632180,-0.001080,2002-10-17T04:10:00+00:00,2002-10-22T14:22:00+00:00,REV
LONG,0.632180,0.629100,-0.003080,2002-10-22T14:22:00+00:00,2002-10-25T02:07:00+00:00,REV
SHORT,0.629100,0.633280,-0.004180,2002-10-25T02:07:00+00:00,2002-10-31T00:52:00+00:00,REV
LONG,0.633280,0.637000,0.003720,2002-10-31T00:52:00+00:00,2002-11-08T15:41:00+00:00,REV
SHORT,0.637000,0.637580,-0.000580,2002-11-08T15:41:00+00:00,2002-11-15T16:09:00+00:00,REV
LONG,0.637580,0.634600,-0.002980,2002-11-15T16:09:00+00:00,2002-11-20T07:34:00+00:00,REV
SHORT,0.634600,0.637680,-0.003080,2002-11-20T07:34:00+00:00,2002-11-26T18:21:00+00:00,REV
LONG,0.637680,0.638500,0.000820,2002-11-26T18:21:00+00:00,2002-12-02T02:54:00+00:00,REV
SHORT,0.638500,0.641380,-0.002880,2002-12-02T02:54:00+00:00,2002-12-06T16:22:00+00:00,REV
LONG,0.641380,0.641500,0.000120,2002-12-06T16:22:00+00:00,2002-12-18T13:36:00+00:00,REV
SHORT,0.641500,0.644380,-0.002880,2002-12-18T13:36:00+00:00,2002-12-23T13:36:00+00:00,REV
LONG,0.644380,0.648200,0.003820,2002-12-23T13:36:00+00:00,2003-01-03T19:42:00+00:00,REV
SHORT,0.648200,0.652580,-0.004380,2003-01-03T19:42:00+00:00,2003-01-08T20:02:00+00:00,REV
LONG,0.652580,0.661200,0.008620,2003-01-08T20:02:00+00:00,2003-01-24T10:38:00+00:00,REV
SHORT,0.661200,0.664980,-0.003780,2003-01-24T10:38:00+00:00,2003-01-27T10:53:00+00:00,REV
LONG,0.664980,0.660200,-0.004780,2003-01-27T10:53:00+00:00,2003-01-28T13:40:00+00:00,REV
SHORT,0.660200,0.658580,0.001620,2003-01-28T13:40:00+00:00,2003-02-04T16:10:00+00:00,REV
LONG,0.658580,0.684000,0.025420,2003-02-04T16:10:00+00:00,2003-03-06T08:41:00+00:00,REV
SHORT,0.684000,0.691980,-0.007980,2003-03-06T08:41:00+00:00,2003-03-10T10:44:00+00:00,REV
LONG,0.691980,0.684500,-0.007480,2003-03-10T10:44:00+00:00,2003-03-12T10:35:00+00:00,REV
SHORT,0.684500,0.680580,0.003920,2003-03-12T10:35:00+00:00,2003-03-25T17:21:00+00:00,REV
LONG,0.680580,0.685300,0.004720,2003-03-25T17:21:00+00:00,2003-04-03T11:37:00+00:00,REV
SHORT,0.685300,0.689180,-0.003880,2003-04-03T11:37:00+00:00,2003-04-08T08:42:00+00:00,REV
LONG,0.689180,0.685500,-0.003680,2003-04-08T08:42:00+00:00,2003-04-11T09:44:00+00:00,REV
SHORT,0.685500,0.688980,-0.003480,2003-04-11T09:44:00+00:00,2003-04-16T09:35:00+00:00,REV
LONG,0.688980,0.690600,0.001620,2003-04-16T09:35:00+00:00,2003-04-24T17:20:00+00:00,REV
SHORT,0.690600,0.695480,-0.004880,2003-04-24T17:20:00+00:00,2003-04-29T21:18:00+00:00,REV
LONG,0.695480,0.713900,0.018420,2003-04-29T21:18:00+00:00,2003-05-14T10:42:00+00:00,REV
SHORT,0.713900,0.717280,-0.003380,2003-05-14T10:42:00+00:00,2003-05-19T01:21:00+00:00,REV
LONG,0.717280,0.717400,0.000120,2003-05-19T01:21:00+00:00,2003-05-29T00:16:00+00:00,REV
SHORT,0.717400,0.721480,-0.004080,2003-05-29T00:16:00+00:00,2003-06-03T19:52:00+00:00,REV
LONG,0.721480,0.716000,-0.005480,2003-06-03T19:52:00+00:00,2003-06-04T17:37:00+00:00,REV
SHORT,0.716000,0.694880,0.021120,2003-06-04T17:37:00+00:00,2003-06-30T17:12:00+00:00,REV
LONG,0.694880,0.691200,-0.003680,2003-06-30T17:12:00+00:00,2003-07-03T10:48:00+00:00,REV
SHORT,0.691200,0.692880,-0.001680,2003-07-03T10:48:00+00:00,2003-07-09T00:16:00+00:00,REV
LONG,0.692880,0.708800,0.015920,2003-07-09T00:16:00+00:00,2003-07-28T08:05:00+00:00,REV
SHORT,0.708800,0.706080,0.002720,2003-07-28T08:05:00+00:00,2003-08-04T19:08:00+00:00,REV
LONG,0.706080,0.702600,-0.003480,2003-08-04T19:08:00+00:00,2003-08-08T19:47:00+00:00,REV
SHORT,0.702600,0.707680,-0.005080,2003-08-08T19:47:00+00:00,2003-08-12T04:07:00+00:00,REV
LONG,0.707680,0.702400,-0.005280,2003-08-12T04:07:00+00:00,2003-08-13T11:36:00+00:00,REV
SHORT,0.702400,0.693880,0.008520,2003-08-13T11:36:00+00:00,2003-08-27T12:27:00+00:00,REV
LONG,0.693880,0.690300,-0.003580,2003-08-27T12:27:00+00:00,2003-08-28T15:18:00+00:00,REV
SHORT,0.690300,0.695180,-0.004880,2003-08-28T15:18:00+00:00,2003-08-29T18:07:00+00:00,REV
LONG,0.695180,0.689400,-0.005780,2003-08-29T18:07:00+00:00,2003-09-02T20:24:00+00:00,REV
SHORT,0.689400,0.698680,-0.009280,2003-09-02T20:24:00+00:00,2003-09-05T20:01:00+00:00,REV
LONG,0.698680,0.699100,0.000420,2003-09-05T20:01:00+00:00,2003-09-17T12:47:00+00:00,REV
SHORT,0.699100,0.694980,0.004120,2003-09-17T12:47:00+00:00,2003-09-29T17:42:00+00:00,REV
LONG,0.694980,0.695800,0.000820,2003-09-29T17:42:00+00:00,2003-10-03T20:32:00+00:00,REV
SHORT,0.695800,0.704280,-0.008480,2003-10-03T20:32:00+00:00,2003-10-07T12:01:00+00:00,REV
LONG,0.704280,0.703000,-0.001280,2003-10-07T12:01:00+00:00,2003-10-13T17:30:00+00:00,REV
SHORT,0.703000,0.698280,0.004720,2003-10-13T17:30:00+00:00,2003-10-21T16:54:00+00:00,REV
LONG,0.698280,0.694600,-0.003680,2003-10-21T16:54:00+00:00,2003-10-24T11:43:00+00:00,REV
SHORT,0.694600,0.686480,0.008120,2003-10-24T11:43:00+00:00,2003-11-07T10:25:00+00:00,REV
LONG,0.686480,0.697400,0.010920,2003-11-07T10:25:00+00:00,2003-11-24T10:35:00+00:00,REV
SHORT,0.697400,0.698580,-0.001180,2003-11-24T10:35:00+00:00,2003-12-02T17:33:00+00:00,REV
LONG,0.698580,0.700200,0.001620,2003-12-02T17:33:00+00:00,2003-12-10T09:00:00+00:00,REV
SHORT,0.700200,0.704480,-0.004280,2003-12-10T09:00:00+00:00,2003-12-15T18:07:00+00:00,REV
LONG,0.704480,0.701800,-0.002680,2003-12-15T18:07:00+00:00,2004-01-05T16:54:00+00:00,REV
SHORT,0.701800,0.693880,0.007920,2004-01-05T16:54:00+00:00,2004-01-19T16:11:00+00:00,REV
LONG,0.693880,0.688200,-0.005680,2004-01-19T16:11:00+00:00,2004-01-26T13:21:00+00:00,REV
SHORT,0.688200,0.693580,-0.005380,2004-01-26T13:21:00+00:00,2004-01-26T22:44:00+00:00,REV
LONG,0.693580,0.686600,-0.006980,2004-01-26T22:44:00+00:00,2004-01-28T14:37:00+00:00,REV
SHORT,0.686600,0.686180,0.000420,2004-01-28T14:37:00+00:00,2004-02-05T11:35:00+00:00,REV
LONG,0.686180,0.681800,-0.004380,2004-02-05T11:35:00+00:00,2004-02-10T14:23:00+00:00,REV
SHORT,0.681800,0.676480,0.005320,2004-02-10T14:23:00+00:00,2004-02-23T12:20:00+00:00,REV
LONG,0.676480,0.670500,-0.005980,2004-02-23T12:20:00+00:00,2004-02-25T10:00:00+00:00,REV
SHORT,0.670500,0.670480,0.000020,2004-02-25T10:00:00+00:00,2004-03-04T18:45:00+00:00,REV
LONG,0.670480,0.677400,0.006920,2004-03-04T18:45:00+00:00,2004-03-16T18:35:00+00:00,REV
SHORT,0.677400,0.670880,0.006520,2004-03-16T18:35:00+00:00,2004-03-25T11:41:00+00:00,REV
LONG,0.670880,0.666900,-0.003980,2004-03-25T11:41:00+00:00,2004-03-30T16:13:00+00:00,REV
SHORT,0.666900,0.660380,0.006520,2004-03-30T16:13:00+00:00,2004-04-14T09:52:00+00:00,REV
LONG,0.660380,0.666500,0.006120,2004-04-14T09:52:00+00:00,2004-04-19T11:34:00+00:00,REV
SHORT,0.666500,0.669680,-0.003180,2004-04-19T11:34:00+00:00,2004-04-21T14:03:00+00:00,REV
LONG,0.669680,0.667200,-0.002480,2004-04-21T14:03:00+00:00,2004-04-26T00:19:00+00:00,REV
SHORT,0.667200,0.668380,-0.001180,2004-04-26T00:19:00+00:00,2004-04-28T18:14:00+00:00,REV
LONG,0.668380,0.672200,0.003820,2004-04-28T18:14:00+00:00,2004-05-07T12:39:00+00:00,REV
SHORT,0.672200,0.674980,-0.002780,2004-05-07T12:39:00+00:00,2004-05-11T19:24:00+00:00,REV
LONG,0.674980,0.675400,0.000420,2004-05-11T19:24:00+00:00,2004-05-18T18:03:00+00:00,REV
SHORT,0.675400,0.667980,0.007420,2004-05-18T18:03:00+00:00,2004-06-02T19:20:00+00:00,REV
LONG,0.667980,0.664300,-0.003680,2004-06-02T19:20:00+00:00,2004-06-03T18:16:00+00:00,REV
SHORT,0.664300,0.667980,-0.003680,2004-06-03T18:16:00+00:00,2004-06-04T18:41:00+00:00,REV
LONG,0.667980,0.662700,-0.005280,2004-06-04T18:41:00+00:00,2004-06-09T17:19:00+00:00,REV
SHORT,0.662700,0.661580,0.001120,2004-06-09T17:19:00+00:00,2004-06-14T10:19:00+00:00,REV
LONG,0.661580,0.658500,-0.003080,2004-06-14T10:19:00+00:00,2004-06-16T15:51:00+00:00,REV
SHORT,0.658500,0.660880,-0.002380,2004-06-16T15:51:00+00:00,2004-06-21T00:18:00+00:00,REV
LONG,0.660880,0.667700,0.006820,2004-06-21T00:18:00+00:00,2004-07-06T17:16:00+00:00,REV
SHORT,0.667700,0.668280,-0.000580,2004-07-06T17:16:00+00:00,2004-07-14T17:08:00+00:00,REV
LONG,0.668280,0.664000,-0.004280,2004-07-14T17:08:00+00:00,2004-07-19T02:17:00+00:00,REV
SHORT,0.664000,0.666680,-0.002680,2004-07-19T02:17:00+00:00,2004-07-20T00:00:00+00:00,REV
LONG,0.666680,0.664100,-0.002580,2004-07-20T00:00:00+00:00,2004-07-23T09:24:00+00:00,REV
SHORT,0.664100,0.663380,0.000720,2004-07-23T09:24:00+00:00,2004-07-28T11:45:00+00:00,REV
