direction,entry,exit,pnl,open_time,close_time,reason
LONG,102.26,100.90,-1.36,2007-03-27T14:19:00+00:00,2007-03-28T15:34:00+00:00,REV
SHORT,100.90,102.43,-1.53,2007-03-28T15:34:00+00:00,2007-03-30T10:56:00+00:00,REV
LONG,102.43,104.24,1.81,2007-03-30T10:56:00+00:00,2007-04-19T08:04:00+00:00,REV
SHORT,104.24,106.01,-1.77,2007-04-19T08:04:00+00:00,2007-04-24T12:49:00+00:00,REV
LONG,106.01,108.11,2.10,2007-04-24T12:49:00+00:00,2007-05-10T19:43:00+00:00,REV
SHORT,108.11,109.11,-1.00,2007-05-10T19:43:00+00:00,2007-05-15T12:05:00+00:00,REV
LONG,109.11,113.58,4.47,2007-05-15T12:05:00+00:00,2007-06-08T00:04:00+00:00,REV
SHORT,113.58,115.04,-1.46,2007-06-08T00:04:00+00:00,2007-06-13T22:38:00+00:00,REV
LONG,115.04,114.96,-0.08,2007-06-13T22:38:00+00:00,2007-06-26T10:25:00+00:00,REV
SHORT,114.96,116.31,-1.35,2007-06-26T10:25:00+00:00,2007-06-28T22:17:00+00:00,REV
LONG,116.31,115.30,-1.01,2007-06-28T22:17:00+00:00,2007-07-11T00:34:00+00:00,REV
SHORT,115.30,113.57,1.73,2007-07-11T00:34:00+00:00,2007-08-08T16:11:00+00:00,REV
LONG,113.57,111.03,-2.54,2007-08-08T16:11:00+00:00,2007-08-14T17:17:00+00:00,REV
SHORT,111.03,109.21,1.82,2007-08-14T17:17:00+00:00,2007-08-23T02:08:00+00:00,REV
LONG,109.21,107.07,-2.14,2007-08-23T02:08:00+00:00,2007-08-29T02:40:00+00:00,REV
SHORT,107.07,110.71,-3.64,2007-08-29T02:40:00+00:00,2007-09-04T18:24:00+00:00,REV
LONG,110.71,108.89,-1.82,2007-09-04T18:24:00+00:00,2007-09-07T15:32:00+00:00,REV
SHORT,108.89,110.36,-1.47,2007-09-07T15:32:00+00:00,2007-09-13T03:40:00+00:00,REV
LONG,110.36,118.82,8.46,2007-09-13T03:40:00+00:00,2007-10-17T04:44:00+00:00,REV
SHORT,118.82,119.36,-0.54,2007-10-17T04:44:00+00:00,2007-10-29T13:31:00+00:00,REV
LONG,119.36,120.28,0.92,2007-10-29T13:31:00+00:00,2007-11-08T00:17:00+00:00,REV
SHORT,120.28,111.58,8.70,2007-11-08T00:17:00+00:00,2007-12-10T13:47:00+00:00,REV
LONG,111.58,112.90,1.32,2007-12-10T13:47:00+00:00,2007-12-31T19:12:00+00:00,REV
SHORT,112.90,105.79,7.11,2007-12-31T19:12:00+00:00,2008-01-24T16:54:00+00:00,REV
LONG,105.79,105.10,-0.69,2008-01-24T16:54:00+00:00,2008-02-07T14:54:00+00:00,REV
SHORT,105.10,107.91,-2.81,2008-02-07T14:54:00+00:00,2008-02-08T17:05:00+00:00,REV
LONG,107.91,106.47,-1.44,2008-02-08T17:05:00+00:00,2008-02-19T17:31:00+00:00,REV
SHORT,106.47,107.63,-1.16,2008-02-19T17:31:00+00:00,2008-02-25T15:46:00+00:00,REV
LONG,107.63,105.05,-2.58,2008-02-25T15:46:00+00:00,2008-02-29T23:48:00+00:00,REV
SHORT,105.05,99.41,5.64,2008-02-29T23:48:00+00:00,2008-04-01T19:30:00+00:00,REV
LONG,99.41,99.70,0.29,2008-04-01T19:30:00+00:00,2008-04-10T03:22:00+00:00,REV
SHORT,99.70,101.44,-1.74,2008-04-10T03:22:00+00:00,2008-04-16T19:30:00+00:00,REV
