direction,entry,exit,pnl,open_time,close_time,reason
SHORT,78.88,79.27,-0.39,2002-08-21T09:14:00+00:00,2002-08-22T00:22:00+00:00,REV
LONG,79.27,78.87,-0.40,2002-08-22T00:22:00+00:00,2002-08-27T08:00:00+00:00,REV
SHORT,78.87,79.18,-0.31,2002-08-27T08:00:00+00:00,2002-08-27T19:36:00+00:00,REV
LONG,79.18,78.91,-0.27,2002-08-27T19:36:00+00:00,2002-09-02T15:01:00+00:00,REV
SHORT,78.91,79.20,-0.29,2002-09-02T15:01:00+00:00,2002-09-03T14:04:00+00:00,REV
LONG,79.20,79.88,0.68,2002-09-03T14:04:00+00:00,2002-09-06T19:38:00+00:00,REV
SHORT,79.88,80.24,-0.36,2002-09-06T19:38:00+00:00,2002-09-10T19:41:00+00:00,REV
LONG,80.24,79.90,-0.34,2002-09-10T19:41:00+00:00,2002-09-12T13:54:00+00:00,REV
SHORT,79.90,80.25,-0.35,2002-09-12T13:54:00+00:00,2002-09-12T18:18:00+00:00,REV
LONG,80.25,80.52,0.27,2002-09-12T18:18:00+00:00,2002-09-17T02:08:00+00:00,REV
SHORT,80.52,80.99,-0.47,2002-09-17T02:08:00+00:00,2002-09-18T08:51:00+00:00,REV
LONG,80.99,82.34,1.35,2002-09-18T08:51:00+00:00,2002-09-24T11:14:00+00:00,REV
SHORT,82.34,82.95,-0.61,2002-09-24T11:14:00+00:00,2002-09-25T01:29:00+00:00,REV
LONG,82.95,82.13,-0.82,2002-09-25T01:29:00+00:00,2002-09-25T09:59:00+00:00,REV
SHORT,82.13,82.28,-0.15,2002-09-25T09:59:00+00:00,2002-09-30T02:01:00+00:00,REV
LONG,82.28,82.29,0.01,2002-09-30T02:01:00+00:00,2002-10-02T01:51:00+00:00,REV
SHORT,82.29,83.12,-0.83,2002-10-02T01:51:00+00:00,2002-10-02T18:03:00+00:00,REV
LONG,83.12,82.82,-0.30,2002-10-02T18:03:00+00:00,2002-10-04T02:57:00+00:00,REV
SHORT,82.82,83.10,-0.28,2002-10-04T02:57:00+00:00,2002-10-07T10:57:00+00:00,REV
LONG,83.10,82.81,-0.29,2002-10-07T10:57:00+00:00,2002-10-09T04:01:00+00:00,REV
SHORT,82.81,83.49,-0.68,2002-10-09T04:01:00+00:00,2002-10-10T00:42:00+00:00,REV
LONG,83.49,83.22,-0.27,2002-10-10T00:42:00+00:00,2002-10-11T02:08:00+00:00,REV
SHORT,83.22,83.78,-0.56,2002-10-11T02:08:00+00:00,2002-10-11T11:12:00+00:00,REV
LONG,83.78,83.69,-0.09,2002-10-11T11:12:00+00:00,2002-10-15T11:03:00+00:00,REV
SHORT,83.69,83.09,0.60,2002-10-15T11:03:00+00:00,2002-10-21T02:53:00+00:00,REV
LONG,83.09,82.71,-0.38,2002-10-21T02:53:00+00:00,2002-10-21T04:24:00+00:00,REV
SHORT,82.71,83.10,-0.39,2002-10-21T04:24:00+00:00,2002-10-22T12:00:00+00:00,REV
LONG,83.10,82.65,-0.45,2002-10-22T12:00:00+00:00,2002-10-23T14:59:00+00:00,REV
SHORT,82.65,83.06,-0.41,2002-10-23T14:59:00+00:00,2002-10-25T01:52:00+00:00,REV
LONG,83.06,82.66,-0.40,2002-10-25T01:52:00+00:00,2002-10-29T16:37:00+00:00,REV
SHORT,82.66,82.74,-0.08,2002-10-29T16:37:00+00:00,2002-10-31T02:15:00+00:00,REV
LONG,82.74,83.06,0.32,2002-10-31T02:15:00+00:00,2002-11-05T04:29:00+00:00,REV
SHORT,83.06,83.46,-0.40,2002-11-05T04:29:00+00:00,2002-11-05T10:30:00+00:00,REV
LONG,83.46,83.18,-0.28,2002-11-05T10:30:00+00:00,2002-11-08T15:29:00+00:00,REV
SHORT,83.18,83.02,0.16,2002-11-08T15:29:00+00:00,2002-11-15T22:56:00+00:00,REV
LONG,83.02,83.48,0.46,2002-11-15T22:56:00+00:00,2002-11-21T03:12:00+00:00,REV
SHORT,83.48,83.79,-0.31,2002-11-21T03:12:00+00:00,2002-11-22T02:14:00+00:00,REV
LONG,83.79,83.27,-0.52,2002-11-22T02:14:00+00:00,2002-11-22T17:57:00+00:00,REV
SHORT,83.27,82.30,0.97,2002-11-22T17:57:00+00:00,2002-11-28T10:24:00+00:00,REV
LONG,82.30,84.07,1.77,2002-11-28T10:24:00+00:00,2002-12-06T16:23:00+00:00,REV
SHORT,84.07,84.77,-0.70,2002-12-06T16:23:00+00:00,2002-12-10T05:25:00+00:00,REV
LONG,84.77,84.52,-0.25,2002-12-10T05:25:00+00:00,2002-12-11T05:43:00+00:00,REV
SHORT,84.52,84.84,-0.32,2002-12-11T05:43:00+00:00,2002-12-12T18:46:00+00:00,REV
LONG,84.84,84.34,-0.50,2002-12-12T18:46:00+00:00,2002-12-13T10:53:00+00:00,REV
SHORT,84.34,84.28,0.06,2002-12-13T10:53:00+00:00,2002-12-17T04:09:00+00:00,REV
LONG,84.28,84.56,0.28,2002-12-17T04:09:00+00:00,2002-12-19T16:41:00+00:00,REV
SHORT,84.56,84.97,-0.41,2002-12-19T16:41:00+00:00,2002-12-23T20:26:00+00:00,REV
LONG,84.97,85.46,0.49,2002-12-23T20:26:00+00:00,2002-12-30T15:13:00+00:00,REV
SHORT,85.46,86.07,-0.61,2002-12-30T15:13:00+00:00,2003-01-02T11:16:00+00:00,REV
LONG,86.07,85.46,-0.61,2003-01-02T11:16:00+00:00,2003-01-06T09:53:00+00:00,REV
SHORT,85.46,85.87,-0.41,2003-01-06T09:53:00+00:00,2003-01-07T16:11:00+00:00,REV
LONG,85.87,85.43,-0.44,2003-01-07T16:11:00+00:00,2003-01-08T15:50:00+00:00,REV
