direction,entry,exit,pnl,open_time,close_time,reason
LONG,79.43,78.85,-0.58,2002-08-22T16:22:00+00:00,2002-08-27T08:23:00+00:00,REV
SHORT,78.85,79.19,-0.34,2002-08-27T08:23:00+00:00,2002-08-27T19:37:00+00:00,REV
LONG,79.19,78.90,-0.29,2002-08-27T19:37:00+00:00,2002-09-03T02:08:00+00:00,REV
SHORT,78.90,79.32,-0.42,2002-09-03T02:08:00+00:00,2002-09-03T16:39:00+00:00,REV
LONG,79.32,79.73,0.41,2002-09-03T16:39:00+00:00,2002-09-09T05:11:00+00:00,REV
SHORT,79.73,80.28,-0.55,2002-09-09T05:11:00+00:00,2002-09-12T04:15:00+00:00,REV
LONG,80.28,82.13,1.85,2002-09-12T04:15:00+00:00,2002-09-25T09:59:00+00:00,REV
SHORT,82.13,82.37,-0.24,2002-09-25T09:59:00+00:00,2002-09-30T17:04:00+00:00,REV
LONG,82.37,82.44,0.07,2002-09-30T17:04:00+00:00,2002-10-07T04:30:00+00:00,REV
SHORT,82.44,83.41,-0.97,2002-10-07T04:30:00+00:00,2002-10-07T15:12:00+00:00,REV
LONG,83.41,83.19,-0.22,2002-10-07T15:12:00+00:00,2002-10-16T10:25:00+00:00,REV
SHORT,83.19,83.10,0.09,2002-10-16T10:25:00+00:00,2002-10-22T12:00:00+00:00,REV
LONG,83.10,82.55,-0.55,2002-10-22T12:00:00+00:00,2002-10-24T05:56:00+00:00,REV
SHORT,82.55,83.11,-0.56,2002-10-24T05:56:00+00:00,2002-10-28T18:34:00+00:00,REV
LONG,83.11,82.44,-0.67,2002-10-28T18:34:00+00:00,2002-10-29T17:24:00+00:00,REV
SHORT,82.44,83.08,-0.64,2002-10-29T17:24:00+00:00,2002-11-01T02:30:00+00:00,REV
LONG,83.08,83.17,0.09,2002-11-01T02:30:00+00:00,2002-11-08T15:29:00+00:00,REV
SHORT,83.17,83.02,0.15,2002-11-08T15:29:00+00:00,2002-11-15T22:56:00+00:00,REV
LONG,83.02,83.27,0.25,2002-11-15T22:56:00+00:00,2002-11-22T17:57:00+00:00,REV
SHORT,83.27,82.32,0.95,2002-11-22T17:57:00+00:00,2002-11-28T10:26:00+00:00,REV
LONG,82.32,84.07,1.75,2002-11-28T10:26:00+00:00,2002-12-06T16:23:00+00:00,REV
SHORT,84.07,84.84,-0.77,2002-12-06T16:23:00+00:00,2002-12-11T01:30:00+00:00,REV
LONG,84.84,84.23,-0.61,2002-12-11T01:30:00+00:00,2002-12-13T15:30:00+00:00,REV
SHORT,84.23,84.79,-0.56,2002-12-13T15:30:00+00:00,2002-12-17T18:33:00+00:00,REV
LONG,84.79,85.43,0.64,2002-12-17T18:33:00+00:00,2002-12-30T15:18:00+00:00,REV
SHORT,85.43,85.95,-0.52,2002-12-30T15:18:00+00:00,2003-01-07T16:57:00+00:00,REV
LONG,85.95,85.37,-0.58,2003-01-07T16:57:00+00:00,2003-01-08T15:51:00+00:00,REV
SHORT,85.37,86.10,-0.73,2003-01-08T15:51:00+00:00,2003-01-10T05:09:00+00:00,REV
LONG,86.10,85.71,-0.39,2003-01-10T05:09:00+00:00,2003-01-14T11:33:00+00:00,REV
SHORT,85.71,85.85,-0.14,2003-01-14T11:33:00+00:00,2003-01-17T02:28:00+00:00,REV
LONG,85.85,87.10,1.25,2003-01-17T02:28:00+00:00,2003-01-30T10:45:00+00:00,REV
SHORT,87.10,87.69,-0.59,2003-01-30T10:45:00+00:00,2003-01-30T19:14:00+00:00,REV
LONG,87.69,88.38,0.69,2003-01-30T19:14:00+00:00,2003-02-12T08:41:00+00:00,REV
SHORT,88.38,88.91,-0.53,2003-02-12T08:41:00+00:00,2003-02-13T10:10:00+00:00,REV
LONG,88.91,88.29,-0.62,2003-02-13T10:10:00+00:00,2003-02-14T19:04:00+00:00,REV
SHORT,88.29,87.31,0.98,2003-02-14T19:04:00+00:00,2003-02-21T01:07:00+00:00,REV
LONG,87.31,86.75,-0.56,2003-02-21T01:07:00+00:00,2003-02-24T00:08:00+00:00,REV
SHORT,86.75,86.73,0.02,2003-02-24T00:08:00+00:00,2003-02-28T12:19:00+00:00,REV
LONG,86.73,87.85,1.12,2003-02-28T12:19:00+00:00,2003-03-07T15:05:00+00:00,REV
SHORT,87.85,86.70,1.15,2003-03-07T15:05:00+00:00,2003-03-20T09:38:00+00:00,REV
LONG,86.70,86.66,-0.04,2003-03-20T09:38:00+00:00,2003-03-26T04:05:00+00:00,REV
SHORT,86.66,87.21,-0.55,2003-03-26T04:05:00+00:00,2003-03-28T10:17:00+00:00,REV
LONG,87.21,87.12,-0.09,2003-03-28T10:17:00+00:00,2003-04-02T06:36:00+00:00,REV
SHORT,87.12,86.63,0.49,2003-04-02T06:36:00+00:00,2003-04-09T03:21:00+00:00,REV
LONG,86.63,86.22,-0.41,2003-04-09T03:21:00+00:00,2003-04-11T01:43:00+00:00,REV
SHORT,86.22,86.93,-0.71,2003-04-11T01:43:00+00:00,2003-04-16T12:55:00+00:00,REV
LONG,86.93,86.57,-0.36,2003-04-16T12:55:00+00:00,2003-04-21T16:50:00+00:00,REV
SHORT,86.57,87.20,-0.63,2003-04-21T16:50:00+00:00,2003-04-22T09:55:00+00:00,REV
LONG,87.20,87.77,0.57,2003-04-22T09:55:00+00:00,2003-04-29T02:58:00+00:00,REV
SHORT,87.77,88.38,-0.61,2003-04-29T02:58:00+00:00,2003-05-01T17:51:00+00:00,REV
LONG,88.38,88.11,-0.27,2003-05-01T17:51:00+00:00,2003-05-07T16:33:00+00:00,REV
SHORT,88.11,88.99,-0.88,2003-05-07T16:33:00+00:00,2003-05-08T19:31:00+00:00,REV
LONG,88.99,89.04,0.05,2003-05-08T19:31:00+00:00,2003-05-13T03:30:00+00:00,REV
SHORT,89.04,89.18,-0.14,2003-05-13T03:30:00+00:00,2003-05-19T02:42:00+00:00,REV
LONG,89.18,90.32,1.14,2003-05-19T02:42:00+00:00,2003-05-23T08:46:00+00:00,REV
SHORT,90.32,90.90,-0.58,2003-05-23T08:46:00+00:00,2003-05-26T12:35:00+00:00,REV
LONG,90.90,91.04,0.14,2003-05-26T12:35:00+00:00,2003-06-02T05:21:00+00:00,REV
SHORT,91.04,90.34,0.70,2003-06-02T05:21:00+00:00,2003-06-12T10:57:00+00:00,REV
LONG,90.34,89.40,-0.94,2003-06-12T10:57:00+00:00,2003-06-13T14:30:00+00:00,REV
SHORT,89.40,90.41,-1.01,2003-06-13T14:30:00+00:00,2003-06-13T20:17:00+00:00,REV
LONG,90.41,90.10,-0.31,2003-06-13T20:17:00+00:00,2003-06-18T13:17:00+00:00,REV
SHORT,90.10,88.93,1.17,2003-06-18T13:17:00+00:00,2003-07-01T10:38:00+00:00,REV
LONG,88.93,88.23,-0.70,2003-07-01T10:38:00+00:00,2003-07-02T17:54:00+00:00,REV
SHORT,88.23,87.01,1.22,2003-07-02T17:54:00+00:00,2003-07-10T04:47:00+00:00,REV
LONG,87.01,85.95,-1.06,2003-07-10T04:47:00+00:00,2003-07-11T05:00:00+00:00,REV
SHORT,85.95,85.90,0.05,2003-07-11T05:00:00+00:00,2003-07-16T16:06:00+00:00,REV
LONG,85.90,88.24,2.34,2003-07-16T16:06:00+00:00,2003-07-30T14:25:00+00:00,REV
SHORT,88.24,88.37,-0.13,2003-07-30T14:25:00+00:00,2003-08-04T11:09:00+00:00,REV
LONG,88.37,88.66,0.29,2003-08-04T11:09:00+00:00,2003-08-07T09:35:00+00:00,REV
SHORT,88.66,83.50,5.16,2003-08-07T09:35:00+00:00,2003-08-27T11:58:00+00:00,REV
LONG,83.50,82.52,-0.98,2003-08-27T11:58:00+00:00,2003-09-02T17:21:00+00:00,REV
SHORT,82.52,83.22,-0.70,2003-09-02T17:21:00+00:00,2003-09-05T04:49:00+00:00,REV
LONG,83.22,83.95,0.73,2003-09-05T04:49:00+00:00,2003-09-12T12:50:00+00:00,REV
SHORT,83.95,85.12,-1.17,2003-09-12T12:50:00+00:00,2003-09-12T16:45:00+00:00,REV
LONG,85.12,83.86,-1.26,2003-09-12T16:45:00+00:00,2003-09-16T13:23:00+00:00,REV
SHORT,83.86,83.00,0.86,2003-09-16T13:23:00+00:00,2003-09-25T00:33:00+00:00,REV
LONG,83.00,82.67,-0.33,2003-09-25T00:33:00+00:00,2003-09-29T05:05:00+00:00,REV
SHORT,82.67,83.64,-0.97,2003-09-29T05:05:00+00:00,2003-09-29T19:12:00+00:00,REV
LONG,83.64,83.94,0.30,2003-09-29T19:12:00+00:00,2003-10-03T09:46:00+00:00,REV
SHORT,83.94,84.21,-0.27,2003-10-03T09:46:00+00:00,2003-10-07T02:26:00+00:00,REV
LONG,84.21,83.27,-0.94,2003-10-07T02:26:00+00:00,2003-10-09T12:58:00+00:00,REV
SHORT,83.27,83.09,0.18,2003-10-09T12:58:00+00:00,2003-10-14T14:00:00+00:00,REV
LONG,83.09,82.19,-0.90,2003-10-14T14:00:00+00:00,2003-10-17T02:04:00+00:00,REV
SHORT,82.19,82.73,-0.54,2003-10-17T02:04:00+00:00,2003-10-20T14:48:00+00:00,REV
LONG,82.73,82.92,0.19,2003-10-20T14:48:00+00:00,2003-10-27T01:38:00+00:00,REV
SHORT,82.92,82.10,0.82,2003-10-27T01:38:00+00:00,2003-10-31T16:12:00+00:00,REV
LONG,82.10,81.44,-0.66,2003-10-31T16:12:00+00:00,2003-11-04T02:12:00+00:00,REV
SHORT,81.44,80.39,1.05,2003-11-04T02:12:00+00:00,2003-11-12T05:11:00+00:00,REV
LONG,80.39,83.40,3.01,2003-11-12T05:11:00+00:00,2003-11-24T10:51:00+00:00,REV
SHORT,83.40,83.99,-0.59,2003-11-24T10:51:00+00:00,2003-11-26T17:36:00+00:00,REV
LONG,83.99,84.13,0.14,2003-11-26T17:36:00+00:00,2003-12-02T01:57:00+00:00,REV
SHORT,84.13,84.71,-0.58,2003-12-02T01:57:00+00:00,2003-12-08T00:30:00+00:00,REV
LONG,84.71,84.59,-0.12,2003-12-08T00:30:00+00:00,2003-12-15T00:59:00+00:00,REV
SHORT,84.59,85.59,-1.00,2003-12-15T00:59:00+00:00,2003-12-16T01:34:00+00:00,REV
LONG,85.59,85.60,0.01,2003-12-16T01:34:00+00:00,2003-12-22T21:05:00+00:00,REV
SHORT,85.60,86.09,-0.49,2003-12-22T21:05:00+00:00,2003-12-24T18:15:00+00:00,REV
LONG,86.09,85.95,-0.14,2003-12-24T18:15:00+00:00,2004-01-05T22:31:00+00:00,REV
SHORT,85.95,86.80,-0.85,2004-01-05T22:31:00+00:00,2004-01-08T19:50:00+00:00,REV
LONG,86.80,86.53,-0.27,2004-01-08T19:50:00+00:00,2004-01-13T19:03:00+00:00,REV
SHORT,86.53,85.60,0.93,2004-01-13T19:03:00+00:00,2004-01-20T13:39:00+00:00,REV
LONG,85.60,85.71,0.11,2004-01-20T13:39:00+00:00,2004-01-23T18:03:00+00:00,REV
SHORT,85.71,84.47,1.24,2004-01-23T18:03:00+00:00,2004-02-03T09:55:00+00:00,REV
LONG,84.47,85.10,0.63,2004-02-03T09:55:00+00:00,2004-02-11T10:45:00+00:00,REV
SHORT,85.10,85.97,-0.87,2004-02-11T10:45:00+00:00,2004-02-13T15:53:00+00:00,REV
LONG,85.97,85.10,-0.87,2004-02-13T15:53:00+00:00,2004-02-16T04:45:00+00:00,REV
SHORT,85.10,86.04,-0.94,2004-02-16T04:45:00+00:00,2004-02-17T09:21:00+00:00,REV
LONG,86.04,86.32,0.28,2004-02-17T09:21:00+00:00,2004-02-27T08:49:00+00:00,REV
SHORT,86.32,86.88,-0.56,2004-02-27T08:49:00+00:00,2004-03-01T02:45:00+00:00,REV
LONG,86.88,85.48,-1.40,2004-03-01T02:45:00+00:00,2004-03-02T17:58:00+00:00,REV
SHORT,85.48,86.06,-0.58,2004-03-02T17:58:00+00:00,2004-03-05T00:22:00+00:00,REV
LONG,86.06,86.72,0.66,2004-03-05T00:22:00+00:00,2004-03-10T08:57:00+00:00,REV
SHORT,86.72,87.76,-1.04,2004-03-10T08:57:00+00:00,2004-03-11T23:25:00+00:00,REV
LONG,87.76,85.86,-1.90,2004-03-11T23:25:00+00:00,2004-03-16T17:03:00+00:00,REV
SHORT,85.86,85.31,0.55,2004-03-16T17:03:00+00:00,2004-03-19T03:32:00+00:00,REV
LONG,85.31,84.10,-1.21,2004-03-19T03:32:00+00:00,2004-03-24T10:35:00+00:00,REV
SHORT,84.10,83.04,1.06,2004-03-24T10:35:00+00:00,2004-03-30T11:43:00+00:00,REV
LONG,83.04,81.83,-1.21,2004-03-30T11:43:00+00:00,2004-03-31T06:16:00+00:00,REV
SHORT,81.83,82.38,-0.55,2004-03-31T06:16:00+00:00,2004-04-07T02:29:00+00:00,REV
LONG,82.38,82.32,-0.06,2004-04-07T02:29:00+00:00,2004-04-12T18:31:00+00:00,REV
SHORT,82.32,83.04,-0.72,2004-04-12T18:31:00+00:00,2004-04-14T14:28:00+00:00,REV
LONG,83.04,83.06,0.02,2004-04-14T14:28:00+00:00,2004-04-20T09:56:00+00:00,REV
SHORT,83.06,83.80,-0.74,2004-04-20T09:56:00+00:00,2004-04-23T01:14:00+00:00,REV
LONG,83.80,82.73,-1.07,2004-04-23T01:14:00+00:00,2004-04-26T00:22:00+00:00,REV
SHORT,82.73,84.10,-1.37,2004-04-26T00:22:00+00:00,2004-04-27T14:34:00+00:00,REV
LONG,84.10,87.95,3.85,2004-04-27T14:34:00+00:00,2004-05-19T11:31:00+00:00,REV
SHORT,87.95,88.50,-0.55,2004-05-19T11:31:00+00:00,2004-05-25T01:07:00+00:00,REV
