direction,entry,exit,pnl,open_time,close_time,reason
LONG,65.29,64.76,-0.53,2002-08-27T00:46:00+00:00,2002-09-03T05:16:00+00:00,REV
SHORT,64.76,65.26,-0.50,2002-09-03T05:16:00+00:00,2002-09-10T03:04:00+00:00,REV
LONG,65.26,66.53,1.27,2002-09-10T03:04:00+00:00,2002-09-26T17:03:00+00:00,REV
SHORT,66.53,67.24,-0.71,2002-09-26T17:03:00+00:00,2002-10-03T18:47:00+00:00,REV
LONG,67.24,68.56,1.32,2002-10-03T18:47:00+00:00,2002-10-29T17:11:00+00:00,REV
SHORT,68.56,68.89,-0.33,2002-10-29T17:11:00+00:00,2002-11-06T21:14:00+00:00,REV
LONG,68.89,67.83,-1.06,2002-11-06T21:14:00+00:00,2002-11-08T18:11:00+00:00,REV
SHORT,67.83,68.11,-0.28,2002-11-08T18:11:00+00:00,2002-11-18T04:58:00+00:00,REV
LONG,68.11,67.98,-0.13,2002-11-18T04:58:00+00:00,2002-11-27T13:48:00+00:00,REV
SHORT,67.98,69.59,-1.61,2002-11-27T13:48:00+00:00,2002-12-02T12:06:00+00:00,REV
LONG,69.59,68.65,-0.94,2002-12-02T12:06:00+00:00,2002-12-13T15:42:00+00:00,REV
SHORT,68.65,67.83,0.82,2002-12-13T15:42:00+00:00,2003-01-03T12:02:00+00:00,REV
LONG,67.83,71.00,3.17,2003-01-03T12:02:00+00:00,2003-02-17T09:22:00+00:00,REV
SHORT,71.00,71.54,-0.54,2003-02-17T09:22:00+00:00,2003-02-25T02:55:00+00:00,REV
LONG,71.54,71.42,-0.12,2003-02-25T02:55:00+00:00,2003-03-11T15:05:00+00:00,REV
SHORT,71.42,71.25,0.17,2003-03-11T15:05:00+00:00,2003-03-20T10:29:00+00:00,REV
LONG,71.25,71.30,0.05,2003-03-20T10:29:00+00:00,2003-03-31T18:23:00+00:00,REV
SHORT,71.30,72.31,-1.01,2003-03-31T18:23:00+00:00,2003-04-07T03:03:00+00:00,REV
LONG,72.31,74.21,1.90,2003-04-07T03:03:00+00:00,2003-05-07T16:47:00+00:00,REV
SHORT,74.21,75.83,-1.62,2003-05-07T16:47:00+00:00,2003-05-09T10:43:00+00:00,REV
LONG,75.83,76.66,0.83,2003-05-09T10:43:00+00:00,2003-05-28T15:44:00+00:00,REV
SHORT,76.66,77.43,-0.77,2003-05-28T15:44:00+00:00,2003-05-30T07:28:00+00:00,REV
LONG,77.43,77.51,0.08,2003-05-30T07:28:00+00:00,2003-06-10T03:06:00+00:00,REV
SHORT,77.51,78.63,-1.12,2003-06-10T03:06:00+00:00,2003-06-16T06:36:00+00:00,REV
LONG,78.63,78.32,-0.31,2003-06-16T06:36:00+00:00,2003-06-23T12:16:00+00:00,REV
SHORT,78.32,79.78,-1.46,2003-06-23T12:16:00+00:00,2003-06-27T09:30:00+00:00,REV
LONG,79.78,80.07,0.29,2003-06-27T09:30:00+00:00,2003-07-08T00:12:00+00:00,REV
SHORT,80.07,77.85,2.22,2003-07-08T00:12:00+00:00,2003-07-22T07:44:00+00:00,REV
LONG,77.85,78.31,0.46,2003-07-22T07:44:00+00:00,2003-07-31T04:52:00+00:00,REV
SHORT,78.31,78.41,-0.10,2003-07-31T04:52:00+00:00,2003-08-12T11:17:00+00:00,REV
LONG,78.41,77.72,-0.69,2003-08-12T11:17:00+00:00,2003-08-19T19:50:00+00:00,REV
SHORT,77.72,75.86,1.86,2003-08-19T19:50:00+00:00,2003-09-05T19:02:00+00:00,REV
LONG,75.86,76.62,0.76,2003-09-05T19:02:00+00:00,2003-09-17T08:07:00+00:00,REV
SHORT,76.62,75.86,0.76,2003-09-17T08:07:00+00:00,2003-10-17T06:33:00+00:00,REV
