direction,entry,exit,pnl,open_time,close_time,reason
LONG,0.601600,0.581000,-0.020600,2000-06-20T00:02:00+00:00,2000-07-22T05:24:00+00:00,REV
SHORT,0.581000,0.586100,-0.005100,2000-07-22T05:24:00+00:00,2000-08-12T01:59:00+00:00,REV
LONG,0.586100,0.573500,-0.012600,2000-08-12T01:59:00+00:00,2000-08-24T16:20:00+00:00,REV
SHORT,0.573500,0.533900,0.039600,2000-08-24T16:20:00+00:00,2000-11-05T03:51:00+00:00,REV
LONG,0.533900,0.523300,-0.010600,2000-11-05T03:51:00+00:00,2000-11-09T04:03:00+00:00,REV
SHORT,0.523300,0.547700,-0.024400,2000-11-09T04:03:00+00:00,2000-12-22T21:54:00+00:00,REV
LONG,0.547700,0.494300,-0.053400,2000-12-22T21:54:00+00:00,2001-03-16T16:30:00+00:00,REV
SHORT,0.494300,0.518600,-0.024300,2001-03-16T16:30:00+00:00,2001-04-22T17:25:00+00:00,REV
LONG,0.518600,0.513700,-0.004900,2001-04-22T17:25:00+00:00,2001-05-30T15:00:00+00:00,REV
SHORT,0.513700,0.515900,-0.002200,2001-05-30T15:00:00+00:00,2001-06-06T20:13:00+00:00,REV
LONG,0.515900,0.522200,0.006300,2001-06-06T20:13:00+00:00,2001-06-19T17:31:00+00:00,REV
SHORT,0.522200,0.520000,0.002200,2001-06-19T17:31:00+00:00,2001-06-26T18:53:00+00:00,REV
LONG,0.520000,0.511600,-0.008400,2001-06-26T18:53:00+00:00,2001-06-28T15:29:00+00:00,REV
SHORT,0.511600,0.513200,-0.001600,2001-06-28T15:29:00+00:00,2001-07-18T17:42:00+00:00,REV
LONG,0.513200,0.505200,-0.008000,2001-07-18T17:42:00+00:00,2001-07-20T18:17:00+00:00,REV
SHORT,0.505200,0.512200,-0.007000,2001-07-20T18:17:00+00:00,2001-08-01T09:44:00+00:00,REV
LONG,0.512200,0.514800,0.002600,2001-08-01T09:44:00+00:00,2001-08-09T05:19:00+00:00,REV
SHORT,0.514800,0.520600,-0.005800,2001-08-09T05:19:00+00:00,2001-08-14T19:08:00+00:00,REV
LONG,0.520600,0.529300,0.008700,2001-08-14T19:08:00+00:00,2001-08-27T14:31:00+00:00,REV
SHORT,0.529300,0.497900,0.031400,2001-08-27T14:31:00+00:00,2001-10-03T06:11:00+00:00,REV
LONG,0.497900,0.506700,0.008800,2001-10-03T06:11:00+00:00,2001-10-23T22:45:00+00:00,REV
SHORT,0.506700,0.509600,-0.002900,2001-10-23T22:45:00+00:00,2001-11-05T07:56:00+00:00,REV
LONG,0.509600,0.515800,0.006200,2001-11-05T07:56:00+00:00,2001-11-22T02:02:00+00:00,REV
SHORT,0.515800,0.523500,-0.007700,2001-11-22T02:02:00+00:00,2001-11-27T17:58:00+00:00,REV
LONG,0.523500,0.516800,-0.006700,2001-11-27T17:58:00+00:00,2001-12-04T00:47:00+00:00,REV
SHORT,0.516800,0.518600,-0.001800,2001-12-04T00:47:00+00:00,2001-12-12T04:45:00+00:00,REV
LONG,0.518600,0.514000,-0.004600,2001-12-12T04:45:00+00:00,2001-12-19T11:57:00+00:00,REV
