direction,entry,exit,pnl,open_time,close_time,reason
SHORT,0.694700,0.701310,-0.006610,2005-08-19T10:40:00+00:00,2005-09-01T17:04:00+00:00,REV
LONG,0.701310,0.703000,0.001690,2005-09-01T17:04:00+00:00,2005-09-12T22:24:00+00:00,REV
SHORT,0.703000,0.710010,-0.007010,2005-09-12T22:24:00+00:00,2005-09-14T16:57:00+00:00,REV
LONG,0.710010,0.700800,-0.009210,2005-09-14T16:57:00+00:00,2005-09-19T00:00:00+00:00,REV
SHORT,0.700800,0.694610,0.006190,2005-09-19T00:00:00+00:00,2005-10-04T12:23:00+00:00,REV
LONG,0.694610,0.691900,-0.002710,2005-10-04T12:23:00+00:00,2005-10-12T01:30:00+00:00,REV
SHORT,0.691900,0.699810,-0.007910,2005-10-12T01:30:00+00:00,2005-10-19T19:02:00+00:00,REV
LONG,0.699810,0.699200,-0.000610,2005-10-19T19:02:00+00:00,2005-10-31T19:28:00+00:00,REV
SHORT,0.699200,0.689110,0.010090,2005-10-31T19:28:00+00:00,2005-11-21T01:33:00+00:00,REV
LONG,0.689110,0.700500,0.011390,2005-11-21T01:33:00+00:00,2005-12-08T03:57:00+00:00,REV
SHORT,0.700500,0.685410,0.015090,2005-12-08T03:57:00+00:00,2006-01-03T06:55:00+00:00,REV
LONG,0.685410,0.690300,0.004890,2006-01-03T06:55:00+00:00,2006-01-17T16:27:00+00:00,REV
SHORT,0.690300,0.688810,0.001490,2006-01-17T16:27:00+00:00,2006-01-26T08:00:00+00:00,REV
LONG,0.688810,0.676500,-0.012310,2006-01-26T08:00:00+00:00,2006-01-27T07:25:00+00:00,REV
SHORT,0.676500,0.689910,-0.013410,2006-01-27T07:25:00+00:00,2006-02-02T18:27:00+00:00,REV
LONG,0.689910,0.679500,-0.010410,2006-02-02T18:27:00+00:00,2006-02-07T21:54:00+00:00,REV
SHORT,0.679500,0.665310,0.014190,2006-02-07T21:54:00+00:00,2006-03-01T14:47:00+00:00,REV
LONG,0.665310,0.657300,-0.008010,2006-03-01T14:47:00+00:00,2006-03-06T19:00:00+00:00,REV
SHORT,0.657300,0.617310,0.039990,2006-03-06T19:00:00+00:00,2006-04-03T03:20:00+00:00,REV
LONG,0.617310,0.623300,0.005990,2006-04-03T03:20:00+00:00,2006-04-25T22:00:00+00:00,REV
SHORT,0.623300,0.637610,-0.014310,2006-04-25T22:00:00+00:00,2006-04-28T18:24:00+00:00,REV
LONG,0.637610,0.634000,-0.003610,2006-04-28T18:24:00+00:00,2006-05-08T15:47:00+00:00,REV
SHORT,0.634000,0.630210,0.003790,2006-05-08T15:47:00+00:00,2006-05-23T21:22:00+00:00,REV
LONG,0.630210,0.631900,0.001690,2006-05-23T21:22:00+00:00,2006-06-01T06:01:00+00:00,REV
SHORT,0.631900,0.612110,0.019790,2006-06-01T06:01:00+00:00,2006-06-30T09:01:00+00:00,REV
LONG,0.612110,0.619300,0.007190,2006-06-30T09:01:00+00:00,2006-07-27T07:07:00+00:00,REV
SHORT,0.619300,0.624010,-0.004710,2006-07-27T07:07:00+00:00,2006-08-04T17:47:00+00:00,REV
LONG,0.624010,0.636500,0.012490,2006-08-04T17:47:00+00:00,2006-08-24T01:45:00+00:00,REV
SHORT,0.636500,0.642310,-0.005810,2006-08-24T01:45:00+00:00,2006-08-29T13:05:00+00:00,REV
LONG,0.642310,0.644400,0.002090,2006-08-29T13:05:00+00:00,2006-09-07T15:23:00+00:00,REV
SHORT,0.644400,0.651710,-0.007310,2006-09-07T15:23:00+00:00,2006-09-14T00:05:00+00:00,REV
LONG,0.651710,0.654900,0.003190,2006-09-14T00:05:00+00:00,2006-09-27T16:44:00+00:00,REV
SHORT,0.654900,0.662310,-0.007410,2006-09-27T16:44:00+00:00,2006-10-04T17:01:00+00:00,REV
LONG,0.662310,0.661000,-0.001310,2006-10-04T17:01:00+00:00,2006-10-25T00:46:00+00:00,REV
SHORT,0.661000,0.667410,-0.006410,2006-10-25T00:46:00+00:00,2006-10-31T17:09:00+00:00,REV
LONG,0.667410,0.665400,-0.002010,2006-10-31T17:09:00+00:00,2006-11-09T04:01:00+00:00,REV
SHORT,0.665400,0.666910,-0.001510,2006-11-09T04:01:00+00:00,2006-11-20T01:11:00+00:00,REV
LONG,0.666910,0.699800,0.032890,2006-11-20T01:11:00+00:00,2007-01-04T11:16:00+00:00,REV
SHORT,0.699800,0.694310,0.005490,2007-01-04T11:16:00+00:00,2007-01-15T06:04:00+00:00,REV
LONG,0.694310,0.692700,-0.001610,2007-01-15T06:04:00+00:00,2007-01-26T15:30:00+00:00,REV
