direction,entry,exit,pnl,open_time,close_time,reason
LONG,1.497420,1.501800,0.004380,2001-01-02T11:10:00+00:00,2001-01-29T15:55:00+00:00,REV
SHORT,1.501800,1.504920,-0.003120,2001-01-29T15:55:00+00:00,2001-02-05T18:13:00+00:00,REV
LONG,1.504920,1.534900,0.029980,2001-02-05T18:13:00+00:00,2001-02-26T16:38:00+00:00,REV
SHORT,1.534900,1.538320,-0.003420,2001-02-26T16:38:00+00:00,2001-03-01T02:44:00+00:00,REV
LONG,1.538320,1.544600,0.006280,2001-03-01T02:44:00+00:00,2001-03-13T20:39:00+00:00,REV
SHORT,1.544600,1.553920,-0.009320,2001-03-13T20:39:00+00:00,2001-03-14T18:58:00+00:00,REV
LONG,1.553920,1.564500,0.010580,2001-03-14T18:58:00+00:00,2001-03-26T05:27:00+00:00,REV
SHORT,1.564500,1.572120,-0.007620,2001-03-26T05:27:00+00:00,2001-03-28T13:13:00+00:00,REV
LONG,1.572120,1.571400,-0.000720,2001-03-28T13:13:00+00:00,2001-04-04T15:41:00+00:00,REV
SHORT,1.571400,1.564120,0.007280,2001-04-04T15:41:00+00:00,2001-04-16T15:49:00+00:00,REV
LONG,1.564120,1.556800,-0.007320,2001-04-16T15:49:00+00:00,2001-04-17T16:17:00+00:00,REV
SHORT,1.556800,1.565520,-0.008720,2001-04-17T16:17:00+00:00,2001-04-18T04:41:00+00:00,REV
LONG,1.565520,1.555200,-0.010320,2001-04-18T04:41:00+00:00,2001-04-19T15:53:00+00:00,REV
SHORT,1.555200,1.536220,0.018980,2001-04-19T15:53:00+00:00,2001-05-07T02:22:00+00:00,REV
LONG,1.536220,1.538900,0.002680,2001-05-07T02:22:00+00:00,2001-05-16T22:35:00+00:00,REV
SHORT,1.538900,1.540220,-0.001320,2001-05-16T22:35:00+00:00,2001-05-22T13:13:00+00:00,REV
LONG,1.540220,1.541600,0.001380,2001-05-22T13:13:00+00:00,2001-05-29T13:51:00+00:00,REV
SHORT,1.541600,1.549520,-0.007920,2001-05-29T13:51:00+00:00,2001-05-31T14:19:00+00:00,REV
LONG,1.549520,1.534700,-0.014820,2001-05-31T14:19:00+00:00,2001-06-01T11:17:00+00:00,REV
SHORT,1.534700,1.525520,0.009180,2001-06-01T11:17:00+00:00,2001-06-12T15:48:00+00:00,REV
LONG,1.525520,1.516000,-0.009520,2001-06-12T15:48:00+00:00,2001-06-14T16:58:00+00:00,REV
SHORT,1.516000,1.527620,-0.011620,2001-06-14T16:58:00+00:00,2001-06-15T14:30:00+00:00,REV
LONG,1.527620,1.524500,-0.003120,2001-06-15T14:30:00+00:00,2001-06-21T21:17:00+00:00,REV
SHORT,1.524500,1.523120,0.001380,2001-06-21T21:17:00+00:00,2001-06-28T15:32:00+00:00,REV
LONG,1.523120,1.512700,-0.010420,2001-06-28T15:32:00+00:00,2001-07-03T14:50:00+00:00,REV
SHORT,1.512700,1.515320,-0.002620,2001-07-03T14:50:00+00:00,2001-07-06T13:58:00+00:00,REV
LONG,1.515320,1.538200,0.022880,2001-07-06T13:58:00+00:00,2001-07-25T11:08:00+00:00,REV
SHORT,1.538200,1.537220,0.000980,2001-07-25T11:08:00+00:00,2001-08-01T15:16:00+00:00,REV
LONG,1.537220,1.529700,-0.007520,2001-08-01T15:16:00+00:00,2001-08-06T13:37:00+00:00,REV
SHORT,1.529700,1.536620,-0.006920,2001-08-06T13:37:00+00:00,2001-08-09T15:21:00+00:00,REV
LONG,1.536620,1.535500,-0.001120,2001-08-09T15:21:00+00:00,2001-08-15T13:50:00+00:00,REV
SHORT,1.535500,1.542120,-0.006620,2001-08-15T13:50:00+00:00,2001-08-17T17:28:00+00:00,REV
LONG,1.542120,1.541700,-0.000420,2001-08-17T17:28:00+00:00,2001-08-23T00:00:00+00:00,REV
SHORT,1.541700,1.544320,-0.002620,2001-08-23T00:00:00+00:00,2001-08-28T12:40:00+00:00,REV
LONG,1.544320,1.566700,0.022380,2001-08-28T12:40:00+00:00,2001-09-21T02:28:00+00:00,REV
SHORT,1.566700,1.572420,-0.005720,2001-09-21T02:28:00+00:00,2001-09-26T12:14:00+00:00,REV
