direction,entry,exit,pnl,open_time,close_time,reason
LONG,1.502580,1.512100,0.009520,2000-06-02T15:36:00+00:00,2000-06-08T16:33:00+00:00,REV
SHORT,1.512100,1.510480,0.001620,2000-06-08T16:33:00+00:00,2000-06-12T14:51:00+00:00,REV
LONG,1.510480,1.503900,-0.006580,2000-06-12T14:51:00+00:00,2000-06-14T12:55:00+00:00,REV
SHORT,1.503900,1.514280,-0.010380,2000-06-14T12:55:00+00:00,2000-06-16T11:06:00+00:00,REV
LONG,1.514280,1.511500,-0.002780,2000-06-16T11:06:00+00:00,2000-06-20T00:06:00+00:00,REV
SHORT,1.511500,1.517580,-0.006080,2000-06-20T00:06:00+00:00,2000-06-20T21:12:00+00:00,REV
LONG,1.517580,1.505300,-0.012280,2000-06-20T21:12:00+00:00,2000-06-21T14:46:00+00:00,REV
SHORT,1.505300,1.508080,-0.002780,2000-06-21T14:46:00+00:00,2000-06-28T00:00:00+00:00,REV
LONG,1.508080,1.510500,0.002420,2000-06-28T00:00:00+00:00,2000-07-03T13:18:00+00:00,REV
SHORT,1.510500,1.517080,-0.006580,2000-07-03T13:18:00+00:00,2000-07-07T16:15:00+00:00,REV
LONG,1.517080,1.510600,-0.006480,2000-07-07T16:15:00+00:00,2000-07-12T18:32:00+00:00,REV
SHORT,1.510600,1.500080,0.010520,2000-07-12T18:32:00+00:00,2000-07-20T15:56:00+00:00,REV
LONG,1.500080,1.513500,0.013420,2000-07-20T15:56:00+00:00,2000-07-27T18:15:00+00:00,REV
SHORT,1.513500,1.499580,0.013920,2000-07-27T18:15:00+00:00,2000-08-04T13:17:00+00:00,REV
LONG,1.499580,1.500600,0.001020,2000-08-04T13:17:00+00:00,2000-08-09T12:53:00+00:00,REV
SHORT,1.500600,1.506180,-0.005580,2000-08-09T12:53:00+00:00,2000-08-11T12:49:00+00:00,REV
LONG,1.506180,1.500900,-0.005280,2000-08-11T12:49:00+00:00,2000-08-16T10:44:00+00:00,REV
SHORT,1.500900,1.460180,0.040720,2000-08-16T10:44:00+00:00,2000-09-01T17:06:00+00:00,REV
LONG,1.460180,1.448000,-0.012180,2000-09-01T17:06:00+00:00,2000-09-06T11:02:00+00:00,REV
SHORT,1.448000,1.422080,0.025920,2000-09-06T11:02:00+00:00,2000-09-14T11:22:00+00:00,REV
LONG,1.422080,1.403000,-0.019080,2000-09-14T11:22:00+00:00,2000-09-15T18:49:00+00:00,REV
SHORT,1.403000,1.412580,-0.009580,2000-09-15T18:49:00+00:00,2000-09-20T13:06:00+00:00,REV
LONG,1.412580,1.461700,0.049120,2000-09-20T13:06:00+00:00,2000-10-03T15:07:00+00:00,REV
