direction,entry,exit,pnl,open_time,close_time,reason
LONG,14.15,13.66,-0.49,2009-05-12T11:20:00+00:00,2009-05-18T16:45:00+00:00,REV
SHORT,13.66,14.36,-0.71,2009-05-18T16:45:00+00:00,2009-05-20T16:44:00+00:00,REV
LONG,14.36,15.01,0.65,2009-05-20T16:44:00+00:00,2009-06-08T10:28:00+00:00,REV
SHORT,15.01,13.13,1.88,2009-06-08T10:28:00+00:00,2009-07-15T13:45:00+00:00,REV
LONG,13.13,13.38,0.24,2009-07-15T13:45:00+00:00,2009-07-29T17:41:00+00:00,REV
SHORT,13.38,14.13,-0.76,2009-07-29T17:41:00+00:00,2009-08-03T06:33:00+00:00,REV
LONG,14.13,14.24,0.11,2009-08-03T06:33:00+00:00,2009-08-12T09:48:00+00:00,REV
SHORT,14.24,15.07,-0.83,2009-08-12T09:48:00+00:00,2009-08-13T13:59:00+00:00,REV
LONG,15.07,14.12,-0.95,2009-08-13T13:59:00+00:00,2009-08-17T14:05:00+00:00,REV
SHORT,14.12,14.51,-0.38,2009-08-17T14:05:00+00:00,2009-08-28T12:06:00+00:00,REV
LONG,14.51,16.50,1.99,2009-08-28T12:06:00+00:00,2009-09-24T17:18:00+00:00,REV
SHORT,16.50,16.77,-0.27,2009-09-24T17:18:00+00:00,2009-10-06T04:21:00+00:00,REV
LONG,16.77,17.49,0.72,2009-10-06T04:21:00+00:00,2009-10-15T12:48:00+00:00,REV
SHORT,17.49,17.94,-0.45,2009-10-15T12:48:00+00:00,2009-10-23T15:41:00+00:00,REV
LONG,17.94,17.24,-0.70,2009-10-23T15:41:00+00:00,2009-10-26T19:48:00+00:00,REV
SHORT,17.24,17.24,-0.00,2009-10-26T19:48:00+00:00,2009-11-03T20:29:00+00:00,REV
LONG,17.24,17.14,-0.10,2009-11-03T20:29:00+00:00,2009-11-13T16:12:00+00:00,REV
SHORT,17.14,17.79,-0.64,2009-11-13T16:12:00+00:00,2009-11-16T09:33:00+00:00,REV
LONG,17.79,18.02,0.24,2009-11-16T09:33:00+00:00,2009-11-27T08:14:00+00:00,REV
SHORT,18.02,18.89,-0.87,2009-11-27T08:14:00+00:00,2009-12-01T18:00:00+00:00,REV
LONG,18.89,18.09,-0.80,2009-12-01T18:00:00+00:00,2009-12-07T04:12:00+00:00,REV
SHORT,18.09,17.79,0.30,2009-12-07T04:12:00+00:00,2009-12-17T01:48:00+00:00,REV
LONG,17.79,17.03,-0.76,2009-12-17T01:48:00+00:00,2009-12-21T19:40:00+00:00,REV
SHORT,17.03,17.54,-0.50,2009-12-21T19:40:00+00:00,2009-12-28T01:01:00+00:00,REV
LONG,17.54,16.74,-0.79,2009-12-28T01:01:00+00:00,2009-12-30T17:41:00+00:00,REV
SHORT,16.74,17.67,-0.92,2009-12-30T17:41:00+00:00,2010-01-05T02:12:00+00:00,REV
LONG,17.67,18.17,0.51,2010-01-05T02:12:00+00:00,2010-01-20T17:17:00+00:00,REV
SHORT,18.17,15.73,2.44,2010-01-20T17:17:00+00:00,2010-02-12T01:21:00+00:00,REV
LONG,15.73,15.66,-0.07,2010-02-12T01:21:00+00:00,2010-02-24T11:08:00+00:00,REV
SHORT,15.66,16.58,-0.92,2010-02-24T11:08:00+00:00,2010-03-01T01:03:00+00:00,REV
LONG,16.58,16.85,0.28,2010-03-01T01:03:00+00:00,2010-03-11T04:18:00+00:00,REV
SHORT,16.85,17.15,-0.30,2010-03-11T04:18:00+00:00,2010-03-29T12:10:00+00:00,REV
LONG,17.15,17.94,0.78,2010-03-29T12:10:00+00:00,2010-04-16T18:11:00+00:00,REV
SHORT,17.94,18.36,-0.42,2010-04-16T18:11:00+00:00,2010-04-26T01:24:00+00:00,REV
