Date,Dividend,Split,DividendRaw
2000-03-28,3,,
2000-09-26,5.5,,
2001-03-27,5.5,,
2001-09-25,3,,
2002-09-25,3,,
2003-03-26,3,,
2003-09-25,3,,
2004-03-26,5,,
2004-09-27,5.5,,
2005-03-28,5.5,,
2005-09-27,5.5,,
2006-03-28,5.5,,
2006-09-26,3,,
2007-03-27,3,,
2007-09-25,3,,
2008-03-26,3,,
2008-09-25,3,,
2009-03-26,3,,
2010-09-28,5,,
2011-03-29,3,,
2011-09-28,3,,
2012-03-28,5,,
2012-09-26,5,,
2013-03-27,5,,
2013-09-26,5,,
2014-03-27,5.5,,
2014-09-26,6,,
2015-03-27,6,,
2015-09-28,6,,
2016-03-29,6,,
2016-09-28,6,,
2017-03-29,7,,
2017-09-27,7,,
2018-03-28,8,,
2018-09-26,1.6,0.2,
2019-03-27,10,,
2019-09-27,9,,
2020-03-30,10,,
2020-09-29,10,,
2021-03-30,11,,
2021-09-29,12,,
2022-03-30,13,,
2022-09-29,14,,
2023-03-30,15,,
2023-09-28,16,,
2024-03-28,20,,
2024-06-27,,5,
2024-09-27,21,,
2025-03-28,22,,
2025-09-29,23,,
2026-03-30,27,,
