Date,Dividend,Split,DividendRaw
1995-01-10,0.005625,,
1995-04-07,0.00075,,
1995-07-13,0.005625,,
1995-10-13,0.00625,,
1996-01-12,0.00625,,
1996-04-11,0.00625,,
1996-07-15,0.00625,,
1996-10-15,0.00625,,
1997-01-15,0.006875,,
1997-04-14,0.006875,,
1997-07-15,0.006875,,
1997-10-15,0.006875,,
1998-01-14,0.006875,,
1998-04-15,0.006875,,
1998-06-29,,2,
1998-07-15,0.0625,,
1998-10-14,0.0075,,
1999-01-13,0.0075,,
1999-04-14,0.0075,,
1999-07-14,0.0075,,
1999-10-13,0.0075,,
2000-01-12,0.00875,,
2000-04-12,0.00875,,
2000-07-12,0.00875,,
2000-10-11,0.00875,,
2001-01-17,0.00875,,
2001-04-18,0.00875,,
2001-07-02,,2,
2001-07-18,0.01,,
2001-10-17,0.01,,
2002-01-16,0.01,,
2002-04-17,0.01,,
2002-07-17,0.01,,
2002-10-16,0.01,,
2003-01-15,0.0125,,
2003-04-15,0.0125,,
2003-07-16,0.0125,,
2003-10-15,0.015,,
2004-01-14,0.015,,
2004-04-14,0.015,,
2004-07-14,0.02,,
2004-10-13,0.02,,
2005-01-12,0.02,,
2005-04-13,0.02,,
2005-07-13,0.03,,
2005-10-12,0.03,,
2006-01-18,0.03,,
2006-04-19,0.03,,
2006-07-03,,2,
2006-07-19,0.05,,
2006-10-18,0.05,,
2007-01-17,0.05,,
2007-04-18,0.05,,
2007-07-18,0.08,,
2007-10-17,0.08,,
2008-01-16,0.08,,
2008-04-16,0.08,,
2008-07-16,0.085,,
2008-10-15,0.085,,
2009-01-14,0.085,,
2009-04-15,0.085,,
2009-07-15,0.09,,
2009-10-14,0.09,,
2010-01-15,0.09,,
2010-04-19,0.09,,
2010-07-19,0.11,,
2010-10-18,0.11,,
2011-01-14,0.11,,
2011-04-18,0.11,,
2011-07-18,0.14,,
2011-10-17,0.14,,
2012-01-23,0.14,,
2012-04-23,0.14,,
2012-07-23,0.16,,
2012-10-22,0.16,,
2013-01-18,0.16,,
2013-04-22,0.16,,
2013-07-22,0.18,,
2013-10-21,0.18,,
2014-01-17,0.18,,
2014-04-21,0.18,,
2014-07-21,0.23,,
2014-10-20,0.23,,
2015-01-16,0.23,,
2015-04-20,0.23,,
2015-07-20,0.28,,
2015-10-19,0.28,,
2016-01-15,0.28,,
2016-04-18,0.28,,
2016-07-18,0.35,,
2016-10-17,0.35,,
2017-01-23,0.35,,
2017-04-24,0.35,,
2017-07-24,0.41,,
2017-10-24,0.41,,
2018-01-23,0.41,,
2018-04-24,0.41,,
2018-07-24,0.48,,
2018-10-23,0.48,,
2019-01-22,0.48,,
2019-04-23,0.48,,
2019-07-23,0.55,,
2019-10-22,0.55,,
2020-01-21,0.55,,
2020-04-21,0.55,,
2020-07-21,0.55,,
2020-10-20,0.6,,
2021-01-19,0.6,,
2021-04-20,0.6,,
2021-07-20,0.8,,
2021-10-19,0.8,,
2022-01-18,0.8,,
2022-04-19,0.8,,
2022-07-19,1.05,,
2022-10-18,1.05,,
2023-01-24,1.05,,
2023-04-25,1.05,,
2023-07-25,1.1,,
2023-10-24,1.1,,
2024-01-23,1.1,,
2024-04-23,1.1,,
2024-07-24,1.15,,
2024-10-23,1.15,,
2025-01-22,1.15,,
2025-04-23,1.15,,
2025-07-23,1.2,,
2025-10-22,1.2,,
2026-01-21,1.2,,
2026-04-22,1.2,,
2026-07-22,1.25,,
