Date,Shares
2015-11-18,47521000
2016-02-04,47757000
2016-05-06,48395400
2016-07-19,48600000
2016-11-08,47980100
2017-01-19,48295900
2017-02-08,48295900
2017-05-10,48690000
2018-11-14,48690000
2018-11-15,48690000
2018-11-19,48690000
2018-11-21,48690000
2018-11-22,48690000
2018-11-26,48690000
2018-11-28,48690000
2018-11-29,48690000
2018-12-02,48690000
2018-12-03,48690000
2018-12-04,48690000
2018-12-06,48690000
2018-12-07,48690000
2018-12-09,48690000
2018-12-11,48690000
2018-12-12,48690000
2018-12-14,48690000
2018-12-16,48690000
2018-12-17,48690000
2018-12-19,48690000
2018-12-21,48690000
2018-12-30,48690000
2019-01-05,48690000
2019-01-07,48690000
2019-01-09,48690000
2019-01-10,48690000
2019-01-12,48690000
2019-01-14,48690000
2019-01-16,48690000
2019-01-17,48690000
2019-01-22,48690000
2019-01-25,48690000
2019-01-26,48690000
2019-01-28,48690000
2019-01-30,48690000
2019-02-04,48690000
2019-02-07,48690000
2019-02-10,48690000
2019-02-13,48690000
2019-02-15,48690000
2019-02-17,48690000
2019-02-20,48690000
2019-02-28,48690000
2019-03-07,48690000
2019-03-10,48690000
2019-03-14,48690000
2019-03-17,48690000
2019-03-26,48690000
2019-03-29,48690000
2019-04-01,48690000
2019-04-05,48690000
2019-04-14,48690000
2019-04-17,48690000
2019-04-21,48690000
2019-04-29,48690000
2019-05-02,48690000
2019-05-05,48690000
2019-05-09,48690000
2019-05-12,48690000
2019-05-20,49881900
2019-05-21,49881900
2019-05-22,49881900
2019-05-28,49881900
2019-06-03,49881900
2019-06-05,49881900
2019-06-10,49881900
2019-06-11,49881900
2019-06-17,49881900
2019-06-19,49881900
2019-06-21,49881900
2019-06-23,49881900
2019-06-30,49881900
2019-07-01,50297800
2019-07-14,49881900
2019-07-15,49881900
2019-07-23,51194600
2019-07-27,49881900
2019-07-31,49349000
2019-08-01,49881900
2019-09-12,49881900
2019-10-30,49434900
2019-10-31,49881900
2019-11-15,49997900
2019-11-16,49881900
2019-12-24,50085300
2020-02-07,48045100
2020-03-01,51260200
2020-03-27,48759700
2020-03-28,51260200
2020-04-23,51915600
2020-05-05,51683200
2020-05-06,51915600
2020-05-13,51923600
2020-06-01,50663600
2020-06-02,51923600
2020-06-04,51418100
2020-06-05,51923600
2020-08-13,52437000
2020-08-28,52437000
2020-09-05,52437000
2020-09-06,52437000
2020-10-08,51428200
2020-10-09,52437000
2020-10-10,52437000
2020-11-06,51782100
2020-11-07,51782100
2020-11-26,51782100
2021-02-03,51439600
2021-02-04,51782100
2021-02-05,50651100
2021-02-09,50575300
2021-02-11,50575300
2021-02-25,50575300
2021-02-27,50575300
2021-03-05,49071000
2021-03-06,50575300
2021-03-11,50575300
2021-03-12,50575300
2021-03-17,50575300
2021-03-18,50575300
2021-03-19,50575300
2021-04-06,50575300
2021-04-07,50575300
2021-04-20,51375400
2021-04-21,51551300
2021-04-22,50575300
2021-04-23,51525500
2021-04-24,50905900
2021-04-27,50575300
2021-04-28,49826400
2021-04-30,49878700
2021-05-01,49826400
2021-05-06,50266100
2021-05-07,49826400
2021-05-11,49934300
2021-05-12,49934300
2021-05-18,50114000
2021-05-19,49934300
2021-05-25,49559100
2021-05-26,49934300
2021-08-31,50590500
2021-09-01,50590500
2021-11-10,51075800
2021-11-16,51787000
2022-02-08,51563300
2022-02-12,51563300
2022-03-15,52924900
2022-03-16,51563300
2022-04-15,51864500
2022-04-23,51864500
2022-05-10,51906900
2022-09-14,52347000
2022-11-09,52922900
2023-02-07,53637200
2023-03-04,53933200
2023-03-05,53637200
2023-03-18,54608800
2023-03-22,53637200
2023-03-30,55134900
2023-04-01,53637200
2023-04-06,54347200
2023-04-07,53637200
2023-04-13,53637200
2023-05-09,52488500
2023-06-23,53082800
2023-06-24,52488500
2023-07-12,52686800
2023-07-13,52488500
2023-07-19,55329700
2023-07-20,52488500
2023-08-22,52488500
2023-08-25,52488500
2023-09-15,52905900
2023-10-19,52905900
2023-10-20,52905900
2023-10-21,52905900
2023-10-22,52905900
2023-10-24,52905900
2023-10-25,52905900
2023-10-26,52905900
2023-10-31,52905900
2023-11-02,52905900
2023-11-07,53313500
2023-11-08,53313500
2023-11-14,53313500
2023-11-16,53313500
2023-11-18,53313500
2023-11-25,53313500
2023-11-28,53313500
2023-11-30,53313500
2023-12-06,53958200
2023-12-07,55853200
2023-12-09,55853200
2023-12-12,55853200
2023-12-13,55853200
2023-12-15,55853200
2023-12-19,55853200
2023-12-22,55853200
2023-12-23,58640900
2023-12-26,55853200
2023-12-27,55853200
2023-12-29,55853200
2024-01-05,55853200
2024-01-11,55853200
2024-01-16,55859000
2024-01-19,55853200
2024-01-24,55853200
2024-01-25,55853200
2024-01-26,55853200
2024-01-27,55853200
2024-02-01,55853200
2024-02-02,55853200
2024-02-04,55933300
2024-02-06,55933300
2024-02-07,55933300
2024-02-09,55933300
2024-02-10,55933300
2024-02-14,55933300
