Date,Close
2009-07-30,540.87
2009-07-31,540.88
2009-08-03,546.98
2009-08-04,548.43
2009-08-05,547.69
2009-08-06,545.7
2009-08-07,551.09
2009-08-10,550.38
2009-08-11,545.32
2009-08-12,550.93
2009-08-13,554.02
2009-08-14,550.49
2009-08-17,539.08
2009-08-18,543.94
2009-08-19,547.58
2009-08-20,553.07
2009-08-21,562.95
2009-08-24,562.47
2009-08-25,563.55
2009-08-26,563.23
2009-08-27,565.19
2009-08-28,564.24
2009-08-31,558.35
2009-09-01,548.06
2009-09-02,546.38
2009-09-03,550.68
2009-09-04,557.69
2009-09-08,562.58
2009-09-09,566.9
2009-09-10,572.82
2009-09-11,572.13
2009-09-14,575.69
2009-09-15,577.94
2009-09-16,586.38
2009-09-17,584.71
2009-09-18,585.23
2009-09-21,583.17
2009-09-22,585.69
2009-09-23,581.41
2009-09-24,578.49
2009-09-25,575.73
2009-09-28,581.88
2009-09-29,580.97
2009-09-30,580.01
2009-10-01,571.3
2009-10-02,569.76
2009-10-05,573.52
2009-10-06,577.85
2009-10-07,578.76
2009-10-08,581.54
2009-10-09,583.01
2009-10-12,584.77
2009-10-13,583.16
2009-10-14,591.13
2009-10-15,592.6
2009-10-16,475.17
2009-10-19,478.53
2009-10-20,475.95
2009-10-21,472.69
2009-10-22,476.45
2009-10-23,472.01
2009-10-26,468.03
2009-10-27,466.85
2009-10-28,461.32
2009-10-29,467.67
2009-10-30,460.38
2009-11-02,461.76
2009-11-03,462
2009-11-04,462.09
2009-11-05,467.42
2009-11-06,481.82
2009-11-09,489.9
2009-11-10,489.84
2009-11-11,491.92
2009-11-12,487.88
2009-11-13,489.93
2009-11-16,495.99
2009-11-17,496.32
2009-11-18,495.95
2009-11-19,489.94
2009-11-20,488.21
2009-11-23,493.97
2009-11-24,493.49
2009-11-25,495.66
2009-11-27,488.45
2009-11-30,489.83
2009-12-01,494.99
2009-12-02,495.13
2009-12-03,491.04
2009-12-04,493.58
2009-12-07,492.33
2009-12-08,487.49
2009-12-09,489.23
2009-12-10,491.95
2009-12-11,493.75
2009-12-14,497.06
2009-12-15,494.32
2009-12-16,494.81
2009-12-17,488.99
2009-12-18,490.06
2009-12-21,493.15
2009-12-22,494.04
2009-12-23,494.84
2009-12-24,496.63
2009-12-28,496.8
2009-12-29,496.28
2009-12-30,496.45
2009-12-31,493.1
2010-01-04,498.48
2010-01-05,499.45
2010-01-06,499.46
2010-01-07,500.98
2010-01-08,501.83
2010-01-11,502.52
2010-01-12,498.74
2010-01-13,501.92
2010-01-14,502.83
2010-01-15,498.24
2010-01-19,503.18
2010-01-20,498.65
2010-01-21,491.57
2010-01-22,485.02
2010-01-25,485.33
2010-01-26,483.32
2010-01-27,484.7
2010-01-28,480.25
2010-01-29,477.33
2010-02-01,480.86
2010-02-02,485.05
2010-02-03,482.93
2010-02-04,473.93
2010-02-05,474.56
2010-02-08,471.55
2010-02-09,475.3
2010-02-10,474.34
2010-02-11,476.8
2010-02-12,475.37
2010-02-16,481.16
2010-02-17,482.63
2010-02-18,484.8
2010-02-19,485.5
2010-02-22,484.71
2010-02-23,479.9
2010-02-24,483.62
2010-02-25,482.78
2010-02-26,483.16
2010-03-01,487.4
2010-03-02,488.26
2010-03-03,488.36
2010-03-04,490.09
2010-03-05,496.61
2010-03-08,496.57
2010-03-09,497.44
2010-03-10,499.73
2010-03-11,501.86
2010-03-12,501.79
2010-03-15,502
2010-03-16,505.83
2010-03-17,508.84
2010-03-18,508.68
2010-03-19,505.59
2010-03-22,507.13
2010-03-23,509.59
2010-03-24,507.73
2010-03-25,507.3
2010-03-26,507.35
2010-03-29,509.23
2010-03-30,509.03
2010-03-31,507.77
2010-04-01,510.77
2010-04-05,513.43
2010-04-06,513.74
2010-04-07,511.4
2010-04-08,512.78
2010-04-09,515.47
2010-04-12,516.19
2010-04-13,516.43
2010-04-14,521.47
2010-04-15,521.8
2010-04-16,514.84
2010-04-19,516.4
2010-04-20,519.75
2010-04-21,519.19
2010-04-22,520.31
2010-04-23,523.68
2010-04-26,521.55
2010-04-27,512.32
2010-04-28,514.8
2010-04-29,520.1
2010-04-30,513.42
2010-05-03,518.59
2010-05-04,508.98
2010-05-05,506.76
2010-05-06,496.56
2010-05-07,495.75
2010-05-10,505.43
2010-05-11,503.72
2010-05-12,508.5
2010-05-13,503.59
2010-05-14,497.92
2010-05-17,497.48
2010-05-18,493.48
2010-05-19,492.11
2010-05-20,484.96
2010-05-21,485.39
2010-05-24,481.94
2010-05-25,480.76
2010-05-26,479.34
2010-05-27,484.83
2010-05-28,482.68
2010-06-01,479.67
2010-06-02,483.04
2010-06-03,483.56
2010-06-04,477.83
2010-06-07,475.72
2010-06-08,476.2
2010-06-09,475.07
2010-06-10,478
2010-06-11,477.79
2010-06-14,476.6
2010-06-15,481.74
2010-06-16,480.78
2010-06-17,480.8
2010-06-18,480.3
2010-06-21,479
2010-06-22,474.42
2010-06-23,473.44
2010-06-24,469.84
2010-06-25,469.5
2010-06-28,468.88
2010-06-29,463.07
2010-06-30,461.33
2010-07-01,459.94
2010-07-02,458.05
2010-07-06,458.06
2010-07-07,463.69
2010-07-08,465.52
2010-07-09,467.11
2010-07-12,467.35
2010-07-13,471.56
2010-07-14,471.85
2010-07-15,472.07
2010-07-16,463.99
2010-07-19,464.58
2010-07-20,467.16
2010-07-21,463.78
2010-07-22,469.42
2010-07-23,471.55
2010-07-26,474.56
2010-07-27,474.01
2010-07-28,471.87
2010-07-29,470.34
2010-07-30,470.17
2010-08-02,476.65
2010-08-03,475.05
2010-08-04,477.16
2010-08-05,476.57
2010-08-06,475.04
2010-08-09,476.85
2010-08-10,474.5
2010-08-11,465.22
2010-08-12,464.18
2010-08-13,462.75
2010-08-16,462.24
2010-08-17,465.14
2010-08-18,465.47
2010-08-19,460.64
2010-08-20,458.69
2010-08-23,456.97
2010-08-24,453.88
2010-08-25,454.3
2010-08-26,452.44
2010-08-27,455.16
2010-08-30,451.73
2010-08-31,451.82
2010-09-01,458.26
2010-09-02,460.77
2010-09-03,464.98
2010-09-07,460.42
2010-09-08,462.78
2010-09-09,464.49
2010-09-10,466.33
2010-09-13,471.29
2010-09-14,471
2010-09-15,472.66
2010-09-16,472.53
2010-09-17,471.81
2010-09-20,476.55
2010-09-21,475.69
2010-09-22,474
2010-09-23,471.82
2010-09-24,478.56
2010-09-27,475.91
2010-09-28,477.88
2010-09-29,477.35
2010-09-30,476.26
2010-10-01,477.42
2010-10-04,474.83
2010-10-05,481.64
2010-10-06,481.29
2010-10-07,480.6
2010-10-08,482.39
2010-10-11,482.13
2010-10-12,483.28
2010-10-13,486.13
2010-10-14,484.91
2010-10-15,485.55
2010-10-18,487.87
2010-10-19,481.71
2010-10-20,485.6
2010-10-21,486.03
2010-10-22,486.77
2010-10-25,487.51
2010-10-26,487.65
2010-10-27,486.48
2010-10-28,487.01
2010-10-29,486.78
2010-11-01,487.34
2010-11-02,490.31
2010-11-03,491.72
2010-11-04,500.32
2010-11-05,502.1
2010-11-08,501.29
2010-11-09,497.7
2010-11-10,499.82
2010-11-11,497.77
2010-11-12,492.43
2010-11-15,491.61
2010-11-16,484.74
2010-11-17,484.64
2010-11-18,491.17
2010-11-19,492.29
2010-11-22,491.47
2010-11-23,484.96
2010-11-24,491.76
2010-11-26,488.68
2010-11-29,487.72
2010-11-30,484.97
2010-12-01,494.92
2010-12-02,501.13
2010-12-03,502.38
2010-12-06,501.76
2010-12-07,501.97
2010-12-08,503.93
2010-12-09,505.9
2010-12-10,508.93
2010-12-13,509.04
2010-12-14,509.53
2010-12-15,506.92
2010-12-16,510.07
2010-12-17,509.3
2010-12-20,509.93
2010-12-21,512.29
2010-12-22,513.47
2010-12-23,513.56
2010-12-27,513.71
2010-12-28,513.91
2010-12-29,513.67
2010-12-30,513.54
2010-12-31,513.44
2011-01-03,517.56
2011-01-04,516.96
2011-01-05,518.78
2011-01-06,518.27
2011-01-07,517.32
2011-01-10,516.57
2011-01-11,517.86
2011-01-12,521.63
2011-01-13,520.78
2011-01-14,523.95
2011-01-18,524.46
2011-01-19,520.08
2011-01-20,519.57
2011-01-21,520.67
2011-01-24,522.83
2011-01-25,522.82
2011-01-26,524.81
2011-01-27,525.67
2011-01-28,518.26
2011-01-31,521.4
2011-02-01,528.89
2011-02-02,527.5
2011-02-03,528.57
2011-02-04,529.91
2011-02-07,533.02
2011-02-08,535.21
2011-02-09,533.89
2011-02-10,534.46
2011-02-11,537.16
2011-02-14,538.46
2011-02-15,536.94
2011-02-16,540.22
2011-02-17,541.94
2011-02-18,543.01
2011-02-22,532.44
2011-02-23,529.44
2011-02-24,528.8
2011-02-25,533.98
2011-02-28,536.78
2011-03-01,528.45
2011-03-02,529.19
2011-03-03,538.18
2011-03-04,534.21
2011-03-07,529.81
2011-03-08,534.5
2011-03-09,533.8
2011-03-10,523.86
2011-03-11,527.57
2011-03-14,524.38
2011-03-15,518.58
2011-03-16,508.83
2011-03-17,515.19
2011-03-18,517.62
2011-03-21,521.69
2011-03-22,519.76
2011-03-23,520.37
2011-03-24,523.5
2011-03-25,524.87
2011-03-28,523.61
2011-03-29,526.37
2011-03-30,529.11
2011-03-31,528.26
2011-04-01,530.3
2011-04-04,530.25
2011-04-05,529.87
2011-04-06,531.03
2011-04-07,530.42
2011-04-08,528.79
2011-04-11,527.24
2011-04-12,523.75
2011-04-13,523.61
2011-04-14,523.22
2011-04-15,524.73
2011-04-18,519.75
2011-04-19,521.86
2011-04-20,527.67
2011-04-21,529.87
2011-04-25,528.98
2011-04-26,533.23
2011-04-27,536.3
2011-04-28,537.89
2011-04-29,539.16
2011-05-02,538.34
2011-05-03,536.85
2011-05-04,533.48
2011-05-05,529.27
2011-05-06,531.2
2011-05-09,533
2011-05-10,536.7
2011-05-11,531.44
2011-05-12,533.75
2011-05-13,529.79
2011-05-16,526.69
2011-05-17,526.55
2011-05-18,530.7
2011-05-19,531.76
2011-05-20,528.11
2011-05-23,521.92
2011-05-24,521.42
2011-05-25,522.75
2011-05-26,524.64
2011-05-27,526.81
2011-05-31,532.08
2011-06-01,520.57
2011-06-02,519.97
2011-06-03,514.86
2011-06-06,509.46
2011-06-07,508.74
2011-06-08,506.85
2011-06-09,510.26
2011-06-10,503.52
2011-06-13,503.6
2011-06-14,509.72
2011-06-15,501.15
2011-06-16,501.78
2011-06-17,503.67
2011-06-20,504.54
2011-06-21,509.3
2011-06-22,506.57
2011-06-23,505.56
2011-06-24,501.73
2011-06-27,504.64
2011-06-28,509.15
2011-06-29,511.78
2011-06-30,515.66
2011-07-01,522
2011-07-05,521.34
2011-07-06,522.06
2011-07-07,526.83
2011-07-08,523.61
2011-07-11,515.97
2011-07-12,514.39
2011-07-13,515.55
2011-07-14,512.98
2011-07-15,514.97
2011-07-18,511.41
2011-07-19,518
2011-07-20,517.57
2011-07-21,523.3
2011-07-22,523.61
2011-07-25,521.24
2011-07-26,519.42
2011-07-27,511.15
2011-07-28,509.99
2011-07-29,507.77
2011-08-01,504.79
2011-08-02,495.26
2011-08-03,496.73
2011-08-04,484.92
2011-08-05,484.91
2011-08-08,475.91
2011-08-09,479.52
2011-08-10,475.6
2011-08-11,481.8
2011-08-12,481.57
2011-08-15,483.86
2011-08-16,481.65
2011-08-17,480.78
2011-08-18,475.42
2011-08-19,474.39
2011-08-22,473.87
2011-08-23,476.14
2011-08-24,477.29
2011-08-25,476.41
2011-08-26,477.52
2011-08-29,480.57
2011-08-30,480.69
2011-08-31,481.57
2011-09-01,478.9
2011-09-02,475.14
2011-09-06,474.13
2011-09-07,477.44
2011-09-08,474.94
2011-09-09,472.79
2011-09-12,472.28
2011-09-13,472.29
2011-09-14,472.75
2011-09-15,473.83
2011-09-16,472.41
2011-09-19,469.43
2011-09-20,468.65
2011-09-21,461.28
2011-09-22,454.9
2011-09-23,456.31
2011-09-26,461.14
2011-09-27,463.44
2011-09-28,459.18
2011-09-29,460.41
2011-09-30,455.66
2011-10-03,450.18
2011-10-04,452.95
2011-10-05,455.86
2011-10-06,460.13
2011-10-07,457.82
2011-10-10,465.5
2011-10-11,465.09
2011-10-12,467.04
2011-10-13,465.8
2011-10-14,470.41
2011-10-17,465.02
2011-10-18,471.38
2011-10-19,468.18
2011-10-20,469.78
2011-10-21,475.23
2011-10-24,478.82
2011-10-25,472
2011-10-26,475.22
2011-10-27,486.74
2011-10-28,486.67
2011-10-31,477.79
2011-11-01,469.04
2011-11-02,473.94
2011-11-03,480.41
2011-11-04,477.79
2011-11-07,479.88
2011-11-08,484.27
2011-11-09,472.01
2011-11-10,473.98
2011-11-11,480.74
2011-11-14,476.65
2011-11-15,478.51
2011-11-16,472.26
2011-11-17,465.88
2011-11-18,464.68
2011-11-21,457.95
2011-11-22,455.83
2011-11-23,449.61
2011-11-25,447.78
2011-11-28,455.73
2011-11-29,455.9
2011-11-30,472.02
2011-12-01,471.12
2011-12-02,470.94
2011-12-05,475.28
2011-12-06,475.55
2011-12-07,476.37
2011-12-08,467.16
2011-12-09,474.06
2011-12-12,467.14
2011-12-13,463.22
2011-12-14,458.03
2011-12-15,459.42
2011-12-16,460.1
2011-12-19,456.19
2011-12-20,464.19
2011-12-21,463.88
2011-12-22,466.71
2011-12-23,469.8
2011-12-27,469.67
2011-12-28,465.77
2011-12-29,469.25
2011-12-30,468.05
2012-01-03,472.91
2012-01-04,472.61
2012-01-05,473.28
2012-01-06,472.14
2012-01-09,472.67
2012-01-10,476.05
2012-01-11,476.34
2012-01-12,477.1
2012-01-13,475.3
2012-01-17,476.55
2012-01-18,480.85
2012-01-19,482.7
2012-01-20,482.63
2012-01-23,482.53
2012-01-24,482.07
2012-01-25,485.71
2012-01-26,483.11
2012-01-27,482.13
2012-01-30,481.12
2012-01-31,480.81
2012-02-01,484.77
2012-02-02,485.21
2012-02-03,491.87
2012-02-06,491.65
2012-02-07,492.59
2012-02-08,493.8
2012-02-09,494.64
2012-02-10,491.75
2012-02-13,494.61
2012-02-14,494.35
2012-02-15,492.2
2012-02-16,497.2
2012-02-17,498.24
2012-02-21,498.44
2012-02-22,496.7
2012-02-23,498.9
2012-02-24,499.79
2012-02-27,500.53
2012-02-28,502.23
2012-02-29,499.84
2012-03-01,502.99
2012-03-02,501.35
2012-03-05,499.41
2012-03-06,491.87
2012-03-07,495.28
2012-03-08,500.18
2012-03-09,502
2012-03-12,502.09
2012-03-13,511.38
2012-03-14,510.78
2012-03-15,513.83
2012-03-16,514.17
2012-03-19,515.46
2012-03-20,514.08
2012-03-21,512.71
2012-03-22,510.04
2012-03-23,510.62
2012-03-26,515.3
2012-03-27,514.68
2012-03-28,512.84
2012-03-29,512.16
2012-03-30,513.48
2012-04-02,516.36
2012-04-03,514.93
2012-04-04,510.95
2012-04-05,511.05
2012-04-09,506.91
2012-04-10,501.97
2012-04-11,504.16
2012-04-12,507.97
2012-04-13,504.07
2012-04-16,503.68
2012-04-17,508.4
2012-04-18,506.86
2012-04-19,504.46
2012-04-23,501.61
2012-04-24,502.54
2012-04-25,506.79
2012-04-26,508.95
2012-04-27,509.88
2012-04-30,508.46
2012-05-01,510.34
2012-05-02,509.41
2012-05-03,506.47
2012-05-04,500.7
2012-05-07,500.37
2012-05-08,498.58
2012-05-09,496.79
2012-05-10,497.32
2012-05-11,496.35
2012-05-14,493.1
2012-05-15,491.46
2012-05-16,490.09
2012-05-17,487.16
2012-05-18,485.91
2012-05-21,487.38
2012-05-22,487.33
2012-05-23,487.44
2012-05-24,487.39
2012-05-25,486.89
2012-05-29,488.44
2012-05-30,485.73
2012-05-31,484.85
2012-06-01,482.56
2012-06-04,482.19
2012-06-05,482.03
2012-06-06,483.72
2012-06-07,483.06
2012-06-08,484.56
2012-06-11,481.97
2012-06-12,482.99
2012-06-13,481.81
2012-06-14,482.64
2012-06-15,483.9
2012-06-18,483.28
2012-06-19,486.45
2012-06-20,485.54
2012-06-21,478.68
2012-06-22,479.83
2012-06-25,474.79
2012-06-26,476.02
2012-06-27,479.14
2012-06-28,478.52
2012-06-29,486.1
2012-07-02,486.71
2012-07-03,489.21
2012-07-05,487.52
2012-07-06,483.57
2012-07-09,482.95
2012-07-10,479.98
2012-07-11,479.59
2012-07-12,477.68
2012-07-13,483.35
2012-07-16,482.33
2012-07-17,484.92
2012-07-18,487.55
2012-07-19,488.67
2012-07-20,484.61
2012-07-23,481.56
2012-07-24,478.61
2012-07-25,478.17
2012-07-26,483.64
2012-07-27,491.47
2012-07-30,490.95
2012-07-31,489.59
2012-08-01,488.26
2012-08-02,484.7
2012-08-03,492.37
2012-08-06,493.28
2012-08-07,495.68
2012-08-08,495.93
2012-08-09,496.24
2012-08-10,497.22
2012-08-13,496.53
2012-08-14,496.64
2012-08-15,497.33
2012-08-16,500.72
2012-08-17,501.49
2012-08-20,501.49
2012-08-21,499.84
2012-08-22,499.9
2012-08-23,496.1
2012-08-24,499.04
2012-08-27,498.9
2012-08-28,498.57
2012-08-29,499.02
2012-08-30,495.29
2012-08-31,497.74
2012-09-04,497.15
2012-09-05,496.65
2012-09-06,506.63
2012-09-07,508.72
2012-09-10,505.68
2012-09-11,507.23
2012-09-12,508.07
2012-09-13,516.3
2012-09-14,517.94
2012-09-17,517.14
2012-09-18,516.16
2012-09-19,517.09
2012-09-20,516.88
2012-09-21,516.88
2012-09-24,515.45
2012-09-25,512.06
2012-09-26,510.55
2012-09-27,513.05
2012-09-28,511.89
2012-10-01,512.56
2012-10-02,512.85
2012-10-03,513.95
2012-10-04,516.51
2012-10-05,516.19
2012-10-08,514.86
2012-10-09,511.42
2012-10-10,509.11
2012-10-11,508.73
2012-10-12,507.82
2012-10-15,510.19
2012-10-16,514.03
2012-10-17,515.53
2012-10-18,514.39
2012-10-19,508.5
2012-10-22,508.36
2012-10-23,504.12
2012-10-24,503.01
2012-10-25,503.66
2012-10-26,503.12
2012-10-31,502.83
2012-11-01,505.68
2012-11-02,502.62
2012-11-05,503.47
2012-11-06,506.01
2012-11-07,499.01
2012-11-08,495.59
2012-11-12,494.93
2012-11-13,493.9
2012-11-14,491.81
2012-11-15,491.49
2012-11-16,491.49
2012-11-19,494.39
2012-11-20,494.35
2012-11-21,495.01
2012-11-23,498.28
2012-11-26,497.71
2012-11-27,496.06
2012-11-28,498.43
2012-11-29,499.36
2012-11-30,499.96
2012-12-04,497.11
2012-12-05,497.66
2012-12-06,498.82
2012-12-07,499.47
2012-12-10,498.46
2012-12-11,501.77
2012-12-12,502
2012-12-13,499.11
2012-12-14,497.2
2012-12-17,502.09
2012-12-18,507.8
2012-12-19,504.06
2012-12-20,506.44
2012-12-21,501.52
2012-12-24,500.63
2012-12-26,498.97
2012-12-27,498.5
2012-12-28,495.49
2012-12-31,499.84
2013-01-02,508.81
2013-01-03,507.85
2013-01-04,509.77
2013-01-07,508.26
2013-01-08,505.14
2013-01-09,508.04
2013-01-10,511.32
2013-01-11,511.16
2013-01-14,510.71
2013-01-15,511.13
2013-01-16,511.19
2013-01-17,513.78
2013-01-18,515.03
2013-01-22,516.95
2013-01-23,517.66
2013-01-24,517.64
2013-01-25,520.35
2013-01-28,519.42
2013-01-29,521.97
2013-01-30,520.25
2013-01-31,519.04
2013-02-01,523.79
2013-02-04,518.08
2013-02-05,523.23
2013-02-06,523.5
2013-02-07,522.81
2013-02-08,525.63
2013-02-11,525.23
2013-02-12,526.07
2013-02-13,526.54
2013-02-14,526.94
2013-02-15,526.53
2013-02-19,530.3
2013-02-20,523.99
2013-02-21,520.8
2013-02-22,525.29
2013-02-25,516.32
2013-02-26,518.99
2013-02-27,525.53
2013-02-28,525.09
2013-03-01,526.34
2013-03-04,528.64
2013-03-05,533.66
2013-03-06,534.39
2013-03-07,535.41
2013-03-08,537.83
2013-03-11,539.61
2013-03-12,538.35
2013-03-13,539.24
2013-03-14,542.27
2013-03-15,541.17
2013-03-18,539.47
2013-03-19,538.61
2013-03-20,540.62
2013-03-21,537.57
2013-03-22,540.62
2013-03-25,538.84
2013-03-26,541.82
2013-03-27,541.66
2013-03-28,543.25
2013-04-01,541.39
2013-04-02,543.32
2013-04-03,538.96
2013-04-04,540.71
2013-04-05,538.74
2013-04-08,541.19
2013-04-09,542.44
2013-04-10,547.95
2013-04-11,549.73
2013-04-12,548.11
2013-04-15,539.24
2013-04-17,538.75
2013-04-18,536.28
2013-04-19,539
2013-04-22,538.52
2013-04-23,542.81
2013-04-24,542.81
2013-04-25,544.75
2013-04-26,543.76
2013-04-29,547.21
2013-04-30,548.39
2013-05-01,543.99
2013-05-02,548.34
2013-05-03,553.45
2013-05-06,554.32
2013-05-07,557.09
2013-05-08,559.49
2013-05-09,557.82
2013-05-10,560.01
2013-05-13,560.03
2013-05-14,565.62
2013-05-15,568.68
2013-05-16,565.97
2013-05-17,571.14
2013-05-20,571.04
2013-05-21,572.12
2013-05-23,566.02
2013-05-24,567.87
2013-05-28,571.33
2013-05-30,569.57
2013-06-03,564.92
2013-06-04,561.79
2013-06-05,554.44
2013-06-06,559
2013-06-10,565.73
2013-06-11,560.14
2013-06-12,555.49
2013-06-17,564.57
2013-06-18,568.96
2013-06-19,561.09
2013-06-20,547.17
2013-06-21,546.21
2013-07-02,550.46
2013-07-03,554.56
2013-07-05,554.73
2013-07-09,560.04
2013-07-10,560.18
2013-07-15,569.01
2013-07-16,567.21
2013-07-17,568.6
2013-07-18,571.18
2013-07-19,571.99
2013-07-22,572.88
2013-07-23,571.87
2013-07-24,569.88
2013-07-25,571.16
2013-07-26,571.59
2013-07-29,569.56
2013-07-30,569.79
2013-07-31,569.72
2013-08-01,576.53
2013-08-02,577.27
2013-08-05,576.43
2013-08-06,573.34
2013-08-07,571.4
2013-08-08,573.65
2013-08-09,571.84
2013-08-12,571.07
2013-08-13,572.72
2013-08-14,569.97
2013-08-15,562.33
2013-08-16,560.46
2013-08-19,557.29
2013-08-20,559.24
2013-08-21,556.3
2013-08-22,560.68
2013-08-23,562.77
2013-08-26,560.42
2013-08-27,552.27
2013-08-28,553.4
2013-08-29,554.42
2013-08-30,552.59
2013-09-03,554.21
2013-09-04,558.68
2013-09-05,559.39
2013-09-06,559.38
2013-09-09,564.74
2013-09-10,568.98
2013-09-11,571.41
2013-09-12,569.48
2013-09-13,571.02
2013-09-16,574.25
2013-09-17,576.68
2013-09-18,583.7
2013-09-19,582.62
2013-09-23,577.41
2013-09-24,575.69
2013-09-25,574.5
2013-09-26,575.65
2013-09-27,574.28
2013-09-30,571.97
2013-10-01,574.88
2013-10-02,575.5
2013-10-03,572.43
2013-10-04,574.34
2013-10-07,572.43
2013-10-08,568
2013-10-09,567.83
2013-10-10,574.45
2013-10-11,576.83
2013-10-14,578.67
2013-10-15,576.47
2013-10-16,580.93
2013-10-17,583.3
2013-10-21,586.43
2013-10-22,589.36
2013-10-23,586.83
2013-10-24,588.34
2013-10-25,590.68
2013-10-28,591.21
2013-10-29,594.33
