Date,Dividend,Split,DividendRaw
2000-04-26,,2,
2004-03-30,,2,
2005-03-11,0.000938,,
2005-06-15,0.000938,,
2005-09-12,0.000938,,
2005-12-12,0.000938,,
2006-03-13,0.000938,,
2006-06-12,0.000938,,
2006-09-11,0.000938,,
2006-12-11,0.000938,,
2007-03-12,0.000938,,
2007-04-02,,2,
2007-06-11,0.000938,,
2007-09-10,0.000938,,
2007-12-10,0.000938,,
2008-03-10,0.000938,,
2008-06-09,0.000938,,
2008-09-08,0.000938,,
2008-12-15,0.000938,,
2009-03-09,0.000938,,
2009-06-08,0.000938,,
2009-09-14,0.000938,,
2009-12-14,0.000938,,
2010-03-15,0.000938,,
2010-06-14,0.000938,,
2010-09-13,0.000938,,
2010-12-13,0.000938,,
2011-03-14,0.000938,,
2011-06-13,0.000938,,
2011-09-12,0.000938,,
2011-12-12,0.000938,,
2012-03-12,0.006563,,
2012-06-11,0.006563,,
2012-09-10,0.006563,,
2012-12-10,0.006563,,
2013-03-11,0.006563,,
2013-06-10,0.006563,,
2013-09-09,0.0125,,
2013-12-09,0.0125,,
2014-03-10,0.0125,,
2014-06-09,0.0125,,
2014-09-08,0.015625,,
2014-10-10,,2,
2014-12-03,0.015625,,
2015-03-09,0.015625,,
2015-06-08,0.015625,,
2015-09-04,0.0175,,
2015-12-11,0.0175,,
2016-03-11,0.0175,,
2016-06-10,0.0175,,
2016-09-09,0.0175,,
2016-12-09,0.02,,
2017-03-16,0.02,,
2017-06-15,0.02,,
2017-09-15,0.02375,,
2017-12-15,0.02375,,
2018-03-16,0.02375,,
2018-06-15,0.02875,,
2018-09-14,0.02875,,
2018-12-14,0.02875,,
2019-03-18,0.02875,,
2019-06-18,0.02875,,
2019-09-16,0.03125,,
2019-12-16,0.03125,,
2020-03-16,0.03125,,
2020-06-15,0.03125,,
2020-09-14,0.03125,,
2020-12-14,0.03625,,
2021-03-05,,2,
2021-03-22,0.03625,,
2021-06-21,0.03625,,
2021-09-20,0.03625,,
2021-12-20,0.05,,
2022-03-21,0.05,,
2022-06-17,0.05,,
2022-09-19,0.05,,
2022-12-19,0.0525,,
2023-03-20,0.0525,,
2023-06-16,0.0525,,
2023-09-18,0.0525,,
2023-12-18,0.055,,
2024-03-18,0.055,,
2024-06-12,,2,
2024-06-18,0.055,,
2024-09-17,0.0825,,
2024-12-17,0.0825,,
2025-03-18,0.0825,,
2025-06-17,0.0825,,
2025-09-16,0.0825,,
2025-12-16,0.125,,
2026-03-23,0.125,,
2026-06-23,0.125,,
2026-09-03,,2,
2026-09-22,0.125,,
