Date,Dividend,Split
2000-03-28,10,
2001-03-27,12,
2002-03-26,8,
2003-03-26,10,
2004-03-26,12,
2005-03-28,16,
2006-03-28,28,
2006-09-26,22,
2007-03-27,32,
2007-09-25,30,
2008-03-26,30,
2008-09-25,26,
2009-09-25,14,
2010-03-29,26,
2010-09-28,24,
2011-03-29,40,
2011-09-28,32,
2012-03-28,24,
2012-09-26,28,
2013-03-27,40,
2013-09-26,34,
2014-03-27,40,
2014-09-26,48,
2015-03-27,48,
2015-09-28,42,
2016-03-29,20,
2016-09-28,10,
2017-03-29,12,
2017-09-27,34,0.5
2018-03-28,66,
2018-09-26,51,
2019-03-27,22,
2019-09-27,39,
2020-03-30,39,
2020-09-29,22,
2021-03-30,78,
2021-09-29,113,
2022-03-30,188,
2022-09-29,90,
2023-03-30,115,
2023-09-28,35,
2024-03-28,63,
2024-09-27,49,
2025-03-28,55,
2025-09-29,65,
2026-03-30,163,
