Date,Dividend,Split,DividendRaw
1995-01-30,0.017767,,
1995-05-01,0.017767,,
1995-08-02,0.017767,,
1995-08-17,,1.05,
1995-11-01,0.037311,,
1996-01-31,0.037311,,
1996-05-01,0.037311,,
1996-08-07,0.037311,,
1996-08-15,,1.05,
1996-11-06,0.039176,,
1997-02-05,0.039176,,
1997-05-07,0.037609,,
1997-08-06,0.039176,,
1997-08-14,,1.05,
1997-11-05,0.411351,,
1998-02-04,0.041135,,
1998-05-06,0.041135,,
1998-08-05,0.041135,,
1998-08-20,,1.05,
1998-11-04,0.043192,,
1999-02-03,0.043192,,
1999-05-05,0.043192,,
1999-08-04,0.043192,,
1999-08-19,,1.05,
1999-11-03,0.045351,,
2000-02-02,0.045351,,
2000-05-03,0.045351,,
2000-08-09,0.045351,,
2000-08-24,,1.05,
2000-11-08,0.047619,,
2001-01-31,0.047619,,
2001-05-09,0.047619,,
2001-08-09,0.047619,,
2001-08-30,,1.05,
2001-11-07,0.05,,
2002-02-06,0.05,,
2002-05-08,0.05,,
2002-08-15,0.06,,
2002-11-15,0.06,,
2003-02-05,0.06,,
2003-05-07,0.06,,
2003-08-20,0.06,,
2003-11-14,0.06,,
2004-02-11,0.075,,
2004-05-14,0.075,,
2004-08-18,0.075,,
2004-11-17,0.075,,
2005-02-15,0.085,,
2005-05-17,0.085,,
2005-08-17,0.085,,
2005-11-16,0.085,,
2006-02-15,0.1,,
2006-05-17,0.1,,
2006-08-16,0.1,,
2006-11-15,0.1,,
2007-02-14,0.115,,
2007-05-15,0.115,,
2007-08-13,0.115,,
2007-11-20,0.115,,
2008-02-14,0.13,,
2008-05-13,0.13,,
2008-08-19,0.13,,
2008-11-18,0.13,,
2009-02-17,0.14,,
2009-05-19,0.14,,
2009-08-18,0.14,,
2009-11-17,0.14,,
2010-02-16,0.15,,
2010-05-18,0.15,,
2010-08-17,0.15,,
2010-11-16,0.15,,
2011-02-15,0.16,,
2011-05-17,0.16,,
2011-08-16,0.16,,
2011-11-15,0.175,,
2012-02-14,0.175,,
2012-05-15,0.175,,
2012-08-14,0.175,,
2012-11-13,0.175,,
2013-02-15,0.19,,
2013-05-14,0.19,,
2013-08-20,0.19,,
2013-11-12,0.19,,
2014-02-18,0.24,,
2014-05-13,0.24,,
2014-08-19,0.24,,
2014-11-18,0.24,,
2015-02-12,0.28,,
2015-05-19,0.28,,
2015-08-17,0.28,,
2015-11-16,0.28,,
2016-02-11,0.3,,
2016-05-16,0.3,,
2016-08-15,0.3,,
2016-11-14,0.3,,
2017-02-16,0.32,,
2017-05-16,0.32,,
2017-08-15,0.32,,
2017-11-15,0.32,,
2018-02-16,0.335,,
2018-05-16,0.335,,
2018-08-15,0.335,,
2018-11-21,0.335,,
2019-02-15,0.35,,
2019-05-14,0.35,,
2019-08-21,0.35,,
2019-11-20,0.35,,
2020-02-12,0.36,,
2020-05-19,0.36,,
2020-08-18,0.36,,
2020-11-18,0.36,,
2021-02-08,0.37,,
2021-05-18,0.37,,
2021-08-17,0.37,,
2021-11-16,0.37,,
2022-02-07,0.4,,
2022-05-17,0.4,,
2022-08-16,0.4,,
2022-11-15,0.4,,
2023-02-08,0.45,,
2023-05-16,0.45,,
2023-08-15,0.45,,
2023-11-14,0.45,,
2024-02-07,0.5,,
2024-05-15,0.5,,
2024-08-21,0.5,,
2024-11-21,0.5,,
2025-02-18,0.51,,
2025-05-21,0.51,,
2025-08-20,0.51,,
2025-11-19,0.51,,
2026-02-17,0.52,,
2026-05-20,0.52,,
2026-08-19,0.52,,
