Date,Shares
2015-09-02,331403000
2015-12-21,332171000
2016-01-25,327769000
2016-03-08,327770000
2016-06-07,325522000
2016-09-07,324385000
2016-12-20,321748000
2017-02-03,322301000
2017-03-08,322301000
2017-06-06,321336992
2017-09-06,322476992
2018-11-13,318769984
2018-11-14,318769984
2018-11-15,318769984
2018-11-19,318769984
2018-11-21,318769984
2018-11-22,318769984
2018-11-26,318769984
2018-11-28,318769984
2018-11-29,318769984
2018-12-02,318769984
2018-12-03,318769984
2018-12-04,318769984
2018-12-06,318769984
2018-12-07,318769984
2018-12-09,318769984
2018-12-10,318769984
2018-12-11,318769984
2018-12-12,318769984
2018-12-14,318769984
2018-12-16,318769984
2018-12-17,318769984
2018-12-19,318769984
2018-12-21,318532992
2018-12-30,318532992
2018-12-31,318532992
2019-01-05,318532992
2019-01-07,318532992
2019-01-09,318532992
2019-01-10,318532992
2019-01-12,318532992
2019-01-14,318532992
2019-01-16,318532992
2019-01-17,318532992
2019-01-20,318532992
2019-01-22,318532992
2019-01-24,318532992
2019-01-25,318532992
2019-01-26,318532992
2019-01-28,318532992
2019-01-30,318532992
2019-02-04,318532992
2019-02-07,318532992
2019-02-10,317616000
2019-02-13,317616000
2019-02-15,317616000
2019-02-17,317616000
2019-02-18,317616000
2019-02-20,317616000
2019-02-28,317616000
2019-03-01,317616000
2019-03-07,317516000
2019-03-08,317516000
2019-03-10,317516000
2019-03-11,317516000
2019-03-14,317516000
2019-03-17,317516000
2019-03-26,317516000
2019-03-29,317516000
2019-04-01,317516000
2019-04-05,317516000
2019-04-09,317516000
2019-04-10,317516000
2019-04-14,317516000
2019-04-16,317516000
2019-04-17,317516000
2019-04-18,317516000
2019-04-21,317516000
2019-04-22,317516000
2019-04-29,317516000
2019-04-30,317516000
2019-05-02,317516000
2019-05-05,317516000
2019-05-06,317516000
2019-05-09,317516000
2019-05-10,317516000
2019-05-12,317516000
2019-05-19,316991008
2019-05-22,316991008
2019-05-28,316991008
2019-06-03,315992992
2019-06-04,315992992
2019-06-05,315992992
2019-06-06,315992992
2019-06-10,315992992
2019-06-11,315992992
2019-06-12,315992992
2019-06-17,315992992
2019-06-19,315992992
2019-06-21,315992992
2019-06-23,315992992
2019-06-24,315992992
2019-06-26,315992992
2019-07-03,315284000
2019-07-04,315992992
2019-07-05,311096992
2019-07-06,315992992
2019-07-11,315648992
2019-07-12,308972992
2019-07-13,315992992
2019-07-24,319652000
2019-07-25,315992992
2019-08-05,321238016
2019-08-06,315992992
2019-08-07,326644992
2019-08-08,326116992
2019-08-09,324540000
2019-08-10,315992992
2019-08-16,310000000
2019-08-30,306668000
2019-09-02,304899008
2019-09-04,309468000
2019-09-06,299323008
2019-09-09,296260992
2019-09-11,294319008
2019-09-12,309468000
2019-09-13,309468000
2019-09-20,311462016
2019-09-21,309468000
2019-10-04,307288992
2019-10-08,312681984
2019-10-09,309468000
2019-10-21,308022016
2019-10-22,309468000
2019-11-05,304563008
2019-11-06,305475008
2019-11-07,310395008
2019-11-08,305636992
2019-11-09,309468000
2019-11-14,309908992
2019-11-15,307863008
2019-11-16,309468000
2019-11-27,309000000
2019-12-18,307171008
2019-12-19,309000000
2019-12-20,310183008
2020-01-08,314316000
2020-01-09,311134016
2020-01-10,314206016
2020-01-11,313246016
2020-01-12,310183008
2020-01-13,316212000
2020-01-14,310183008
2020-02-07,309782016
2020-02-08,310183008
2020-02-10,310768000
2020-02-12,313198016
2020-02-13,312009984
2020-02-14,310913984
2020-02-15,310768000
2020-02-20,310000000
2020-03-06,309651008
2020-05-09,309651008
2020-05-21,310636992
2020-05-22,309651008
2020-05-25,308000000
2020-05-26,308000000
2020-06-03,308776992
2020-08-12,311471008
2020-08-28,308776992
2020-09-03,308310016
2020-09-05,308310016
2020-09-21,308310016
2020-11-26,306000000
2020-12-19,306849984
2021-02-03,306849984
2021-02-05,305388992
2021-03-04,304697984
2021-03-17,300832992
2021-04-23,303112000
2021-04-24,298344000
2021-04-27,304697984
2021-05-27,303000000
2021-06-02,303443008
2021-07-15,303443008
2021-09-02,302723008
2021-09-21,302723008
2021-11-05,303779008
2021-11-06,302723008
2021-11-12,302723008
2021-12-21,302000992
2022-02-04,307219008
2022-02-05,300366016
2022-02-11,300366016
2022-03-07,300112992
2022-03-15,306535008
2022-03-16,300182016
2022-03-17,300112992
2022-05-10,300112992
2022-05-26,299000000
2022-06-03,298708000
2022-07-12,300195008
2022-07-13,298708000
2022-07-15,305848000
2022-08-05,300472000
2022-08-07,298708000
2022-08-19,296000000
2022-09-14,296040992
2022-10-21,303140000
2022-10-23,296040992
2022-11-04,296040992
2022-11-24,297867008
2022-11-25,295000000
2022-12-22,296072000
2022-12-31,298920992
2023-01-01,296072000
2023-02-04,297892000
2023-02-05,296072000
2023-02-07,295860000
2023-03-08,295702016
2023-03-18,303784000
2023-03-21,295702016
2023-03-23,302955008
2023-03-30,298422016
2023-04-01,304167008
2023-04-04,296731008
2023-04-05,296452992
2023-04-07,295702016
2023-05-13,297024000
2023-05-17,295702016
2023-05-26,295000000
2023-05-30,295376000
2023-07-05,297678016
2023-07-06,297230016
2023-07-07,295376000
2023-07-12,295675008
2023-07-13,295376000
2023-08-21,293000000
2023-09-02,292587008
2023-10-25,302835008
2023-10-26,292587008
2023-10-27,292587008
2023-10-28,292587008
2023-11-02,292587008
2023-11-03,292587008
2023-11-07,292587008
2023-11-08,292587008
2023-11-14,292587008
2023-11-22,292587008
2023-11-28,292587008
2023-11-30,292587008
2023-12-02,292123008
2023-12-06,294408000
2023-12-08,292123008
2023-12-09,292123008
2023-12-12,292123008
2023-12-13,292123008
2023-12-16,292123008
2023-12-20,292123008
2023-12-21,293004000
2023-12-22,293004000
2023-12-23,293004000
2023-12-27,293004000
2023-12-30,293004000
2024-01-03,293004000
2024-01-04,293004000
2024-01-05,293004000
2024-01-09,293004000
2024-01-10,293004000
2024-01-19,293004000
2024-01-20,293004000
2024-01-25,293004000
2024-01-30,293004000
2024-02-01,293004000
2024-02-03,293004000
2024-02-04,293040000
2024-02-06,293040000
2024-02-07,293040000
2024-02-08,293040000
2024-02-09,293040000
2024-02-10,294644000
2024-02-13,293040000
2024-02-15,293040000
2024-02-16,293040000
2024-02-17,293040000
